id,name,code,start_type,start_offset,destination_type,destination_offset,decision_offset,is_form_offset,is_form_offset_start,is_tracing,is_clone,random_number,random_offset,route_type,route_hight,speed,easing_type,spin_velocity,rotate,exist_duration,effect_type,effect_area,effect_param_1,effect_param_2,hurt_id,hurt_cd,buff_id,buff_type,buff_cd,is_single_hurt,is_form_play,creation_type,scale,trigger_creation_id,trigger_creation_delay,sound_order,sound_delay,summoner_order,summoner_delay,is_die_delete,edge_indicator
134,普朗克手雷,burakuhoru/heidong_shoulei,2,"0.1,-0.5",6,0,0,0,0,1,0,0,0,2,450,1400,0,3000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"0.4,0.4","136,1138","-1,-1",,0,101,-1,0,0
135,黑洞吸积盘,burakuhoru/heidong2,hip,"-0.5,0.5",hip,"-0.5,0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,*101,0,28,3,0,0,0,0,1,0,1,,,"BT_SeeleBlackHole,BT_SeeleBlackHole,BT_SeeleBlackHole,BT_SeeleBlackHole,BT_SeeleBlackHole","30,60,90,120,150",,,0,0
136,黑洞吸积盘伤害,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*102,2,1,*101,0,29,30,0,0,0,0,1,0,"5,1,5",,,,0,,,0,0
137,自毁,,1,0,5,0,0,1,1,0,1,0,0,1,0,3000,0,0,0,1,0,0,0,0,30,0,0,0,0,0,1,0,1,,,,,,,0,0
138,9mm弹壳,shell/9mm,1,-0.3,1,-0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,"0.3,0.3",,,,0,,,0,0
139,7.62mm弹壳,shell/7.62mm,1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,"0.3,0.3",,,,0,,,0,0
140,5.56mm弹壳后抛,shell/5.56mm,1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,"0.3,0.3",,,,0,,,0,0
141,排斥磁性靶机胶囊,,2,0,6,0,0,1,1,1,0,0,0,2,500,1500,0,3000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,143,-1,,0,102,-1,0,0
142,排斥磁场,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,1,10,0,31,3,0,0,0,0,1,0,1,,,,0,,,0,0
143,排斥磁场伤害,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,1,10,0,29,3,0,0,0,0,1,0,"5,1,5",,,,0,,,0,0
144,护盾叠加区域,,8,-0.5,8,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,2,*103,*104,0,0,"131:1,1222:1",0,"0,0",0,1,0,"2.4,1,14",,,,0,,,0,0
145,狙击子弹尾迹,SniperSkillBullet,1,0,5,0,0,1,1,0,0,0,0,4,0,3800,0,0,"0,90,0",30,0,1,0,0,3,0,0,0,0,0,1,0,1,93,-1,,0,,,0,0
146,狙击子弹音效,,1,0,5,0,0,1,1,0,0,0,0,1,0,3800,0,0,"0,90,0",30,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
147,轰雷,gourai/gourai,6,"0,1",6,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
148,轰雷AOE1,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,*102,0,32,0,133,0,0,0,1,0,"5,1,5",,,,0,,,0,0
149,轰雷枪口火花,gourai/gourai fire,1,"-0.8,-0.05",1,"-0.8,-0.05",0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
150,轰雷AOE2,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,1,*102,0,0,0,134,0,0,0,1,0,1,,,,0,,,0,0
151,轰雷麻痹,gourai/gourai paralysis,hip,"0,1",hip,"0,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
152,芽衣伤害判定,,1,0,5,0,0,1,1,0,0,0,0,1,0,4500,0,0,"0,90,0",30,0,1,0,0,33,0,0,0,0,0,1,0,1,,,BT_rifle_skill,0,,,0,0
153,芽衣麻痹,stylet/stylet paralysis,hip,"0,1",hip,"0,1",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
154,芽衣枪口火花,stylet/ReidenMeiFire,1,-0.32，-0.1,1,-0.32，-0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
155,迅雷子弹,bullet/bullet2,1,0,5,0,0,0,0,0,0,0,0,1,0,5000,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
156,迅雷锁链缠绕,jinrai/jinrai_buff,6,"-0.5,0.5,-0.8",6,"-0.5,0.5,-0.8",0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,1,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,0,,,1,0
157,迅雷命中特效,jinrai/TheresaHitCross,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,1,0
158,迅雷额外伤害判定区,,3,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,*101,2,1,*102,0,0,0,352,0,10,0,1,0,"6,1,30",,,,0,,,0,0
160,骨姬子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,35,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
161,骨姬debuff判定区,skeleton/architect,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,35,0,0,0,0,0,1,0,1,,,,0,,,0,0
162,狂热模式子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,36,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
163,标记模式子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,37,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
164,标记模式标记,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,38,0,0,0,0,0,1,0,1,,,,0,,,0,0
165,闪燕换弹提示,baselard/baselard reload,hip,"0.1,0.6",hip,"0.1,0.6",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
166,arai音符1,arai/arai_onfuku,hip,0,hip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
167,arai子弹,,2,0,5,0,0,0,0,0,1,0,0,1,0,1000,0,0,0,0,0,0,0,0,335,0,0,0,0,0,1,0,1,168,-1,,0,,,0,0
168,arai命中,arai/arai_meichu,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
169,arai音符2,arai/arai_onfuku,hip,0,hip,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0,-30",150,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
170,arai音符3,arai/arai_onfuku,hip,0,hip,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0,30",150,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
171,arai鬼影,arai/arai_ghost,6,"0.18,0.20",6,"0.18,0.20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,,,,0,,,1,0
172,量子回溯暴击,baselard/baselard reload,1,-1,5,-1,0,1,1,0,1,0,0,1,0,3000,0,0,0,30,0,1,0,0,40,0,0,0,0,0,1,0,1,,,BT_Shot_1,0,,,0,0
173,迅雷子弹改,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
174,迅雷命中特效,jinrai/TheresaHitCross,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,1,0
175,迅雷子弹BUFF判定,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,"0.35,0.35,1",174,-1,,0,,,0,0
176,迅雷保护BUFF判定,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
179,汤姆森力场盾展开,ATField/AT_Field_Tenkai,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
180,汤姆森力场盾关闭,ATField/AT_Field_Shimaru,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
181,汤姆森力场盾持续1,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
182,汤姆森力场盾持续2,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
183,汤姆森力场盾持续3,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
184,汤姆森力场盾持续4,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
185,汤姆森力场盾持续5,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
186,汤姆森力场盾持续6,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
187,汤姆森力场盾持续7,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
188,汤姆森力场盾持续8,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
189,汤姆森力场盾持续9,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
190,汤姆森力场盾持续10,ATField/AT_Field_Jisoku,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
191,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,181","0,55,5",,0,,,1,0
192,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,182","0,61,5",,0,,,1,0
193,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,183","0,67,5",,0,,,1,0
194,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,184","0,76,5",,0,,,1,0
195,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,185","0,82,5",,0,,,1,0
196,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,186","0,88,5",,0,,,1,0
197,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,187","0,93,5",,0,,,1,0
198,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,188","0,103,5",,0,,,1,0
199,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,189","0,109,5",,0,,,1,0
200,汤姆森力场盾判定点,,3,0.3,3,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,1,"179,180,190","0,115,5",,0,,,1,0
201,火力上升,powerUp,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
202,闪避上升,powerUp,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
203,命中上升,powerUp,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
204,射速上升,powerUp,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
205,火力下降,powerDown,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
206,闪避下降,powerDown,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
207,命中下降,powerDown,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
208,射速下降,powerDown,hip,"0,0.5,-0.8",hip,"0,0.5,-0.8",0,1,1,1,0,0,0,0,0,0,0,0,"20,-12,0",0,0,1,0,0,0,0,0,0,0,0,1,0,"1.2,1.2",,,,0,,,1,0
209,眩晕,hunjue,hip,"0,1.3",hip,"0,1.3",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,1,0
220,力场盾,力场盾,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,*101,0,1,0,0,0,0,0,0,0,0,1,0,1,,,BT_shield,0,,,1,0
221,黄金妖精,goldenfairy/zhandouBUFF,6,-0.7,6,-0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,1,0,0,0,0,0,0,0,0,1,0,1,,,BT_shield,0,,,1,0
236,FN弩炮标记,Ballista/Ballista_Note,5,"-0.2,0.8",5,"-0.2,0.8",0,0,0,1,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,1,0,"1.5,1.5",,,,0,,,1,0
237,AK12提示,AK12/AK12_Buff,hip,"0,0.4",hip,"0,0.4",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,2,1,,,,,,,1,0
238,Neptune判定靶机自毁,,2,0,5,0,0,1,1,0,1,0,0,1,0,3000,0,0,0,30,0,1,0,0,30,0,0,0,0,0,1,0,1,,,,,,,0,0
239,Neptune步枪检测靶机生成,,hip,0,hip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,903,0,0,0
240,Neptune被动射速力场,,hip,-0.5,hip,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,20,0,0,"240:1,1204:1",0,"0,0",0,1,0,"2,0,20",,,,,,,0,0
241,Neptune被动暴击力场,,hip,-0.5,hip,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,20,0,0,"239:1,1206:1",0,"0,0",0,1,0,"2,0,20",,,,,,,0,0
242,Neptune普攻概率判定,,1,0,5,0,0,0,0,0,1,0,0,1,0,5000,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,,,,0,,,0,0
243,Noire被动暴击判定,,1,0,5,0,0,0,0,0,1,0,0,1,0,5000,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,1,,,,0,,,0,0
244,Noire被动普攻概率判定,,1,0,5,0,0,0,0,0,1,0,0,1,0,5000,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,1,,,,0,,,0,0
247,Blanc智能榴弹,爆破榴弹,1,0,6,0,0,0,0,1,0,0,0,2,120,2400,0,-300,"0,0,20",0,0,1,0,0,423,0,0,0,0,0,1,0,"0.45,0.45","248,25","-1,-1",,0,,,0,0
248,Blanc爆炸范围,爆炸,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,2,0,247,0,0,0,1,0,1,,,BT_grenade_explode,0,,,0,0
249,Blanc命中检测靶机生成,powerDown,hip,0,hip,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,904,-1,0,0
250,Blanc大范围爆炸,,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,2,0,0,0,0,0,1,0,"3,0.5,3",,,BT_grenade_explode,0,,,0,0
251,Neptune被动提示,Carcano/Carcano1891_Olifante,hip,0.2,hip,0.2,0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,"0.5,0.5",,,,0,,,1,0
252,Noire被动提示,Carcano/Carcano1938_Maschera,hip,0.2,hip,0.2,0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,"0.5,0.5",,,,0,,,1,0
253,Noire主动提示,Carcano/Carcano1938_Maschera,hip,0.2,hip,0.2,0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,"0.5,0.5",,,,0,,,1,0
254,RFB枪口火花,RFBXmas/RFB_Fire,1,"0,-0.05",1,"0,-0.05",0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_RFB_Fire,0,,,0,0
255,RFB判定子弹,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.35,0.35,1",256,-1,,0,,,0,0
256,RFB命中特效,RFBXmas/RFB_Hit,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_RFB_Hit,0,,,0,0
257,M1911改造枪口火花,MkII_M1911/MkII_M1911_Fire,1,"0.32,-0.08",1,"0.32,-0.08",0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.8,0.8",,,,,,,0,0
258,M1911改造命中特效,MkII_M1911/MkII_M1911_Hit,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,"1.5,1.5",,,,,,,0,0
259,Thunder50狙击,SniperSkillBullet,1,0,5,0,0,1,1,0,0,0,0,4,0,3800,0,0,"0,90,0",30,0,1,0,0,47,0,0,0,0,0,1,0,1,93,-1,BT_rifle_skill,0,,,0,0
260,人偶扳机,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,3500,0,0,0,0,0,1,0,0,48,0,0,0,0,0,1,0,"0.35,0.35,1",2019,-1,,0,,,0,0
261,人偶扳机检定新,,1,0,1,0,0,1,1,0,0,0,0,1,0,9999,0,0,0,0,0,1,0,0,49,0,0,0,0,0,1,0,1,,,,0,,,0,0
262,人偶扳机检定旧,,1,0,1,0,0,1,1,0,0,0,0,1,0,9999,0,0,0,0,0,1,0,0,50,0,0,0,0,0,1,0,1,,,,0,,,0,0
263,IDW充电提示,MkII_IDW/MkII_IDW_Charged,hip,"0.1,0.5",hip,"0.1,0.5",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,"0.5,0.5",,,BT_IDW_Charged,0,,,1,0
264,霍克艾激活子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,51,0,0,0,0,0,1,0,"0.7,0.7",,,BT_rifle,0,,,0,0
265,DSR枪口火花,DSR50/DSR50_Fire,1,"-0.1,-0.05",1,"-0.1,-0.05",0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
266,DSR子弹尾迹,SniperSkillBullet,1,0,5,0,0,1,1,0,0,0,0,4,0,3800,0,0,"0,90,0",30,0,1,0,0,3,0,0,0,0,0,1,0,1,267,-1,BT_rifle_skill,0,,,0,0
267,DSR命中特效,DSR50/DSR50_Hit,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
268,K5火力,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,"12,14,17,18,7,8",0,0,0,"184:1,1201:1",0,"0,0",0,1,0,"2,0.5,4",,,,,,,0,0
269,K5命中,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,"12,14,17,18,7,8",0,0,0,"185:1,1203:1",0,"0,0",0,1,0,"2,0.5,4",,,,,,,0,0
270,K5闪避,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,"12,14,17,18,7,8",0,0,0,"186:1,1202:1",0,"0,0",0,1,0,"2,0.5,4",,,,,,,0,0
271,K5定位,,3,-0.8,3,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
272,护盾前排,,3,1.6,3,1.6,0,0,0,0,0,0,"2.4,0,0",0,0,0,0,0,0,10,1,2,2,4,0,0,"194:1,1202:1",0,"0,0",0,1,0,"2,0.5,4",,,,,,,0,0
273,闪避前排,,3,1.6,3,1.6,0,0,0,0,0,0,"2.4,0,0",0,0,0,0,0,0,10,1,2,2,4,0,0,"195:1,1222:1",0,"0,0",0,1,0,"2,0.5,4",,,,,,,0,0
274,护盾前排判定,,1,0,5,0,0,0,0,0,1,0,0,1,0,5000,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1,0,1,,,,,,,0,0
276,CMS亚音速弹,CBJMS/CBJMS_Dodge,hip,"0,2",hip,"0,2",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,2,"0.5,0.5",,,BT_CBJMS_Reload,0,,,1,0
277,CMS勺尖弹,CBJMS/CBJMS_Pow,hip,"0,2",hip,"0,2",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,2,"0.5,0.5",,,BT_CBJMS_Reload,0,,,1,0
278,CMS标准弹,CBJMS/CBJMS_Hit,hip,"0,2",hip,"0,2",0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,2,"0.5,0.5",,,BT_CBJMS_Reload,0,,,1,0
279,护盾前排判定B,,1,0,5,0,0,0,0,0,1,0,0,1,0,5000,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,1,,,,,,,0,0
280,K5定位1,,7,"-2.4,0,-4.2",7,"-2.4,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
281,K5定位4,,7,"-2.4,0,0",7,"-2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
282,K5定位7,,7,"-2.4,0,4.2",7,"-2.4,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
283,K5定位2,,7,"0,0,-4.2",7,"0,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
284,K5定位8,,7,"0,0,4.2",7,"0,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
285,K5定位6,,7,2.4,7,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","268,269,270","0,0,0",,,,,0,0
292,CLEARBUFF,DJMAX/Clear_Buff,6,"-0.8,-0.12",6,"-0.8,-0.12",0,0,1,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
293,CLEAR命中,DJMAX/Clear_Hit,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
294,CLEAR技能,DJMAX/Clear_Skill,hip,"0,0.5",hip,"0,0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
295,FAILBUFF,DJMAX/Fail_Buff,6,"-0.8,-0.12",6,"-0.8,-0.12",0,0,1,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
296,FAIL命中,DJMAX/Fail_Hit,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
297,FAIL技能,DJMAX/Fail_Skill,hip,"0,0.5",hip,"0,0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,,,0,0
298,CLEAR/FAIL判定子弹,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
