id,actions,up_rate,min_time,time_weight,move_speed,interact_point,interact_point_offset
2206,"22061,22061,22061,22062,22063,22064","12,12,12,25,60,60","10,10,10,10,5,6","0,0,0,0,0,0",0.0,,
2207,"22071,22072,22073,22074,22075,22076","36,25,12,12,12,12","8,8,6,6,4.033,6","0,0,0,0,0,0",0.0,,
2208,"22061,22061,22061,22062,22063,43306","12,12,12,25,60,60","10,10,10,10,5,16","0,0,0,0,0,0",0.0,,
2209,"22061,22061,22061,22062,22063,22064,22065","12,12,12,25,30,30,60","10,10,10,10,5,4.299,10","0,0,0,0,0,0,0",0.0,,
2210,"21001,21002,21003","50,100,50","5,8,5","0,0,0",0.0,,
3000,6,100,2,0,0.0,,
3001,"1,4,5","100,60,40","5,30,45","0,1,0",0.0,,
3002,"1,1,1,19,7,4,5","40,40,40,30,20,30,20","5,5,5,30,45,30,45","0,0,0,1,1,1,1",0.0,,
3003,"1,7,8,21,20,3,4","40,60,60,30,20,30,20","5,15,15,20,25,20,25","0,0,0,1,1,1,1",0.0,,
3004,"1,9,10,11","50,50,50,50","5,5,5,5","0,0,0,0",0.0,,
3005,"1,4,13,14","50,50,150,150","0,3,4,4","0,0,0,0",0.0,,
3006,"1,6,12","50,50,150","3,3,3","0,0,0",0.0,,
3007,13,300,21,0,0.0,,
3008,1,100,5,0,0.0,,
3009,"1,23","50,50","5,5","0,0",0.0,,
3010,"1,13,14,15","50,50,50,50","5,2.000,2.000,2.000","0,0,0,0",0.0,,
3011,"1,13,14","50,50,50","5,3.667,6.000","0,0,0",0.0,,
3012,"1,6,13","0,100,150","3,3,10.700","0,0,0",0.0,,
3013,"1,13,14,15","50,50,50,50","5,4.667,4.800,8.500","0,0,0,0",0.0,,
3014,"13,14,15,25,26","20,20,20,20,20","1.733,1.833,4.533,3.633,2.733","1,1,1,1,1",0.0,,
3015,"1,1,1","50,50,50","1.333,1.333,1.333","0,0,0",0.0,,
3016,"1,1,1,43306","20,20,50,50","1.333,1.333,3.9999,16","0,0,0,0",0.0,,
3017,"1,1,1,4,5,459041","20,20,20,20,20,50","1.333,1.333,4,4,5,30","0,0,0,0,0,0",0.0,,
3018,"1,27,28","100,50,50","20,1.333,1.333","0,0,0",0.0,,
3019,"1,4,13,14","80,80,80,50","5,5,3.999,1.667","0,0,0,0",0.0,,
3020,"1,1,1,1,13,14,15,26,25,46413","50,50,50,50,30,30,30,30,30,100","3,3,3,3,2.667,2.167,2.333,3.333,5.767,17","0,0,0,0,0,0,0,0,0,0",0.0,,
3021,"1,4,29","10,20,100","1,2,5","0,0,0",1.6,,
3022,"1,4,29","10,20,50","1,2,5","0,0,0",1.4,,
3023,"1,4,29","10,20,100","1,5,10","0,0,0",1.8,,
3024,"1,4,29","10,20,80","1,4,8","0,0,0",1.4,,
3025,"1,4,29","10,20,100","2,7,15","0,0,0",2.3,,
3026,"3,4,12","80,80,50","3.999,3.999,3","0,0,0",0.0,,
3027,"1,1,13","40,40,40","3.999,3.999,2","0,0,0",0.0,,
3028,"1,13","200,20","9.331,1.667","0,1",0.0,,
3029,"1,1,1,468131","50,50,50,100","2.666,2.666,2.666,6.668","0,0,0,1",0.0,,
3030,"1,3,4,30","50,50,50,200","3.334,5,3.999,7.998","0,0,0,0",1.01,,
3031,"1,5,13,14","80,80,50,50","10,10,13.602,1.4","0,0,0,0",0.3,,
3032,"1,5,13,14,43306","50,50,50,50,50","4.666,6,2.499,7.868,16","0,0,0,0,0",0.0,,
3033,"1,5,13,14,31","80,80,50,50,200","7.599,9.468,5,6.134,5","0,0,0,0,0",0.7,,
3034,"22081,22082,22083,22084","50,50,50,50","4,8,2.167,5.334","0,0,0,0",0.8,,
3035,"1,5,13,14","50,50,50,50","1.333,7,7.332,3.167","0,0,0,0",0.0,,
3036,"1,5,13,14","50,50,50,50","2.4,7,3.666,4","0,0,0,0",0.0,,
3037,"21011,21012,21013,21014,21015","50,50,50,50,50","2.666,8,5.334,5.334,5","0,0,0,0,0",0.0,,
3038,"22091,22092,22093,22094","50,50,50,50","1.333,8,4.666,4","0,0,0,0",0.0,,
3039,"1,3,24,47111","50,50,50,50","8.335,8.335,6.68,8.598","0,0,0,0",0.0,,
3040,"1,1,1","50,50,50","1.667,1.667,1.667","0,0,0",1.01,,
3041,"1,3,47413","50,50,50","8.335,8.335,3","0,0,0",0.0,,
3042,"1,3,4,5,475091,47507","30,50,50,50,50,50","5.333,6.665,6.665,10,8.5,6.665","0,0,0,0,1,0",0.0,,
3043,"1,1,12","60,60,40","3.999,3.999,4.134","0,0,1",0.0,,
3044,"1,3,4,5,48208","100,40,60,40,60","5,10,30,45,24","0,0,1,0,0",0.0,,
3045,"1,1,3,21,472191","50,50,50,50,10","4,6,10,10,5","0,0,0,0,0",0.0,,
3046,"1,4,5,13,14","80,80,80,80,80","7.599,6.588,9.468,5,7.333","0,0,0,0,0",0.0,,
3047,"13,14,15,25","150,80,100,80","6,2,2,2","0,0,0,0",0.0,,
3048,"1,4,5,32","200,80,80,80","6,8,8,4.833","0,0,0,0",0.0,,
3049,"1,33","200,80","5,5.867","0,0",0.0,,
3050,"1,3,4,5,12","80,80,80,80,80","6,5,5,5,3.5","0,0,0,0,0",0.0,,
3051,"1,3,4,5,12","80,80,80,80,200","6,5,5,5,4.666","0,0,0,0,0",0.0,,
3052,"1,491121,491122,12,14","50,500,500,300,300","5,7,6,7,6","0,0,0,0,0",0.0,,
3053,"1,3,12","80,80,80","5,5,1.767","0,0,0",0.0,,
3054,"1,4,5,12,14","80,80,80,80,80","7.599,6.588,9.468,5,7.333","0,0,0,0,0",0.0,,
3055,"1,3,4,5,12","80,80,80,80,80","6,5,5,5,3.3","0,0,0,0,0",0.0,,
3056,"1,3,4,5,12","80,80,80,80,80","6,5,5,5,3.9","0,0,0,0,0",0.0,,
3057,"1,3,4,34","80,80,80,80","5,5,5,8","0,0,0,0",0.0,,
3058,"1,3,4,5,12,14,15","80,80,80,80,80,80,80","5,5,5,8,3.667,4.667,4.867","0,0,0,0,0,0,0",0.0,,
3059,"1,3,4,5,12","80,80,80,80,200","6,5,5,5,3.333","0,0,0,0,0",0.0,,
3060,"1,3,4,5,12,14","80,80,80,80,150,150","6,5,5,5,1.833,2.333","0,0,0,0,0,0",0.0,,
5001,"1,2,4,5,16,17,440078","150,50,50,50,2000,2000,50","5,5,5,5,300,300,10","1,1,1,1,5,5,0",0.0,,
8800,"88001,88002,88003,88004,88000,472182,42070","100,100,600,100,80,10,10","5,10,30,10,10,10,10","0,0,2,0,0,0,0",0.0,,
9900,"99001,99002,99003,99004","100,100,600,40","5,10,30,45","0,0,2,0",0.0,,
9999,"1,2,4,5,16,17,440078","150,50,50,50,2000,2000,50","5,5,5,5,300,300,10","1,1,1,1,5,5,0",0.0,,
11001,"100101,100101,100101,100102,100103,100104,3,43508,18,43104,41919,43105,420231,459044,42032,100100,420472,472182,472191,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,20,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,6.133,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
11002,"100101,100101,100101,100102,100103,100104,3,43508,18,43104,41919,43105,420231,459044,42032,100100,420472,472182,472191,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,20,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,6.133,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40001,"100801,100801,100801,100802,100803,100804,3,18,450102,43104,41919,43105,42023,459044,42032,100800,420472,472182,42070,47225","12,12,12,30,30,20,20,0,100,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,10,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,3,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40009,"112201,112201,112201,112202,112203,112204,112205,3,43508,43911,42002,18,43104,41919,112206,43105,420232,459044,42032,112200,420472,472182,42070,47225","12,12,12,35,60,25,99,50,50,500,500,0,101,102,30,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,5,10,10,50,50,11,9,45,32,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40306,"104801,104801,104801,104802,104803,104804,3,18,43104,41919,43105,42023,459044,42032,104800,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40402,"109101,109101,109101,109102,109103,109104,3,18,450102,43104,41919,43105,42023,459044,42032,109100,420472,472182,42070,47225","13,13,13,25,45,30,50,0,100,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,10,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40407,"113201,113201,113201,113202,113203,113204,3,18,43104,41919,43105,42023,459044,42032,113200,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40601,"100601,100601,100601,100602,100603,100604,3,43508,18,450102,43104,41919,60601,43105,42023,459044,42032,100600,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,100,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40602,"102101,102101,102101,102102,102103,102104,3,43508,18,450102,43104,41919,60602,102105,43105,420231,459044,42032,102100,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,100,101,102,103,50,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,20,18,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40603,"102901,102901,102901,102902,102903,102904,3,18,43104,41919,60603,43105,42023,459044,42032,102900,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40604,"105001,105001,105001,105002,105003,105004,3,18,43104,41919,60604,43105,42023,459044,42032,105000,420472,472182,42070,47225","10,10,10,20,40,40,50,0,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,60,10,11,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40605,"108501,108501,108501,108502,108503,108504,3,18,450102,43104,41919,60605,43105,42023,459044,42032,108500,420472,472182,42070,47225","12,12,12,30,30,20,20,0,100,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,10,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40606,"110001,110001,110001,110002,110003,110004,3,43508,18,43104,41919,60606,43105,42023,459044,110005,42032,110000,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,103,100,30,30,90,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,20,10,10,30,5,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40607,"110601,110601,110601,110602,110603,110604,3,18,43104,41919,60607,43105,42023,4509011,459044,42032,110600,420472,472182,42070,47225","13,13,13,25,45,30,50,0,101,102,103,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,20,10,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40801,"102701,102701,102701,102702,102703,102704,3,18,43104,41919,43105,42023,459044,42032,102700,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
40802,"103601,103601,103601,103602,103603,103604,3,43508,18,43104,41919,43105,42023,459044,42032,43109,103600,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40804,"104801,104801,104801,104802,104803,104804,3,18,43104,41919,43105,42023,459044,42032,43108,104800,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,10,10,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
40805,"106501,106501,106501,106502,106503,106504,106505,106506,106507,3,43508,18,43104,41919,106508,43105,42023,106509,459044,42032,43111,106500,420472,472182,42070,47225","12,12,12,35,60,25,99,99,99,50,50,0,101,102,103,100,30,50,30,30,30,30,30,20,10,10","5,5,5,10,30,45,5,10,5,5,10,11,9,45,32,10,10,30,30,30,30,10,10,10,5,5","0,0,0,0,0,2,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
40901,"105001,105001,105001,105002,105003,105004,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","10,10,10,20,40,40,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,60,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
40902,"102501,102501,102501,102502,102503,102504,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","13,13,13,25,45,30,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
40903,"109601,109601,109601,109602,109603,109604,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","10,10,10,20,40,40,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,60,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
40904,"111201,111201,111201,111202,111203,111204,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","25,25,25,100,40,20,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
40905,"106401,106401,106401,106402,106403,106404,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","12,12,12,30,30,20,20,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,20,45,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
41101,"105301,105301,105301,105302,105303,105304,3,43306,43508,18,43104,41919,43105,42023,459044,42032,105300,420472,472182,42070,47225","17,17,17,5,30,30,50,30,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41102,"112901,112901,112901,112902,112903,112904,3,43306,43508,18,43104,41919,112905,43105,42023,459044,112906,42032,112900,420472,472182,42070,47225","13,13,13,25,45,30,50,30,50,0,101,102,50,100,30,30,90,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,20,10,10,30,5,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41103,"111501,111501,111502,111502,111503,111504,111505,3,43306,43508,18,43104,41919,111506,43105,42023,459044,42032,111500,420472,472182,42070,47225","12,12,12,5,35,60,25,50,30,50,0,101,102,50,100,30,30,30,30,30,20,10,10","5,5,5,5,10,30,45,10,16,15,11,9,45,16,10,10,30,30,10,10,10,5,5","0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
41104,"114601,114601,114601,114602,114603,114604,3,43306,43508,18,43104,41919,43105,42023,459044,42032,114600,420472,472182,42070,47225","12,12,12,50,30,20,50,30,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41105,"115301,115301,115301,115302,115303,115304,3,43306,43508,18,43104,41919,43105,42023,459044,42032,115300,420472,472182,42070,47225","13,13,13,25,45,30,50,30,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41106,"103401,103401,103401,103402,103403,103404,3,43306,43508,18,43104,41919,43105,42023,459044,42032,103400,420472,472182,42070,47225","13,13,13,25,45,30,50,30,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41107,"103601,103601,103601,103602,103603,103604,3,43306,43508,18,43104,41919,43105,42023,459044,42032,103600,420472,472182,42070,47225","13,13,13,25,45,30,50,30,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41108,"104801,104801,104801,104802,104803,104804,3,43306,43508,18,43104,41919,43105,42023,459044,42032,104800,420472,472182,42070,47225","12,12,12,5,35,60,25,50,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,5,10,30,45,16,15,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41109,"114201,114201,114201,114202,114203,114204,3,43306,43508,18,43104,41919,43105,42023,4509012,459044,42032,114200,472021,420472,472182,42070,47225","13,13,13,25,45,30,50,30,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,16,15,11,9,45,10,10,10,30,30,10,3,10,10,5,5","0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41201,"117301,117301,117301,117302,117303,117304,3,5012,43508,18,43104,41919,43105,42023,459044,42032,117300,472011,472014,420472,472182,42070,47225","13,13,13,10,40,20,50,120,80,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,10,11,9,45,10,10,30,30,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41202,"110401,110401,110401,110402,110403,110404,3,5012,43508,18,43104,41919,43105,42023,459044,42032,110400,472011,472014,420472,472182,42070,47225","13,13,13,25,45,30,50,120,80,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,10,11,9,45,10,10,30,30,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41203,"109001,109001,109001,109002,109003,109004,3,5012,43508,18,450102,43104,41919,43105,42023,459044,42032,109000,472011,472014,420472,472182,42070,47225","13,13,13,25,45,30,50,120,80,0,100,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,10,11,10,9,45,10,10,30,30,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41204,"117701,117701,117701,117702,117703,117704,5012,3,18,450102,43104,41919,43105,420231,459044,42032,117700,472011,472014,420472,472182,42070,47225","12,12,12,50,30,20,50,120,0,100,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41205,"102601,102601,102601,102602,102603,102604,3,5012,43508,18,43104,41919,43105,42023,459044,42032,102600,472011,472023,472014,420472,472182,42070,47225","13,13,13,25,45,30,50,120,80,0,101,102,100,30,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,10,11,9,45,10,10,30,30,10,10,3,10,10,10,5,5","0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41502,"118301,118301,118301,118302,118303,118304,3,18,43104,41919,43105,42023,459044,42032,118300,420472,472182,42070,47225","12,12,12,35,60,25,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41506,"118001,118001,118001,118002,118003,118004,3,18,43104,41919,43105,42023,459044,42032,118000,420472,472182,42070,47225","25,25,25,100,40,10,50,0,101,102,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41901,"102001,102001,102001,102002,102003,102004,3,43508,18,43104,41919,61901,43105,42023,459044,42032,102000,420472,472182,42070,47225","13,13,13,10,40,20,20,50,0,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41902,"114201,114201,114201,114202,114203,114204,3,43508,18,43104,41919,61902,43105,42023,4509012,459044,42032,114200,472021,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,103,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,20,10,10,10,30,30,10,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
41903,"102601,102601,102601,102602,102603,102604,3,43508,18,43104,41919,61903,43105,42023,459044,42032,102600,472023,420472,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,103,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,20,10,10,30,30,10,3,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
41904,"106401,106401,106401,106402,106403,106004,3,43508,18,43104,41919,61904,43105,42023,459044,42032,106400,420472,472182,42070,47225","12,12,12,35,60,25,50,100,0,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41905,"106601,106601,106601,106602,106603,106604,3,43508,18,43104,41919,61905,43105,42023,459044,42032,106600,420472,472182,42070,47225","25,25,25,100,12,8,50,100,0,101,102,103,100,30,30,30,30,30,20,10,10","2,2,2,15,30,30,10,10,11,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
41906,"104401,104401,104401,104402,104403,104404,3,43508,18,450102,43104,41919,61906,43105,42023,459044,42032,104400,420472,472182,42070,47225","25,25,25,100,40,20,50,100,0,100,101,102,103,100,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,20,10,10,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0",0.0,,
42201,"119701,119701,119701,119702,119703,119704,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","12,12,12,12,50,50,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
42202,"119801,119801,119801,119802,119803,119804,3,18,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","12,12,12,12,50,50,50,0,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0",0.0,,
42203,"114201,114201,114201,114202,114203,114204,3,18,43104,41919,43105,42023,4509012,459044,47109,472021,420472,472182,42070,47225","13,13,13,25,45,30,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,10,30,30,3,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42204,"113601,113601,113601,113602,113603,113604,3,18,450102,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","12,12,12,12,50,50,50,0,100,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,10,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0",0.0,,
42205,"102801,102801,102801,102802,102803,102804,3,18,450102,43104,41919,43105,42023,459044,47109,420472,472182,42070,47225","17,17,17,5,30,30,50,0,100,101,102,100,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,10,9,45,10,10,30,30,10,10,5,5","0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0",0.0,,
42206,"120201,120201,120201,120202,120203,120204,3,18,43104,41919,43105,42023,459044,120205,47109,472022,420472,472182,42070,47225","10,10,10,20,40,40,50,0,101,102,100,30,30,99,30,30,30,20,10,10","5,5,5,10,30,60,10,11,9,45,10,10,30,5,30,3,10,10,5,5","0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42401,"106201,106201,106201,106202,106203,106204,3,43508,18,43104,41919,43105,42023,43306,459044,42032,106200,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
42402,"120601,120601,120601,120602,120603,120604,3,43508,18,43104,41919,43105,42023,43306,459044,120605,42032,120600,420472,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,99,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,16,30,5,30,10,10,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
42403,"116301,116301,116301,116302,116303,116304,3,18,43104,41919,43105,42023,43306,459044,42032,116300,420472,472182,42070,47225","12,12,12,35,60,25,50,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,11,9,45,10,10,16,30,30,10,10,10,5,5","0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
