id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
240,<失温症>坠入兔洞PLUS 200000分及以上奖励,0,0,0,0,0,0,0,0,0,,"41-100,44-200,9-200",,200001-300,,"1-1000,2-1000,3-1000",0,,0,,0,,,
241,<失温症>坠入兔洞PLUS 180000~199999分奖励,0,0,0,0,0,0,0,0,0,,"41-90,44-180,9-180",,200001-270,,"1-900,2-900,3-900",0,,0,,0,,,
242,<失温症>坠入兔洞PLUS 160000~179999分奖励,0,0,0,0,0,0,0,0,0,,"41-80,44-160,9-160",,200001-240,,"1-800,2-800,3-800",0,,0,,0,,,
243,<失温症>坠入兔洞PLUS 140000~159999分奖励,0,0,0,0,0,0,0,0,0,,"41-70,44-140,9-140",,200001-210,,"1-700,2-700,3-700",0,,0,,0,,,
244,<失温症>坠入兔洞PLUS 120000~139999分奖励,0,0,0,0,0,0,0,0,0,,"41-60,44-120,9-120",,200001-180,,"1-600,2-600,3-600",0,,0,,0,,,
245,<失温症>坠入兔洞PLUS 100000~119999分奖励,0,0,0,0,0,0,0,0,0,,"41-50,44-100,9-100",,200001-150,,"1-500,2-500,3-500",0,,0,,0,,,
246,<失温症>坠入兔洞PLUS 80000~99999分奖励,0,0,0,0,0,0,0,0,0,,"41-40,44-80,9-80",,200001-120,,"1-400,2-400,3-400",0,,0,,0,,,
247,<失温症>坠入兔洞PLUS 60000~79999分奖励,0,0,0,0,0,0,0,0,0,,"41-30,44-60,9-60",,200001-90,,"1-300,2-300,3-300",0,,0,,0,,,
248,<失温症>坠入兔洞PLUS 40000~59999分奖励,0,0,0,0,0,0,0,0,0,,"41-20,44-40,9-40",,200001-60,,"1-200,2-200,3-200",0,,0,,0,,,
249,<失温症>坠入兔洞PLUS 20000~39999分奖励,0,0,0,0,0,0,0,0,0,,"41-10,44-20,9-20",,200001-30,,"1-100,2-100,3-100",0,,0,,0,,,
250,领取奖励,0,0,0,0,0,0,0,0,0,,8-1,,,,"1-100,2-80,3-50",0,,0,,0,,,
251,领取奖励,0,0,0,0,0,0,0,0,0,,8-2,,,,"1-150,2-100,3-80",0,,0,,0,,,
252,领取奖励,0,0,0,0,0,0,0,0,0,,8-3,,,,"1-200,2-150,3-100",0,,0,,0,,,
253,领取奖励,0,0,0,0,0,0,0,0,0,,8-4,,,,"1-250,2-200,3-150",0,,0,,0,,,
254,领取奖励,0,0,0,0,0,0,0,0,0,,8-5,,,,"1-300,2-250,3-200",0,,0,,0,,,
255,领取奖励,0,0,0,0,0,0,0,0,0,,8-8,,,,"1-400,2-350,3-300",0,,0,,0,,,
256,领取奖励,0,0,0,0,0,0,0,0,0,,8-10,,,,"1-500,2-450,3-400",0,,0,,0,,,
257,每日特惠礼包,0,0,0,0,0,1,0,0,0,,45-135,,,,3-150,0,,0,,0,,,
258,狐狸面具,0,0,0,0,0,0,0,0,0,,100013-12,,,,,0,,0,,0,,,
259,FN-57,0,0,0,0,0,0,0,0,142,,,,,,,0,,0,,0,,,
260,花火祭柴犬,0,0,0,0,0,0,0,0,0,,,2018,,,,0,,0,,0,,,
261,花火祭和太鼓,0,0,0,0,0,0,0,0,0,,,2016,,,,0,,0,,0,,,
262,花火祭神轿,0,0,0,0,0,0,0,0,0,,,2017,,,,0,,0,,0,,,
263,物资箱,0,0,0,0,0,0,0,0,0,,100014-6,,,,,0,,0,,0,,,
264,9月特惠礼包,0,0,0,0,0,0,0,0,0,,"8-1,506-1000,9-30",,,,3-1200,0,,0,,0,,,
265,每日特惠礼包,0,0,0,0,0,1,0,0,0,,,,,,"2-400,3-150",0,,0,,0,,,
266,音乐会特典家具,0,0,0,0,0,0,0,0,0,,,2025,,,,0,,0,,0,,,
267,UMP40,0,0,0,0,0,0,0,0,102,,,,,,,0,,0,,0,,,
268,JS05,0,0,0,0,0,0,0,0,192,,,,,,,0,,0,,0,,,
269,TAC-50,0,0,0,0,0,0,0,0,222,,,,,,,0,,0,,0,,,
270,OTs-14,0,0,0,0,0,0,0,0,119,,,,,,,0,,0,,0,,,
271,芭莉斯塔,0,0,0,0,0,0,0,0,204,,,,,,,0,,0,,0,,,
272,M1887,0,0,0,0,0,0,0,0,151,,,,,,,0,,0,,0,,,
273,维尔德MkⅡ,0,0,0,0,0,0,0,0,114,,,,,,,0,,0,,0,,,
274,G41,0,0,0,0,0,0,0,0,62,,,,,,,0,,0,,0,,,
275,李-恩菲尔德,0,0,0,0,0,0,0,0,50,,,,,,,0,,0,,0,,,
276,索米,0,0,0,0,0,0,0,0,115,,,,,,,0,,0,,0,,,
277,MG4,0,0,0,0,0,0,0,0,125,,,,,,,0,,0,,0,,,
278,捣蛋灯笼,0,0,0,0,0,0,0,0,0,,100015-10,,,,,0,,0,,0,,,
279,心智升级特惠,0,0,0,0,0,10,0,0,0,,45-300,,,,,0,,0,,0,,,
280,每日特惠礼包,0,0,0,0,0,1,0,0,0,,44-60,,,,3-200,0,,0,,0,,,
281,姜饼娃娃-12,0,0,0,0,0,0,0,0,0,,100006-12,,,,,0,,0,Activity_2017xmas,0,,,
282,2周年同人二創徵集大展讚頌（爽）獎,0,0,0,0,0,1,0,0,0,,,,,,1-200,0,,0,,0,,,
283,2周年同人二創徵集大展讚頌（爽）獎,0,0,0,0,0,0,0,0,0,,45-100,,,,2-150,0,,0,,0,,,
284,2周年同人二創徵集大展讚頌（爽）獎,0,0,0,0,0,0,0,0,0,,45-100,,,,3-100,0,,0,,0,,,
285,2周年同人二創徵集大展讚不絕口獎,0,0,0,0,0,0,0,0,0,,41-10,,100001-10,,,0,,0,,0,,,
286,魔素,0,0,0,0,0,0,0,0,0,,100016-1,,,,,0,,0,,0,,,
287,糖果魔杖,0,0,0,0,0,0,0,0,0,,100017-10,,,,,0,,0,canecandy_18,0,,,
288,驯猫,0,0,0,0,0,0,0,0,0,,,2031,,,,0,,0,,0,,,
289,甜蜜的熊,0,0,0,0,0,0,0,0,0,,,2029,,,,0,,0,,0,,,
290,圣诞猫窝,0,0,0,0,0,0,0,0,0,,,2030,,,,0,,0,,0,,,
291,每日特惠礼包,0,0,0,0,0,1,0,0,0,,45-80,,,,3-200,0,,0,,0,,,
292,冲锋衣预约特典,0,0,0,0,0,0,0,0,0,,,,521-1,,,0,,0,,0,,,
293,每日特惠礼包,0,0,0,0,0,0,0,0,0,,506-100,,,,"1-600,2-300,3-150",0,,0,Bumdle_orange,0,,,
294,酒心巧克狗,0,0,0,0,0,0,0,0,0,,100019-10,,,,,0,,0,chocolatedog,0,,,
295,家具：蓝莓夜红酒桌,0,0,0,0,0,0,0,0,0,,,2032,,,,0,,0,,0,,,
296,家具：十日谈麋鹿像,0,0,0,0,0,0,0,0,0,,,2033,,,,0,,0,,0,,,
297,宠物：情书加急特种鸽,0,0,0,0,0,0,0,0,0,,,2034,,,,0,,0,,0,,,
298,16Lab光学瞄具,0,0,0,0,0,0,0,0,0,,,,,109,,0,,0,配件_光学瞄准镜_S,0,,,
299,格琳娜-恋人絮语,0,0,0,0,0,0,0,0,0,,,,,,,208,,0,,0,,,
301,格琳娜的每日答谢礼物,0,100,100,100,100,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
302,格琳娜的每日答谢礼物,0,200,200,200,200,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
303,格琳娜的每日答谢礼物,0,300,300,300,300,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
304,格琳娜的每日答谢礼物,0,400,400,400,400,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
305,格琳娜的每日答谢礼物,0,500,500,500,500,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
306,格琳娜的每日答谢礼物,0,600,600,600,600,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
307,格琳娜的每日答谢礼物,0,700,700,700,700,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
308,格琳娜的每日答谢礼物,0,800,800,800,800,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
309,格琳娜的每日答谢礼物,0,900,900,900,900,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
310,格琳娜的每日答谢礼物,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
311,格琳娜的每日答谢礼物,0,1200,1200,1200,1200,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
312,格琳娜的每日答谢礼物,0,1400,1400,1400,1400,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
313,格琳娜的每日答谢礼物,0,1600,1600,1600,1600,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
314,格琳娜的每日答谢礼物,0,1800,1800,1800,1800,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
315,格琳娜的每日答谢礼物,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
316,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-1,3-1",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
317,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-2,3-2",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
318,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-3,3-3",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
319,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-4,3-4",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
320,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-5,3-5",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
321,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-6,3-6",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
322,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-7,3-7",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
323,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"1-8,3-8",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
324,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-1,3-1",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
325,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-2,3-2",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
326,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-3,3-3",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
327,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-4,3-4",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
328,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-5,3-5",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
329,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-6,3-6",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
330,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-7,3-7",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
331,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,"2-8,3-8",,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
332,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-2,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
333,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-4,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
334,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-6,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
335,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-8,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
336,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-10,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
337,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-12,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
338,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-14,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
339,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,4-16,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
340,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-100,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
341,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-150,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
342,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
343,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-250,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
344,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-300,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
345,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-350,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
346,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-400,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
347,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,1-450,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
348,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-60,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
349,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-100,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
350,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-130,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
351,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-150,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
352,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-160,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
353,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-180,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
354,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
355,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,2-230,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
356,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-30,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
357,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-50,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
358,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-65,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
359,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-80,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
360,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-95,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
361,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-110,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
362,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,,,,,3-130,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
363,格琳娜的每日答谢礼物,0,0,0,0,0,5,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
364,格琳娜的每日答谢礼物,0,0,0,0,0,8,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
365,格琳娜的每日答谢礼物,0,0,0,0,0,10,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
366,格琳娜的每日答谢礼物,0,0,0,0,0,12,0,0,0,,,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
367,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,9-5,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
368,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,9-8,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
369,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,9-10,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
370,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,9-12,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
371,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-30,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
372,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
373,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-75,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
374,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
375,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-125,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
376,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
377,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-175,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
378,格琳娜的每日答谢礼物,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,亲爱的指挥官，//n感谢您的关照，这是我准备的小礼物，希望您会喜欢。顺便，祝新的一天工作顺利！//n//n您活跃的后勤官 格琳娜,0,,0,,,
379,防御演习排行奖励第一名,0,4000,4000,4000,1350,0,0,0,0,,"44-600,101-3",,,,,0,,0,,0,,,
380,防御演习排行奖励第二名,0,4000,4000,4000,1350,0,0,0,0,,"44-560,101-3",,,,,0,,0,,0,,,
381,防御演习排行奖励第三名,0,4000,4000,4000,1350,0,0,0,0,,"44-520,101-3",,,,,0,,0,,0,,,
