id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
630,10586,普通打捞,,-42,BGM_Frontline,狂欢夜行,0,,,,,,,,,
631,10587,困难打捞,,-42,BGM_Frontline,狂欢夜行EX,0,,,,,,,,,
632,10588,序章MDR,-42-1-1First,-42,BGM_Frontline,凉夜廻,0,-42-1-1First,,,,,,,,
633,10589,第一幕MDR,-42-2-1First,-42,BGM_Frontline,倒影,0,-42-2-1First,,,,,,,,
634,10590,第二幕MDR,-42-3-1First,-42,BGM_Frontline,无名之人,0,-42-3-1First,,,,,,,,
635,10591,尾声MDR,-42-4-1First,-42,BGM_Frontline,蝶影消散,0,-42-4-1First,,,,,,,,
636,10592,序章TAC,-42-1-2,-42,BGM_Frontline,雨夜谈,0,-42-1-2,,,,,,,,
637,10593,第一幕TAC,-42-2-2,-42,BGM_Frontline,追忆,0,-42-2-2,,,,,,,,
638,10594,第二幕TAC,-42-3-8,-42,BGM_Frontline,无痕之泪,0,-42-3-8,,,,,,,,
639,10595,尾声TAC,-42-4-2,-42,BGM_Frontline,破茧时分,0,-42-4-2,,,,,,,,
640,10596,前夜 主线0章,-43-0-1,-43,BGM_Frontline,破茧时分,0,-43-0-1,,,,,,,,
641,10597,0：05哈德森难民营 主线1章,"-43-1-1,-43-1-2,-43-1-3,-43-T1",-43,BGM_Frontline,破茧时分,0,-43-1-1,,"62228:-43-1-2,62243:-43-T1",-43-1-3,,-43-1-3,,,
642,10598,0：07纽约公共图书馆 主线2章,"-43-2-1,-43-2-2,-43-2-3,-43-2-4,-43-T2,-43-T3",-43,BGM_Frontline,破茧时分,0,-43-2-1,2:-43-2-2,"62256:-43-T2,62261:-43-T3",-43-2-4,,-43-2-4,,,
643,10599,0：23大中央总站 主线3章,"-43-3-1,-43-3-2,-43-3-3",-43,BGM_Frontline,破茧时分,0,-43-3-1,,62351:-43-3-2,-43-3-3,,-43-3-3,,,
644,10600,0：50暗区 主线4章,"-43-4-1,-43-4-2,-43-4-3",-43,BGM_Frontline,破茧时分,0,-43-4-1,,62285:-43-4-2,-43-4-3,,-43-4-3,,,
645,10601,1：10撤离点 主线终章,"-43-5-1,-43-5-2",-43,BGM_Frontline,破茧时分,0,-43-5-1,,,-43-5-2,,-43-5-2,,,
646,10614,AK47小队支线1,-43-B-1,-43,BGM_Frontline,破茧时分,0,-43-B-1,,,,,,,,
647,10615,AK47小队支线2,-43-B-2,-43,BGM_Frontline,破茧时分,0,-43-B-2,,,,,,,,
648,10616,AK47小队支线3,-43-B-3,-43,BGM_Frontline,破茧时分,0,-43-B-3,,,,,,,,
649,10617,春田小队支线1,-43-C-1,-43,BGM_Frontline,破茧时分,0,-43-C-1,,,,,,,,
650,10618,春田小队支线2,-43-C-2,-43,BGM_Frontline,破茧时分,0,-43-C-2,,,,,,,,
651,10619,春田小队支线3,-43-C-3,-43,BGM_Frontline,破茧时分,0,-43-C-3,,,,,,,,
652,10620,M870小队支线1,-43-D-1,-43,BGM_Frontline,破茧时分,0,-43-D-1,,,,,,,,
653,10621,M870小队支线2,-43-D-2,-43,BGM_Frontline,破茧时分,0,-43-D-2,,,,,,,,
654,10622,Vector小队支线1,-43-E-1,-43,BGM_Frontline,破茧时分,0,-43-E-1,,,,,,,,
655,10623,Vector小队支线2,-43-E-2,-43,BGM_Frontline,破茧时分,0,-43-E-2,,,,,,,,
656,10624,404小队支线1,-43-F-1,-43,BGM_Frontline,破茧时分,0,-43-F-1,,,,,,,,
657,10625,404小队支线2,-43-F-2,-43,BGM_Frontline,破茧时分,0,-43-F-2,,,,,,,,
658,10626,404小队支线3,-43-F-3,-43,BGM_Frontline,破茧时分,0,-43-F-3,,,,,,,,
659,10627,RFB小队彩蛋剧情,-43-A-1,-43,BGM_Frontline,破茧时分,0,-43-A-1,,,,,,,,
660,10608,0：05哈德森难民营 主线1章EX,"-43-1-1,-43-1-2,-43-1-3,-43-T1",-43,BGM_Frontline,破茧时分,0,-43-1-1,,"93028:-43-1-2,93013:-43-T0-EX,93126:-43-T1-EX,93041:-43-T3,93049:-43-T2,93053:-43-T1-EX",-43-1-3,,-43-1-3,,,
661,10609,0：07纽约公共图书馆 主线2章EX,"-43-2-1,-43-2-2,-43-2-3,-43-2-4,-43-T2,-43-T3",-43,BGM_Frontline,破茧时分,0,-43-2-1,,"93117:-43-T2,93121:-43-T3,93122:-43-T1-EX,93113:-43-T2-EX",-43-2-4,,-43-2-4,,,
662,10610,0：23大中央总站 主线3章EX,"-43-3-1,-43-3-2,-43-3-3",-43,BGM_Frontline,破茧时分,0,-43-3-1,,93135:-43-3-2,-43-3-3,,-43-3-3,,,
663,10611,0：50暗区 主线4章EX,"-43-4-1,-43-4-2,-43-4-3",-43,BGM_Frontline,破茧时分,0,-43-4-1,,93229:-43-4-2,-43-4-3,,-43-4-3,,,
664,10612,1：10撤离点 主线终章EX,"-43-5-1,-43-5-2",-43,BGM_Frontline,破茧时分,0,-43-5-1,,,-43-5-2,,-43-5-2,,,
665,10632,“安洁的行动和她导致的结果，几乎都是必然的，她的个性如此。”,-44-A0-1,-44,BGM_Frontline,不在场,0,-44-A0-1,,,,,,,,
666,10686,“在这里，必须根绝一切犹豫；任何怯懦都无济于事。”,-44-A1-1-1,-44,BGM_Frontline,飞矢不动Ⅰ,0,-44-A1-1-1,,,,,,,,
667,10665,“连阳光都觉得刺眼的人，或许更能接受从未见过阳光的生活。”,-44-A1-1First,-44,BGM_Frontline,飞矢不动Ⅱ,0,-44-A1-1First,,,,,,,,
668,10687,“我是世界的光，跟从我的就不在黑暗里走，必要得着生命的光。”,-44-A1-2-1,-44,BGM_Frontline,托里拆利小号Ⅰ,0,-44-A1-2-1,,,,,,,,
669,10666,“如果社会不从根部开始改变，问题就永远得不到解决。”,-44-A1-2First,-44,BGM_Frontline,托里拆利小号Ⅱ,0,-44-A1-2First,,,,,,,,
670,10688,“救赎之道，就在其中。”,-44-A1-2-2,-44,BGM_Frontline,托里拆利小号Ⅲ,0,-44-A1-2-2,,,,,,,,
671,10689,“他年轻，勇敢，优秀，有抱负……就像是迷你版的她。”,-44-A1-3,-44,BGM_Frontline,密涅瓦的猫头鹰,0,-44-A1-3,,,,,,,,
672,10690,“去年今日此门中，人面桃花相映红。”,-44-B0-1,-44,BGM_Frontline,塞勒涅的梦,0,-44-B0-1,,,,,,,,
673,10742,“帕拉蒂斯专项模拟作战即将开始，请相关人员接受战前讲解。”,-44-B1-1a,-44,BGM_Frontline,来者的路,0,-44-B1-1a,,,,,,,,
674,10743,“结论，拼图小队的队员不适合作为一个小队作战。记录整理完毕。”,-44-B1-1b,-44,BGM_Frontline,生存指南,0,-44-B1-1b,,,,,,,,
675,10633,“人不会两次踏入同一个陷阱。”,"-44-B1-1First,-44-B1-1-1point,-44-B1-1-2point",-44,BGM_Frontline,与蛇缠斗Ⅰ,0,-44-B1-1First,,73005:-44-L-C-1-1,,,,,,
676,10691,“你是第三种人，指挥官。明白自己为何而战的人。”,-44-B1-1-2,-44,BGM_Frontline,与蛇缠斗Ⅱ,0,-44-B1-1-2,,,,,,,,
677,10692,“艾尔莎的声音融入了所有难民的欢呼里，整个世界都变成了快乐的海洋。”,-44-B1-2-1,-44,BGM_Frontline,阿帕忒的诞生Ⅰ,0,-44-B1-2-1,,,,,,,,
678,10634,“这时的我还不明白，她恶魔的面孔下隐藏的是什么。”,"-44-B1-2First,-44-B1-2End",-44,BGM_Frontline,阿帕忒的诞生Ⅱ,0,,,,-44-B1-2End,,-44-B1-2End,,,
679,10744,“凡是信奉神的，都将获得幸福与安宁。凡是违背神的，都必将获得灾难与审判。”,-44-B1-2a,-44,BGM_Frontline,匿伏,0,-44-B1-2a,,,,,,,,
680,10693,“白色的恶魔，追逐他们的使女。”,-44-B1-3-1,-44,BGM_Frontline,赫墨拉指向光明Ⅰ,0,-44-B1-3-1,,,,,,,,
681,10635,“黑色的英雄，背离遥远的炼狱。”,-44-B1-3First,-44,BGM_Frontline,赫墨拉指向光明Ⅱ,0,-44-B1-3First,,,,,,,,
682,10694,“印章头上矫健的狮鹫高举着利爪，四周围绕着精致华丽的花纹。”,-44-B1-3-2,-44,BGM_Frontline,赫墨拉指向光明Ⅲ,0,-44-B1-3-2,,,,,,,,
683,10695,“在岁月中沉浮多年后，这幢建筑表皮已经斑驳，但依然值得驻足欣赏。”,-44-B1-4-1,-44,BGM_Frontline,狮鹫之肩Ⅰ,0,-44-B1-4-1,,,,,,,,
684,10636,“英国人喜欢谜题，更喜欢那些尝试破解他们谜题的人。”,,-44,BGM_Frontline,狮鹫之肩Ⅱ,0,,,,,,,,,
685,10696,“我们所做的一切，都是为了我们和这个世界的明天。”,-44-B1-4-2,-44,BGM_Frontline,狮鹫之肩Ⅲ,0,-44-B1-4-2,,,,,,,,
686,10705,“幸福的人都是一样的，不幸的人则各有各的不幸。”,-44-B2-1-1,-44,BGM_Frontline,忒休斯之船Ⅰ,0,-44-B2-1-1,,,,,,,,
687,10637,“人生的路途总有迷路的时候，但千万别进错目的地。”,"-44-B2-1-A,-44-B2-1-B,-44-B2-1-C",-44,BGM_Frontline,忒休斯之船Ⅱ,0,,,73225:-44-L-C-2-1,,,,,,
688,10706,“如果忒修斯的船上的木头被逐渐替换，那这艘船还是原来的那艘船吗？”,-44-B2-1-2,-44,BGM_Frontline,忒休斯之船Ⅲ,0,-44-B2-1-2,,,,,,,,
689,10697,“在这异国他乡，她几乎唯一能够信任的人，是我。”,-44-A2-1,-44,BGM_Frontline,球与花瓶,0,-44-A2-1,,,,,,,,
690,10698,“也许有一天，我们会站在同一阵线上，为同一个目标而奋斗。”,-44-A2-2,-44,BGM_Frontline,克利特谎言,0,-44-A2-2,,,,,,,,
691,10745,“不要相信外表的光鲜亮丽，我们能信任的，只有自己。”,-44-A2-2a,-44,BGM_Frontline,倒影,0,-44-A2-2a,,,,,,,,
692,10746,“如果我们无法相互理解……那么，我会非常遗憾。”,-44-A2-3a,-44,BGM_Frontline,裂痕,0,-44-A2-3a,,,,,,,,
693,10707,“她的虚识图景已经表明了，她百分百是个涅托。”,-44-B2-2-1,-44,BGM_Frontline,引路人的线团Ⅰ,0,-44-B2-2-1,,,,,,,,
694,10638,“世间的一切冲突，大半都源于傲慢与偏见。”,,-44,BGM_Frontline,引路人的线团Ⅱ,0,,,,,,,,,
695,10708,“两只昆虫一起掉入了小土坑，等待着暴风雨的来临。”,-44-B2-2-2,-44,BGM_Frontline,引路人的线团Ⅲ,0,-44-B2-2-2,,,,,,,,
696,10699,“如果我能把一发脏弹送进总理府。那还有什么是我得不到的？”,-44-A2-3-1,-44,BGM_Frontline,赫拉克利特河Ⅰ,0,-44-A2-3-1,,,,,,,,
697,10667,“我会给他们一个不能拒绝的条件。”,"-44-A2-3First,-44-A2-3-Point93393,-44-A2-3-Point93555",-44,BGM_Frontline,赫拉克利特河Ⅱ,0,-44-A2-3First,,"93555:-44-A2-3-Point93393,93393:-44-A2-3-Point93555",,,,,,
698,10700,“他想下一盘大棋，那我就掀了他的棋盘。”,-44-A2-3-2,-44,BGM_Frontline,赫拉克利特河Ⅲ,0,-44-A2-3-2,,,,,,,,
699,10701,“当你凝视深渊的时候，你已身处深渊之中。”,-44-A2-4-1,-44,BGM_Frontline,谷粒声响Ⅰ,0,-44-A2-4-1,,,,,,,,
700,10685,“破茧而出的并不一定都是蝴蝶。”,-44-A2-4First,-44,BGM_Frontline,谷粒声响Ⅱ,0,-44-A2-4First,,,,,,,,
701,10702,“不要玩弄潘多拉的盒子。”,-44-A2-4-2,-44,BGM_Frontline,谷粒声响Ⅲ,0,-44-A2-4-2,,,,,,,,
702,10747,“祭典，往往都在午夜时分开始。”,-44-A2-4a,-44,BGM_Frontline,夜祭,0,-44-A2-4a,,,,,,,,
703,10709,“消弭灾难让这个世界变得更好，是我们共同的目标。”,-44-B2-3-1,-44,BGM_Frontline,克里特迷宫Ⅰ,0,-44-B2-3-1,,,,,,,,
704,10639,“初次相识的人，予以最真切的心安。”,"-44-B2-3-A,-44-B2-3-B,-44-B2-3-C,-44-B2-3-D",-44,BGM_Frontline,克里特迷宫Ⅱ,0,,,,,,,,,
705,10710,“只有鲜血，能治愈伤痛。”,-44-B2-3-2,-44,BGM_Frontline,克里特迷宫Ⅲ,0,-44-B2-3-2,,,,,,,,
706,10749,“该跟基地的各位说点什么好呢？”,-44-B2-3a,-44,BGM_Frontline,隐秘的心,0,-44-B2-3a,,,,,,,,
707,10703,“虽然我们叫“忤逆”，但我们总不会背叛你。”,-44-A2-5-1,-44,BGM_Frontline,囚徒困境Ⅰ,0,-44-A2-5-1,,,,,,,,
708,10668,“人生能遇上几次值得赔上性命的战场呢？”,,-44,BGM_Frontline,囚徒困境Ⅱ,0,,,,,,,,,
709,10704,“大楼内已经不存在任何生物，也没有发现AK12的信号。”,-44-A2-5-2,-44,BGM_Frontline,囚徒困境Ⅲ,0,-44-A2-5-2,,,,,,,,
710,10748,“我愿意理解他的决定……我们是亲人。我永远支持他。”,-44-A2-5a,-44,BGM_Frontline,瞬光,0,-44-A2-5a,,,,,,,,
711,10711,“十次豁免权，当我使用的时候，你就不能因为我的发言而攻击我。”,-44-B2-4-1,-44,BGM_Frontline,迪亚岛梦境Ⅰ,0,-44-B2-4-1,,,,,,,,
712,10640,“记忆决定一个人的意识，但意识却未必能够辨认全部的记忆。”,"-44-B2-4-2-1point,-44-B2-4-2-2point,-44-B2-4-2-2end",-44,BGM_Frontline,迪亚岛梦境Ⅱ,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,
713,10712,“看好自己的脸，因为你不知道什么时候就会失去它。”,-44-B2-4-3,-44,BGM_Frontline,迪亚岛梦境Ⅲ,0,-44-B2-4-3,,,,,,,,
714,10713,“我希望当我凯旋的时候，我能见到那些等待着我的人。”,-44-B2-4-4,-44,BGM_Frontline,迪亚岛梦境Ⅳ,0,-44-B2-4-4,,,,,,,,
715,10714,“你是愿意在新世界成就一番大事，还是想在旧世界，为熄灭的火种鞠躬尽瘁？”,-44-A3-1-1,-44,BGM_Frontline,克拉底鲁河Ⅰ,0,-44-A3-1-1,,,,,,,,
716,10669,“如果每一次颠倒黑白都记入史册，人类的历史就再无真实。”,,-44,BGM_Frontline,克拉底鲁河Ⅱ,0,,,,,,,,,
717,10715,“漩涡撕咬每一个被它卷入中心的人，无人幸免。”,-44-A3-1-2,-44,BGM_Frontline,克拉底鲁河Ⅲ,0,-44-A3-1-2,,,,,,,,
718,10719,“这世界上没有意义的事有很多。“反抗”永远不在其列。”,-44-B3-1-1,-44,BGM_Frontline,反逆莫伊莱Ⅰ,0,-44-B3-1-1,,,,,,,,
719,10641,“在我有目标的时候，我有事可做，总比我有事可做，却不知该做什么要强得多。”,,-44,BGM_Frontline,反逆莫伊莱Ⅱ,0,,,,,,,,,
720,10720,“当你发现了一颗炸弹，最好提防一下还有没有另一颗。”,-44-B3-1-2,-44,BGM_Frontline,反逆莫伊莱Ⅲ,0,-44-B3-1-2,,,,,,,,
721,10721,“园丁的职责，就是修剪掉那些烂掉的果实。”,-44-B3-2-1,-44,BGM_Frontline,克洛托之线Ⅰ,0,-44-B3-2-1,,,,,,,,
722,10643,“这世上没什么是不可战胜的，正因相信这一点，我才能赢到现在。”,-44-B3-2First,-44,BGM_Frontline,克洛托之线Ⅱ,0,-44-B3-2First,,,,,,,,
723,10722,“你只需要记得，有我在的地方就是现实。”,-44-B3-2-2,-44,BGM_Frontline,克洛托之线Ⅲ,0,-44-B3-2-2,,,,,,,,
724,10716,“成就我的并非个人的思想或是技术，而是更宝贵的东西。”,-44-A3-2-1,-44,BGM_Frontline,阿基里与龟Ⅰ,0,-44-A3-2-1,,,,,,,,
725,10670,“作为敌人时散布恐惧，但作为同伴时就很可靠，这样的人不是很有魅力吗？”,,-44,BGM_Frontline,阿基里与龟Ⅱ,0,,,,,,,,,
726,10717,“飞蛾在灯光下飞舞，闪烁的光影摇曳着照射在那具美丽的身体上。”,-44-A3-2-2,-44,BGM_Frontline,阿基里与龟Ⅲ,0,-44-A3-2-2,,,,,,,,
727,10723,“旧地复返，有时也不见得是件好事。”,-44-B3-3-1,-44,BGM_Frontline,拉克西丝之尺Ⅰ,0,-44-B3-3-1,,,,,,,,
728,10642,“狂信者最悲哀之处，在于她们真的相信自己得到了救赎。”,"-44-B3-3First,-44-B3-4-1point",-44,BGM_Frontline,拉克西丝之尺Ⅱ,0,-44-B3-3First,,62628:-44-L-C-3-3_B,,,,,,
729,10724,“她边哭边笑，停下了嘴，声音也变得无比微小。”,-44-B3-3-2,-44,BGM_Frontline,拉克西丝之尺Ⅲ,0,-44-B3-3-2,,,,,,,,
730,10725,“逃避问题的代价，实在是太沉重了。”,-44-B3-4-1,-44,BGM_Frontline,阿特洛波斯之剪Ⅰ,0,-44-B3-4-1,,,,,,,,
731,10644,“有时我无法区分狂徒与生骸的区别，反正都是行尸走肉，不是吗？”,,-44,BGM_Frontline,阿特洛波斯之剪Ⅱ,0,,,,,,,,,
732,10726,“我们不可能改变得了命运，但至少它不在今天。”,-44-B3-4-2,-44,BGM_Frontline,阿特洛波斯之剪Ⅲ,0,-44-B3-4-2,,,,,,,,
733,10718,“AK12竭诚为您服务。”,-44-A3-3,-44,BGM_Frontline,芝诺圆圈,0,-44-A3-3,,,,,,,,
734,10727,“不论倒下多少人，都前赴后继，这才是英雄的根性。”,-44-A4-1,-44,BGM_Frontline,薛定谔的猫,0,-44-A4-1,,,,,,,,
735,10750,“时间在每个人的记忆里留下痕迹，多年以后，仅存缅想。”,-44-A4-1a,-44,BGM_Frontline,缅想,0,-44-A4-1a,,,,,,,,
736,10728,“潘多拉魔盒的底部，真的存在希望吗？”,-44-A4-2-1,-44,BGM_Frontline,魔盒Ⅰ,0,-44-A4-2-1,,,,,,,,
737,10671,“如果人形也拥有灵魂，她们也会惧怕死亡吗？”,,-44,BGM_Frontline,魔盒Ⅱ,0,,,,,,,,,
738,10729,“只有飞蛾知道，火焰究竟有多迷人。”,-44-A4-2-2,-44,BGM_Frontline,魔盒Ⅲ,0,-44-A4-2-2,,,,,,,,
739,10730,“我不怕死，我只是害怕姐姐会伤心。”,-44-A4-3-1,-44,BGM_Frontline,缸中之脑Ⅰ,0,-44-A4-3-1,,,,,,,,
740,10672,“他只是无名之辈。”,,-44,BGM_Frontline,缸中之脑Ⅱ,0,,,,,,,,,
741,10731,“他的身体就像块烂布一样倒在了地上，跟着安洁的心一起。”,-44-A4-3-2,-44,BGM_Frontline,缸中之脑Ⅲ,0,-44-A4-3-2,,,,,,,,
742,10732,“我们新世界再见吧。”,-44-A4-4,-44,BGM_Frontline,莫比乌斯环,0,-44-A4-4,,,,,,,,
743,10733,“令人感到刺痛的梦，往往都源于真实。”,-44-B4-1-1,-44,BGM_Frontline,倪克斯之夜Ⅰ,0,-44-B4-1-1,,,,,,,,
744,10734,“我拥有人的心跳，证明我并不是怪物。”,-44-B4-1-2,-44,BGM_Frontline,倪克斯之夜Ⅱ,0,-44-B4-1-2,,,,,,,,
745,10645,“打仗是走不得捷径的。”,,-44,BGM_Frontline,倪克斯之夜Ⅲ,0,,2:-44-L-C-4-1_T,,,,,,,
746,10735,“经典永不过时。”,-44-B4-1-3,-44,BGM_Frontline,倪克斯之夜Ⅳ,0,-44-B4-1-3,,,,,,,,
747,10736,“做个好梦，陌生人。”,-44-B4-2-1,-44,BGM_Frontline,修普诺斯的眼Ⅰ,0,-44-B4-2-1,,,,,,,,
748,10646,“这就是为什么我如此痛恨那些亵渎死者之人。”,,-44,BGM_Frontline,修普诺斯的眼Ⅱ,0,,,,,,,,,
749,10737,“死去的亡灵在歌唱，行走的生者在战斗。”,-44-B4-2-2,-44,BGM_Frontline,修普诺斯的眼Ⅲ,0,-44-B4-2-2,,,,,,,,
750,10738,“现在，就是解开狂犬项圈的时候。”,-44-B4-3-1,-44,BGM_Frontline,塔纳托斯的吻Ⅰ,0,-44-B4-3-1,,,,,,,,
751,10647,“面对强敌，即使明知不敌，也要毅然亮剑。”,,-44,BGM_Frontline,塔纳托斯的吻Ⅱ,0,,,,,,,,,
752,10739,“狮鹫哀歌。”,-44-B4-3-2,-44,BGM_Frontline,塔纳托斯的吻Ⅲ,0,-44-B4-3-2,,,,,,,,
753,10740,“……谢谢你，罗宾。”,-44-B4-4-1,-44,BGM_Frontline,卡俄斯渊回Ⅰ,0,-44-B4-4-1,,,,,,,,
754,10648,“在希望坠落时诞生的绝望，往往最为可口。”,-44-B4-4First,-44,BGM_Frontline,卡俄斯渊回Ⅱ,0,-44-B4-4First,,,,,,,,
755,10741,“没有任何人的牺牲会是毫无价值。因为生者，将会从他们的牺牲中得到更加宝贵的东西。”,-44-B4-4-2,-44,BGM_Frontline,卡俄斯渊回Ⅲ,0,-44-B4-4-2,,,,,,,,
756,10649,,,-44,BGM_Frontline,与蛇缠斗 Ⅰ-EX,0,-44-B1-1First,,73027:-44-L-C-1-1,,,,,,
757,10650,,,-44,BGM_Frontline,阿帕忒的诞生 Ⅱ-EX,0,,,,-44-B1-2End,,-44-B1-2End,,,
758,10651,,,-44,BGM_Frontline,赫墨拉指向光明 Ⅱ-EX,0,-44-B1-3First,,73131:-44-L-C-1-3H,,,,,,
759,10652,,,-44,BGM_Frontline,狮鹫之肩 Ⅱ-EX,0,,,,,,,,,
760,10653,,,-44,BGM_Frontline,忒休斯之船 Ⅱ-EX,0,,,73263:-44-L-C-2-1,,,,,,
761,10654,,,-44,BGM_Frontline,引路人的线团 Ⅱ-EX,0,,,,,,,,,
762,10655,,,-44,BGM_Frontline,克里特迷宫 Ⅱ-EX,0,,,,,,,,,
763,10656,,,-44,BGM_Frontline,迪亚岛梦境 Ⅱ-EX,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,
764,10657,,,-44,BGM_Frontline,反逆莫伊莱 Ⅱ-EX,0,,,,,,,,,
765,10658,,,-44,BGM_Frontline,拉克西丝之尺 Ⅱ-EX,0,-44-B3-3First,,62612:-44-L-C-3-3_B,,,,,,
766,10659,,,-44,BGM_Frontline,克洛托之线 Ⅱ-EX,0,-44-B3-2First,,,,,,,,
767,10660,,,-44,BGM_Frontline,阿特洛波斯之剪 Ⅱ-EX,0,,,,,,,,,
768,10661,,,-44,BGM_Frontline,倪克斯之夜 Ⅲ-EX,0,,2:-44-L-C-4-1_T,,,,,,,
769,10662,,,-44,BGM_Frontline,修普诺斯的眼 Ⅱ-EX,0,,,,,,,,,
770,10663,,,-44,BGM_Frontline,塔纳托斯的吻 Ⅱ-EX,0,,,,,,,,,
771,10664,,,-44,BGM_Frontline,卡俄斯渊回 Ⅱ-EX,0,-44-B4-4First,,,,,,,,
772,10673,,,-44,BGM_Frontline,片面回忆,0,,,,,,,,,
773,10674,,,-44,BGM_Frontline,蝎涡危机,0,,,,,,,,,
774,10675,,,-44,BGM_Frontline,驱雾行动,0,,8:-44-EXT-04,93656:-44-EXT-03,,,,,,
775,10676,,,-44,BGM_Frontline,实相域∞,0,,,,,,,,,
776,10677,,,-44,BGM_Frontline,实相域∞-EX,0,,,,,,,,,
777,10678,,,-44,BGM_Frontline,想象域∞,0,,,,,,,,,
778,10679,,,-44,BGM_Frontline,想象域∞-EX,0,,,,,,,,,
779,10680,,,-44,BGM_Frontline,象征域∞,0,,,,,,,,,
780,10681,,,-44,BGM_Frontline,象征域∞-EX,0,,,,,,,,,
781,10682,,,-44,BGM_Frontline,凝视∞,0,,,,,,,,,
782,10683,,,-44,BGM_Frontline,凝视∞-EX,0,,,,,,,,,
783,10751,,,-44,BGM_Frontline,N-0,0,-44-N-0,,,,,,,,
784,10752,,,-44,BGM_Frontline,N-0-a,0,-44-N-0-a,,,,,,,,
785,10753,,,-44,BGM_Frontline,N-1,0,-44-N-1,,,,,,,,
786,10754,,,-44,BGM_Frontline,N-1-a,0,-44-N-1-a,,,,,,,,
787,10755,,,-44,BGM_Frontline,N-2-1,0,-44-N-2-1,,,,,,,,
788,10756,,,-44,BGM_Frontline,N-2-2,0,-44-N-2-2,,,,,,,,
789,10757,,,-44,BGM_Frontline,N-2-a,0,-44-N-2-a,,,,,,,,
790,10758,,,-44,BGM_Frontline,N-3,0,-44-N-3-1,,,,,,,,
791,10759,,,-44,BGM_Frontline,N-3-a,0,-44-N-3-a,,,,,,,,
792,10760,,,-44,BGM_Frontline,N-3-b,0,-44-N-3-b,,,,,,,,
793,10761,,,-44,BGM_Frontline,N-4-a,0,-44-N-4-a,,,,,,,,
794,10762,,,-44,BGM_Frontline,N-4-b,0,-44-N-4-b,,,,,,,,
795,10763,,,-44,BGM_Frontline,N-4-c,0,-44-N-4-c,,,,,,,,
796,10764,,,-44,BGM_Frontline,N-4-d,0,-44-N-4-d,,,,,,,,
797,10766,,,-45,BGM_Frontline,N-4-d,0,,,93833:-45-EXT-04,,,,,,
798,10780,2021泳装1,"-47-1-1,-47-1-2",-47,BGM_Frontline,,0,-47-1-1,,,-47-1-2,,-47-1-2,,,
799,10781,2021泳装2,"-47-2-WS-1,-47-2-1,-47-2-2",-47,BGM_Frontline,,0,-47-2-1,1:-47-2-WS-1,,-47-2-2,,-47-2-2,,,
800,10782,2021泳装3,"-47-3-1,-47-3-2",-47,BGM_Frontline,,0,-47-3-1,,,-47-3-2,,-47-3-2,,,
801,10783,2021泳装4,"-47-4-1,-47-4-2",-47,BGM_Frontline,,0,-47-4-1,,,-47-4-2,,-47-4-2,,,
802,10767,世界线的交错,-46-0-1,-46,BGM_Frontline,世界线的交错,0,-46-0-1,,,,,,,,
803,10768,魔女登场,,-46,BGM_Frontline,,0,,,,,,,,,
804,10769,冰雪奇遇,,-46,BGM_Frontline,,0,,,,,,,,1076902:-46-2-WS-1,
805,10770,疾速追击,,-46,BGM_Frontline,,0,,,,,,,,,
806,10771,行尸生存指南,,-46,BGM_Frontline,,0,,,,,,,,,
807,10772,行尸生存指南-EX,,-46,BGM_Frontline,,0,,,,,,,,,
808,10773,魔女登场-EX,,-46,BGM_Frontline,,0,,,,,,,,,
809,10774,冰雪奇遇-EX,,-46,BGM_Frontline,,0,,,,,,,,1077402:-46-2-WS-2,
810,10775,疾速追击-EX,,-46,BGM_Frontline,,0,,,,,,,,,
811,10776,毁灭，新生,,-46,BGM_Frontline,,0,,,,,,,,,
812,10777,毁灭，新生-EX,,-46,BGM_Frontline,,0,,,,,,,,,
813,10784,异世界的委托,-46-1-1,-46,BGM_Frontline,异世界的委托,0,-46-1-1,,,,,,,,
814,10785,委托人的真面目,-46-1-2,-46,BGM_Frontline,委托人的真面目,0,-46-1-2,,,,,,,,
815,10786,夏日当读书吃冰,-46-2-1,-46,BGM_Frontline,夏日当读书吃冰,0,-46-2-1,,,,,,,,
816,10787,遥不可及的她,-46-3-1,-46,BGM_Frontline,遥不可及的她,0,-46-3-1,,,,,,,,
817,10788,塑料味记忆,"-46-9-1,-46-9-2",-46,BGM_Frontline,塑料味记忆,0,-46-9-1,,,-46-9-2,,-46-9-2,,,
818,10789,再见了，尾巴,-46-4-1,-46,BGM_Frontline,再见了，尾巴,0,-46-4-1,,,,,,,,
819,10790,人生一碗,"-46-9-3,-46-9-4",-46,BGM_Frontline,人生一碗,0,-46-9-3,,,-46-9-4,,-46-9-4,,,
820,10791,消失的女主角,-46-5-1,-46,BGM_Frontline,消失的女主角,0,-46-5-1,,,,,,,,
821,10792,后街少女,"-46-9-5,-46-9-6",-46,BGM_Frontline,后街少女,0,-46-9-5,,,-46-9-6,,-46-9-6,,,
822,10793,没有她的神保町,-46-6-1,-46,BGM_Frontline,没有她的神保町,0,-46-6-1,,,,,,,,
823,10794,没有她的格里芬,-46-6-2,-46,BGM_Frontline,没有她的格里芬,0,-46-6-2,,,,,,,,
