id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
1104,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机4队敌人造成当前血量13%的伤害，该伤害对boss无效。,伤害:13%//c范围内敌人:4,11,4,1,600,36000,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,13,0,0,0,0,0,,100001590&&100001890,1104:1,,,,,0,,0,,,0,,
1105,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机4队敌人造成当前血量14%的伤害，该伤害对boss无效。,伤害:14%//c范围内敌人:4,11,5,2,240,50400,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,14,0,0,0,0,0,,100001590&&100001890,1105:1,,,,,0,,0,,,0,,
1106,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机5队敌人造成当前血量15%的伤害，该伤害对boss无效。,伤害:15%//c范围内敌人:5,11,6,2,400,72000,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,15,0,0,0,0,0,,100001590&&100001890,1106:1,,,,,0,,0,,,0,,
1107,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机5队敌人造成当前血量16%的伤害，该伤害对boss无效。,伤害:16%//c范围内敌人:5,11,7,2,600,93600,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,16,0,0,0,0,0,,100001590&&100001890,1107:1,,,,,0,,0,,,0,,
1108,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机5队敌人造成当前血量17%的伤害，该伤害对boss无效。,伤害:17%//c范围内敌人:5,11,8,2,800,115200,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,17,0,0,0,0,0,,100001590&&100001890,1108:1,,,,,0,,0,,,0,,
1109,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机5队敌人造成当前血量18%的伤害，该伤害对boss无效。,伤害:18%//c范围内敌人:5,11,9,3,400,144000,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,18,0,0,0,0,0,,100001590&&100001890,1109:1,,,,,0,,0,,,0,,
1110,阵地死神,position,在指定范围内部署一个火箭发射器，下回合对范围2内的随机5队敌人造成当前血量20%的伤害，该伤害对boss无效。,伤害:20%//c范围内敌人:5,11,10,3,600,172800,-1,"0,1,2,3","101,102,103,0",3,0,10,1,0,20,0,0,0,0,0,,100001590&&100001890,1110:1,,,,,0,,0,,,0,,
1201,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升10%。,伤害上升:10%//c命中上升:10%//c回避上升:10%//c护甲上升:10%//c暴击率上升:10%,12,1,0,0,0,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1202,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升12%。,伤害上升:12%//c命中上升:12%//c回避上升:12%//c护甲上升:12%//c暴击率上升:12%,12,2,1,200,7200,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1203,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升14%。,伤害上升:14%//c命中上升:14%//c回避上升:14%//c护甲上升:14%//c暴击率上升:14%,12,3,1,400,21600,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1204,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升17%。,伤害上升:17%//c命中上升:17%//c回避上升:17%//c护甲上升:17%//c暴击率上升:17%,12,4,1,600,36000,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1205,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升19%。,伤害上升:19%//c命中上升:19%//c回避上升:19%//c护甲上升:19%//c暴击率上升:19%,12,5,2,240,50400,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1206,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升21%。,伤害上升:21%//c命中上升:21%//c回避上升:21%//c护甲上升:21%//c暴击率上升:21%,12,6,2,400,72000,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1207,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升23%。,伤害上升:23%//c命中上升:23%//c回避上升:23%//c护甲上升:23%//c暴击率上升:23%,12,7,2,600,93600,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1208,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升26%。,伤害上升:26%//c命中上升:26%//c回避上升:26%//c护甲上升:26%//c暴击率上升:26%,12,8,2,800,115200,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1209,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升28%。,伤害上升:28%//c命中上升:28%//c回避上升:28%//c护甲上升:28%//c暴击率上升:28%,12,9,3,400,144000,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1210,紧急堡垒,fortress,在梯队所在处建造一个不动的堡垒，三回合内我方驻守在该点位进行战斗时，伤害、命中、回避、护甲和暴击率提升30%。,伤害上升:30%//c命中上升:30%//c回避上升:30%//c护甲上升:30%//c暴击率上升:30%,12,10,3,600,172800,-1,-1,-1,3,0,5,0,0,0,0,0,0,0,0,,,12:1,,,,,0,,0,,,0,,
1301,超量经验,command,下一场战斗本梯队获得经验增加5%（经验特训无效）。,额外经验:5%,13,1,0,0,0,-1,-1,-1,1,0,1,0,0,1.05,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1302,超量经验,command,下一场战斗本梯队获得经验增加8%（经验特训无效）。,额外经验:8%,13,2,1,200,7200,-1,-1,-1,1,0,1,0,0,1.08,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1303,超量经验,command,下一场战斗本梯队获得经验增加10%（经验特训无效）。,额外经验:10%,13,3,1,400,21600,-1,-1,-1,1,0,1,0,0,1.1,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1304,超量经验,command,下一场战斗本梯队获得经验增加12%（经验特训无效）。,额外经验:12%,13,4,1,600,36000,-1,-1,-1,1,0,1,0,0,1.12,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1305,超量经验,command,下一场战斗本梯队获得经验增加14%（经验特训无效）。,额外经验:14%,13,5,2,240,50400,-1,-1,-1,1,0,1,0,0,1.14,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1306,超量经验,command,下一场战斗本梯队获得经验增加16%（经验特训无效）。,额外经验:16%,13,6,2,400,72000,-1,-1,-1,1,0,1,0,0,1.16,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1307,超量经验,command,下一场战斗本梯队获得经验增加18%（经验特训无效）。,额外经验:18%,13,7,2,600,93600,-1,-1,-1,1,0,1,0,0,1.18,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1308,超量经验,command,下一场战斗本梯队获得经验增加20%（经验特训无效）。,额外经验:20%,13,8,2,800,115200,-1,-1,-1,1,0,1,0,0,1.2,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1309,超量经验,command,下一场战斗本梯队获得经验增加22%（经验特训无效）。,额外经验:22%,13,9,3,400,144000,-1,-1,-1,1,0,1,0,0,1.22,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1310,超量经验,command,下一场战斗本梯队获得经验增加25%（经验特训无效）。,额外经验:25%,13,10,3,600,172800,-1,-1,-1,1,0,1,0,0,1.25,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1401,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率极小幅提升。,稀有人形概率:极小幅提升,14,1,0,0,0,-1,-1,-1,1,0,1,0,0,"3:1.05,4:1.04,5:1.03",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1402,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率极小幅提升。,稀有人形概率:极小幅提升,14,2,1,200,7200,-1,-1,-1,1,0,1,0,0,"3:1.1,4:1.08,5:1.06",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1403,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率小幅提升。,稀有人形概率:小幅提升,14,3,1,400,21600,-1,-1,-1,1,0,1,0,0,"3:1.15,4:1.12,5:1.09",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1404,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率小幅提升。,稀有人形概率:小幅提升,14,4,1,600,36000,-1,-1,-1,1,0,1,0,0,"3:1.2,4:1.16,5:1.12",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1405,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率中幅提升。,稀有人形概率:中幅提升,14,5,2,240,50400,-1,-1,-1,1,0,1,0,0,"3:1.25,4:1.2,5:1.15",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1406,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率中幅提升。,稀有人形概率:中幅提升,14,6,2,400,72000,-1,-1,-1,1,0,1,0,0,"3:1.3,4:1.24,5:1.18",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1407,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率大幅提升。,稀有人形概率:大幅提升,14,7,2,600,93600,-1,-1,-1,1,0,1,0,0,"3:1.35,4:1.28,5:1.21",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1408,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率大幅提升。,稀有人形概率:大幅提升,14,8,2,800,115200,-1,-1,-1,1,0,1,0,0,"3:1.4,4:1.32,5:1.24",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1409,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率极大提升。,稀有人形概率:极大提升,14,9,3,400,144000,-1,-1,-1,1,0,1,0,0,"3:1.45,4:1.36,5:1.27",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1410,高效搜救,rescue,下一场战斗中本梯队获得稀有人形概率极大提升。,稀有人形概率:极大提升,14,10,3,600,172800,-1,-1,-1,1,0,1,0,0,"3:1.5,4:1.4,5:1.3",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1501,夜间照明,illumine,夜间作战时，两回合内每场战斗全队命中提升10%，持续20秒。,命中提升:10%,15,1,0,0,0,-1,-1,-1,2,0,5,0,2,0,0,0,0,0,0,,,1501:1,,,,,0,,0,,,0,,
1502,夜间照明,illumine,夜间作战时，两回合内每场战斗全队命中提升12%，持续20秒。,命中提升:12%,15,2,1,200,7200,-1,-1,-1,5,0,5,0,2,0,0,0,0,0,0,,,1502:1,,,,,0,,0,,,0,,
1503,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升14%，持续20秒。,命中提升:14%//c视野提升:1,15,3,1,400,21600,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1503:1,,,,,0,,0,,,0,,
1504,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升16%，持续20秒。,命中提升:16%//c视野提升:1,15,4,1,600,36000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1504:1,,,,,0,,0,,,0,,
1505,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升18%，持续20秒。,命中提升:18%//c视野提升:1,15,5,2,240,50400,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1505:1,,,,,0,,0,,,0,,
1506,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升20%，持续20秒。,命中提升:20%//c视野提升:1,15,6,2,400,72000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1506:1,,,,,0,,0,,,0,,
1507,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升22%，持续20秒。,命中提升:22%//c视野提升:1,15,7,2,600,93600,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1507:1,,,,,0,,0,,,0,,
1508,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升24%，持续20秒。,命中提升:24%//c视野提升:1,15,8,2,800,115200,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1508:1,,,,,0,,0,,,0,,
1509,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升1格，在此期间每场战斗全队命中提升27%，持续20秒。,命中提升:27%//c视野提升:1,15,9,3,400,144000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1509:1,,,,,0,,0,,,0,,
1510,夜间照明,illumine,夜间作战时，两回合内本梯队视野提升2格，在此期间每场战斗全队命中提升30%，持续20秒。,命中提升:30%//c视野提升:2,15,10,3,600,172800,-1,-1,-1,5,0,5,0,2,2,0,0,0,0,0,,,1510:1,,,,,0,,0,,,0,,
1601,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1602,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,2,1,200,7200,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1603,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,3,1,400,21600,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1604,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,4,1,600,36000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1605,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,5,2,240,50400,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1606,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,6,2,400,72000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1607,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,7,2,600,93600,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1608,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,8,2,800,115200,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1609,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,9,3,400,144000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1610,黄金妖精,golden,来自命运的启示将会使你充满决心。,下一场战斗妖精闪闪发光,16,10,3,600,172800,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1701,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害5%//c提升命中10%//c持续20秒。,伤害提升:5%//c命中提升:10%,17,1,0,0,0,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1702,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害6%//c提升命中12%//c持续20秒。,伤害提升:6%//c命中提升:12%,17,2,1,200,7200,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1703,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害7%//c提升命中14%//c持续20秒。,伤害提升:7%//c命中提升:14%,17,3,1,400,21600,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1704,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害8%//c提升命中17%//c持续20秒。,伤害提升:8%//c命中提升:17%,17,4,1,600,36000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1705,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害9%//c提升命中19%//c持续20秒。,伤害提升:9%//c命中提升:19%,17,5,2,240,50400,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1706,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害11%//c提升命中21%//c持续20秒。,伤害提升:11%//c命中提升:21%,17,6,2,400,72000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1707,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害12%//c提升命中23%//c持续20秒。,伤害提升:12%//c命中提升:23%,17,7,2,600,93600,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1708,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害13%//c提升命中26%//c持续20秒。,伤害提升:13%//c命中提升:26%,17,8,2,800,115200,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1709,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害14%//c提升命中28%//c持续20秒。,伤害提升:14%//c命中提升:28%,17,9,3,400,144000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1710,连携奥义,combo,本回合内//c该梯队每场战斗开始前获得一层连击效果//c最多叠加三层//c持续1个回合。连击效果:战斗开始时我方全体提升伤害15%//c提升命中30%//c持续20秒。,伤害提升:15%//c命中提升:30%,17,10,3,600,172800,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1801,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力12%//c持续5秒；我方接触后将在下一场战斗中增加全队移速3点//c持续5秒,火力降低:12%//c移速增加:3//c加速持续时间:5秒,18,1,0,0,0,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1802,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力14%//c持续5秒；我方接触后将在下一场战斗中增加全队移速3.3点//c持续5.5秒,火力降低:14%//c移速增加:3.3//c加速持续时间:5.5秒,18,2,1,200,7200,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1803,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力16%//c持续5秒；我方接触后将在下一场战斗中增加全队移速3.7点//c持续6秒,火力降低:16%//c移速增加:3.7//c加速持续时间:6秒,18,3,1,400,21600,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1804,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力18%//c持续5秒；我方接触后将在下一场战斗中增加全队移速4点//c持续6.5秒,火力降低:18%//c移速增加:4//c加速持续时间:6.5秒,18,4,1,600,36000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1805,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力20%//c持续5秒；我方接触后将在下一场战斗中增加全队移速4.3点//c持续7秒,火力降低:20%//c移速增加:4.3//c加速持续时间:7秒,18,5,2,240,50400,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1806,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力22%//c持续5秒；我方接触后将在下一场战斗中增加全队移速4.7点//c持续7.5秒,火力降低:22%//c移速增加:4.7//c加速持续时间:7.5秒,18,6,2,400,72000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1807,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力24%//c持续5秒；我方接触后将在下一场战斗中增加全队移速5点//c持续8秒,火力降低:24%//c移速增加:5//c加速持续时间:8秒,18,7,2,600,93600,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1808,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力26%//c持续5秒；我方接触后将在下一场战斗中增加全队移速5.3点//c持续8.5秒,火力降低:26%//c移速增加:5.3//c加速持续时间:8.5秒,18,8,2,800,115200,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1809,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力28%//c持续5秒；我方接触后将在下一场战斗中增加全队移速5.7点//c持续9秒,火力降低:28%//c移速增加:5.7//c加速持续时间:9秒,18,9,3,400,144000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1810,投桃报李,Peach,在2格范围内任意位置放置一个持续存在2回合同时可被食用的桃子//c桃子可被敌我双方接触并食用//c敌方接触后将在下一场战斗中减低全队火力30%//c持续5秒；我方接触后将在下一场战斗中增加全队移速6点//c持续10秒,火力降低:30%//c移速增加:6//c加速持续时间:10秒,18,10,3,600,172800,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1901,迷乱沙域,SM128,在指定区域模拟沙漠环境//c置身沙漠的双方单位降低移速12%(不与懈怠浪潮的减速效果叠加)//c降低射速8%;每间隔5秒降低命中5%//c最大叠加5层。模拟沙漠将在场上存在1回合。若自身携带沙舞妖精//c可降低沙漠带来的负面影响50%//c同时给予队长减伤10%。,间隔回合:5//c持续存在:1回合//c移速降低:12%//c射速降低:8%//c命中降低:5%//c沙漠效果减免:50%//c减伤:10%,19,1,0,0,0,-1,"0,1,2,3",-1,5,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2001,0,,0,,,0,,
