id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
809,可爱日常-小矮椅（左）,8,202,"11,11","2,2,1,1,1,0",100,100001,人形会坐在上面聊天、换鞋子、玩大冒险，如果身材娇小，还可以玩骑马打架！,sn2016_chair_a_bs,1,0,"0.01,-0.05,0",2,3,"0.50,0.27,1",0,0,0,0
810,可爱日常-小矮椅（右）,8,202,"18,11","2,2,1,1,1,0",100,100001,人形会坐在上面聊天、换鞋子、玩大冒险，如果身材娇小，还可以玩骑马打架！,sn2016_chair_b_bs,1,0,"0.03,-0.05,0",2,2,"0.51,0.27,0",0,0,0,0
811,可爱日常-旅行箱,8,201,"26,10","2,2,1,1,1,0",120,100001,小小的记忆寄存处，承载着户外空气、堵车、满是星星的天空、和天价的矿泉水……,sn2016_deco_small_bs,1,0,"-0.01,-0.05,0",2,104,"*0.123,2.304,0.000",0,0,0,0
812,可爱日常-居家日历,8,302,"11,11","3,4,1,1,1,0",180,100001,你会在上面画圈圈，然后开始生命中又一段自我欺骗，这是世上最小最可爱的悲剧。,sn2016_walldeco_01_bs,1,0,"0,0,0",3,104,"*-0.052,1.846,0.000",0,0,0,0
813,可爱日常-置物架,8,302,"26,14","2,2,1,1,1,0",200,100001,为了防止调皮的人形拿来爬，通常要把它放在高一点的位置……大概不用那么高。,sn2016_walldeco_02_bs,1,0,"0,0,0",3,104,"*0.363,0.791,0.000",0,0,0,0
814,可爱日常-经典壁钟,8,302,"7,7","2,6,1,1,1,0",400,100001,曾经每个家庭都会装一个挂钟，直到岁月老去，对于命运的期待变成了不安与恐慌。,sn2016_walldeco_03_bs,1,0,"0,0,0",3,104,"*-0.052,2.726,0.000",0,0,0,0
815,可爱日常-糖纸墙,8,301,0,"3,6,1,1,1,0",460,100001,这个款式的墙纸会让你感到十分放松，但前提是你在幼儿园没被欺负过。,sn2016_wall_bs,1,0,"0,0,0",3,0,0,0,0,0,0
816,可爱日常-实木地板,8,101,0,"3,6,1,1,1,0",460,100001,进入室内必须换鞋！谁也不想在上面打滚时沾上别人的鞋印和口香糖！,sn2016_floor_bs,1,0,"0,0,0",1,0,0,0,0,0,0
901,指挥室-商务板式床,9,203,"24,2","6,4,1,1,1,0",900,100003,稳固的床架能保证你享受今夜的睡眠，找个人形在你耳边念会议记录效果会更好。,zhs2016_bed,1,0,"0,-0.05,0",2,"6,104","0.46,0.23,1|*-2.3,2,0",0,0,0,0
902,指挥室-会议用地毯,9,102,"14,7","6,5,1,1,1,0",900,100003,庄重的配色让人形敬而远之，但扑在上面才会明白它是何其精致舒适，不会伤害任何人。,zhs2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
903,指挥室-会客沙发椅(左),9,202,"11,10","3,3,1,1,1,0",800,100003,尊贵的客人们会坐在上面优雅地谈吐，垫子下面却可能塞满了糖纸和购物小票。,zhs2016_chair_a,1,0,"0,-0.05,0",2,3,"0.5,0.25,1",0,0,0,0
904,指挥室-会客沙发椅(右),9,202,"20,10","3,3,1,1,1,0",800,100003,尊贵的客人们会坐在上面优雅地谈吐，垫子下面却可能塞满了糖纸和购物小票。,zhs2016_chair_b,1,0,"0,-0.05,0",2,2,"0.5,0.25,0",0,0,0,0
905,指挥室-简洁办公桌,9,201,"14,8","6,3,1,1,1,0",1050,100003,设计简约，使用便捷，还彰显了自由的个性，因为你终于能把脚伸到外面去了！,zhs2016_chandelier,1,0,"0,-0.05,0",2,104,"*0.5,2,0.000",0,0,0,0
906,指挥室-枪械展示架,9,201,"3,2","4,2,1,1,1,0",1050,100003,按照规定，这些武器只是装饰而已，你知道……这是只有上面的大人物才懂的。,zhs2016_deco_big,1,0,"0,-0.05,0",2,104,"*0.101,6.2,0.000",0,0,0,0
907,指挥室-无人机终端,9,201,"8,2","3,2,1,1,1,0",850,100003,作战之外，常常用来帮人形递果汁和拍照片……我们是不是该装个反抗模块进去？,zhs2016_deco_small,1,0,"0,-0.05,0",2,104,"*0.755,2.496,0.000",0,0,0,0
908,指挥室-折叠式台灯,9,201,"21,2","1,2,1,1,1,0",850,100003,只具备了一座台灯必要的功能：可以调节的照明。专业，意味着只解决分内之事。,zhs2016_lamp,1,0,"0,-0.05,0",2,104,"*-0.705,3.405,0.000",0,0,0,0
909,指挥室-会客沙发,9,202,"14,2","5,3,1,1,1,0",950,100003,这套办公组合价格可不菲，按理说还需要个细瓷烟灰缸来配套，可人形们是不会妥协的。,zhs2016_sofa,1,0,"0,-0.05,0",2,"3,2","0.35,0.17,1|0.73,0.17,0",0,0,0,0
911,指挥室-深沉雕花墙纸,9,301,0,"3,3,1,1,1,0",850,100003,深邃精细的图案会令人思考良多……只有先让自己迷失，灵感才能找上你。,zhs2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
912,指挥室-金属鹿首标本,9,302,"11,6","2,3,1,1,1,0",800,100003,这个时代很少有人见过活生生的鹿了，也许有天它会开口对你说，找到我吧，去森林深处。,zhs2016_walldeco_01,1,0,"0,0,0",3,104,"*0,0,0",0,0,0,0
913,指挥室-电子地图,9,302,"13,9","10,8,1,1,1,0",1000,100003,标注着下次的出击地点……等等，好像是上次的？这是谁干的，今天的副官是谁！,zhs2016_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
914,指挥室-战术挂屏,9,302,"9,10","4,8,1,1,1,0",900,100003,显示了今天的作战安排，如果今天没有作战，那你看到的可能是今晚的菜谱和厨娘。,zhs2016_walldeco_03,1,0,"0,0,0",3,0,0,0,0,0,0
915,指挥室-格里芬标语牌,9,302,"4,7","5,5,1,1,1,0",950,100003,这是你指挥生涯的开端和证明，找位人形把它装在门口……别找C96，她有可能摆不正。,zhs2016_walldeco_04,1,0,"0,0,0",3,0,0,0,0,0,0
916,指挥室-列车窗,9,302,"25,7","6,8,1,1,1,0",950,100003,这是灯火中一座荒凉的城。今夜，她们不关心人类，只想你。,zhs2016_window,1,0,"0,0,0",3,104,"*0.104,4.044,0.000",0,0,0,0
917,指挥室-旧未来式地板,9,101,0,"5,10,1,1,1,0",850,100003,据说半世纪前的人们会幻想着五十年后的地板是这个样子的，哈哈……,zhs2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1001,咖啡店-卡座沙发床,10,203,"22,2","8,4,1,1,1,0",380,100001,“你说这看起来就只是个沙发？咖啡厅的沙发难道不就是用来睡觉的吗”,kft2016_bed,1,0,"0,-0.05,0",2,"5,6,104","0.32,0.10,1|0.68,0.10,0|*0.104,3.2,0.000",0,0,0,0
1002,咖啡店-格子地砖,10,102,"9,9","1,1,1,1,1,0",420,100001,为什么是地砖而不是地毯呢？因为打翻咖啡洒在地毯上简直是噩梦。,kft2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1003,咖啡店-铁皮椅(左),10,202,"14,8","3,3,1,1,1,0",100,100001,经典的法国设计铁皮椅，看起来粗犷，实际上结构精巧且便于大量生产，每个咖啡店的必需品。,kft2016_chair_a,1,0,"0,-0.05,0",2,3,"0.50,0.41,1",0,0,0,0
1004,咖啡店-铁皮椅(右),10,202,"20,8","3,3,1,1,1,0",100,100001,经典的法国设计铁皮椅，看起来粗犷，实际上结构精巧且便于大量生产，每个咖啡店的必需品。,kft2016_chair_b,1,0,"0,-0.05,0",2,2,"0.46,0.41,0",0,0,0,0
1005,咖啡店-咖啡机柜台,10,201,"14,3","6,3,1,1,1,0",244,100001,咖啡店的核心设备，既安置了复古造型的咖啡机，也保留了手工萃取咖啡的工具。,kft2016_deco_big_01,1,0,"0,-0.05,0",2,104,"*1.5,3.6,0.000",0,0,0,0
1006,咖啡店-机场招牌柜台,10,201,"4,4","9,2,1,1,1,0",420,100001,从废弃机场偷运回的航班告示牌，和装满了饮料和点心的冷柜，幸福的来源（有冰可乐的柜子需要上锁）。,kft2016_deco_big_02,1,0,"0,-0.05,0",2,104,"*0.201,3.6,0",0,0,0,0
1007,咖啡店-水泥地面,10,101,0,"1,1,1,1,1,0",460,100001,清水混凝土的地面，虽然很粗犷，但容易清洁，并且很受艺术家们的追捧。,kft2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1008,咖啡店-咖啡桌,10,201,"17,10","3,2,1,1,1,0",180,100001,精心设计的金属底座咖啡桌，原木的桌面上有多年使用的痕迹，质感厚实。,kft2016_table,1,0,"0,-0.05,0",2,104,"*0.050,2.400,0.000",0,0,0,0
1009,咖啡店-灰色砖墙,10,301,0,"3,6,1,1,1,0",460,100001,深灰色的砖墙让人很容易安静下来，怪不得那么多人喜欢呆在咖啡店里,kft2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1010,咖啡店-咖啡架,10,302,"15,11","5,7,1,1,1,0",420,100001,曾经咖啡豆是世界各地精选空运来的，现在的则是冒着生命危险从克鲁格先生私人仓库里偷来的。,kft2016_walldeco_01,1,0,"0,0,0",3,104,"*0.104,1.2,0.000",0,0,0,0
1011,咖啡店-黑板菜单,10,302,"8,8","5,8,1,1,1,0",440,100001,黑板是文艺的咖啡店的定番，写满各色美食和饮料，有时候则被某些战术少女用来展示绘画天赋。,kft2016_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
1012,咖啡店-大型招牌,10,302,"3,8","4,8,1,1,1,0",400,100001,这个M是马格南弹（magnum）的M，不是别的什么意思哦。,kft2016_walldeco_03,1,0,"0,0,0",3,0,0,0,0,0,0
1013,咖啡店-二连长窗,10,302,"24,6","6,12,1,1,1,0",420,100001,工业风的二连长窗，窗外的街道摄于2020年的布鲁克林。,kft2016_window,1,0,"0,0,0",3,0,0,0,0,0,0
1101,暖冬和风-冬眠被褥,11,203,"23,2","6,4,1,1,1,0",650,100002,啊……世界上最温暖的角落，有了你还拿什么勇气去面对外面的世界呢？,rs2016_bed,1,0,"0,-0.05,0",2,"6,104","0.56,0.16,1|*-2,1,0.000",0,0,0,0
1102,暖冬和风-居家长柜,11,201,"11,2","7,3,1,1,1,0",600,100002,用来储物的长长柜子，也可以摆上各种装饰……然后您就得到一个大号的装饰啦。,rs2016_cabinet,1,0,"0,-0.05,0",2,104,"*-2.2,2.2,0.000",0,0,0,0
1103,暖冬和风-圆形坐垫,11,202,"8,7","3,2,1,1,1,0",450,100002,蓬松的坐垫，也可以根据场合跪坐在上面……您知道哪些人形是不会鸭子坐的嘛？,rs2016_chair,1,0,"0,-0.05,0",2,"1,104","0.48,0.14,0|*0.050,0.964,0.000",0,0,0,0
1104,暖冬和风-人偶展台,11,201,"2,2","6,2,1,1,1,0",700,100002,节日时才会摆出的豪华人偶展台，而人偶的形象是可以更换的……这、这谁干的呀！,rs2016_deco_big,1,0,"0,-0.05,0",2,104,"*-1,5.2,0.000",0,0,0,0
1105,暖冬和风-床头矮柜,11,201,"29,6","3,3,1,1,1,0",500,100002,存放私人物品的小柜子，配上圆圆的梳妆镜……P7，绝对不准拿来直射别人的眼睛！,rs2016_deco_small_01,1,0,"0,-0.05,0",2,104,"*-0.050,2.879,0.000",0,0,0,0
1107,暖冬和风-田园式灯具,11,201,"9,2","2,2,1,1,1,0",500,100002,点亮后能映射出美丽的图案，所以手巧的人形会制作不同的灯笼纸……禁止画可怕的东西！,rs2016_lamp,1,0,"0,-0.05,0",2,104,"*0.050,3.1,0.000",0,0,0,0
1108,暖冬和风-浴室屏风,11,201,"18,2","5,4,1,1,1,0",650,100002,个子矮小的人形会很喜欢，您知道吧……小时候玩过的那种跳起来挂毛巾的游戏。,rs2016_screen,1,0,"0,-0.05,0",2,104,"*0,7.9,0.000",0,0,0,0
1109,暖冬和风-温暖被炉,11,201,"5,9","5,5,1,1,1,0",700,100002,您决定什么时候把它搬出来呢？这头浑身散发着光辉，狠狠拖住你身心的甜美恶魔？,rs2016_table,1,0,"0,-0.05,0",2,104,"*1.7,1,0.000",0,0,0,0
1110,暖冬和风-和风墙纸,11,301,0,"1,1,1,1,1,0",550,100002,外形简易但工艺精致的和风墙纸，适合与懒洋洋的日常气氛搭配，别忘了还有工作哦。,rs2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1111,暖冬和风-壁挂式神龛,11,302,"8,9","3,6,1,1,1,0",500,100002,用于供奉神仙的小小屋阁……仙人们会怕冷吗？会恐高吗？还是不要挂得太高吧？,rs2016_walldeco_01,1,0,"0,0,0",3,104,"*0.881,2.198,0.000",0,0,0,0
1112,暖冬和风-不倒翁挂轴,11,302,"12,7","4,9,1,1,1,0",600,100002,象征百折不挠，永远不会轻易倒下的不倒翁！……所以！我也不会轻易从被炉里出来的！,rs2016_walldeco_02,1,0,"0,0,0",3,104,"*0.104,4.396,0.000",0,0,0,0
1113,暖冬和风-旧式圆窗,11,302,"26,5","6,10,1,1,1,0",650,100002,透过窗户，您会看到伴随冬日来临的灵感，在温暖的房间里融化成了小小的诗句。,rs2016_window,1,0,"0,0,0",3,104,"*0.6,-0.2,0.000",0,0,0,0
1114,暖冬和风-青芯榻榻米,11,101,0,"7,10,1,1,1,0",550,100002,用细长的灯心草编织出的天然榻榻米，就算直接躺在上面也没问题，忘掉一切，尽情打滚吧！,rs2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1201,清冬和风-冬眠被褥,12,203,"23,2","6,7,1,1,1,0",650,100002,啊……世界上最温暖的角落，有了你还拿什么勇气去面对外面的世界呢？,rs2016_bed_bs,1,0,"0,-0.05,0",2,"6,104","0.56,0.16,1|*-2,1,0.000",0,0,0,0
1202,清冬和风-居家长柜,12,201,"11,2","7,4,1,1,1,0",600,100002,用来储物的长长柜子，也可以摆上各种装饰……然后您就得到一个大号的装饰啦。,rs2016_cabinet_bs,1,0,"0,-0.05,0",2,104,"*-2.2,2.2,0.000",0,0,0,0
1203,清冬和风-圆形坐垫,12,202,"8,7","3,2,1,1,1,0",450,100002,蓬松的坐垫，也可以根据场合跪坐在上面……您知道哪些人形是不会鸭子坐的嘛？,rs2016_chair_bs,1,0,"0,-0.05,0",2,"1,104","0.48,0.14,0|*0.050,0.964,0.000",0,0,0,0
1204,清冬和风-人偶展台,12,201,"2,2","6,3,1,1,1,0",700,100002,节日时才会摆出的豪华人偶展台，而人偶的形象是可以更换的……这、这谁干的呀！,rs2016_deco_big_bs,1,0,"0,-0.05,0",2,104,"*-1,5.2,0.000",0,0,0,0
1205,清冬和风-床头矮柜,12,201,"29,6","3,5,1,1,1,0",500,100002,存放私人物品的小柜子，配上圆圆的梳妆镜……P7，绝对不准拿来直射别人的眼睛！,rs2016_deco_small_01_bs,1,0,"0,-0.05,0",2,104,"*-0.050,2.879,0.000",0,0,0,0
1207,清冬和风-田园式灯具,12,201,"9,2","2,3,1,1,1,0",500,100002,点亮后能映射出美丽的图案，所以手巧的人形会制作不同的灯笼纸……禁止画可怕的东西！,rs2016_lamp_bs,1,0,"0,-0.05,0",2,104,"*0.050,3.1,0.000",0,0,0,0
1208,清冬和风-浴室屏风,12,201,"18,2","5,6,1,1,1,0",650,100002,个子矮小的人形会很喜欢，您知道吧……小时候玩过的那种跳起来挂毛巾的游戏。,rs2016_screen_bs,1,0,"0,-0.05,0",2,104,"*0,7.9,0.000",0,0,0,0
1209,清冬和风-温暖被炉,12,201,"5,9","5,5,1,1,1,0",700,100002,您决定什么时候把它搬出来呢？这头浑身散发着光辉，狠狠拖住你身心的甜美恶魔？,rs2016_table_bs,1,0,"0,-0.05,0",2,104,"*1.7,1,0.000",0,0,0,0
1210,清冬和风-和风墙纸,12,301,0,"3,6,1,1,1,0",550,100002,外形简易但工艺精致的和风墙纸，适合与懒洋洋的日常气氛搭配，别忘了还有工作哦。,rs2016_wall_bs,1,0,"0,0,0",3,0,0,0,0,0,0
1211,清冬和风-壁挂式神龛,12,302,"8,9","3,6,1,1,1,0",500,100002,用于供奉神仙的小小屋阁……仙人们会怕冷吗？会恐高吗？还是不要挂得太高吧？,rs2016_walldeco_01_bs,1,0,"0,0,0",3,104,"*0.881,2.198,0.000",0,0,0,0
1212,清冬和风-不倒翁挂轴,12,302,"12,7","4,9,1,1,1,0",600,100002,象征百折不挠，永远不会轻易倒下的不倒翁！……所以！我也不会轻易从被炉里出来的！,rs2016_walldeco_02_bs,1,0,"0,0,0",3,104,"*0.104,4.396,0.000",0,0,0,0
1213,清冬和风-旧式圆窗,12,302,"26,5","6,10,1,1,1,0",650,100002,透过窗户，您会看到伴随冬日来临的灵感，在温暖的房间里融化成了小小的诗句。,rs2016_window_bs,1,0,"0,0,0",3,104,"*0.6,-0.2,0.000",0,0,0,0
1214,清冬和风-青芯榻榻米,12,101,0,"7,10,1,1,1,0",550,100002,用细长的灯心草编织出的天然榻榻米，就算直接躺在上面也没问题，忘掉一切，尽情打滚吧！,rs2016_floor_bs,1,0,"0,0,0",1,0,0,0,0,0,0
1301,铁血工造-休眠床舱SP-B04,13,203,"26,2","6,4,1,1,1,0",900,100003,毯子上的花纹总觉得是在往下滑呢……-干扰者//n  少看点人类的心理学，或者把毯子反过来盖。-代理人,tx2016_bed,1,0,"0,-0.05,0",2,"6,104","0.48,0.28,1|*-0.8,3.405,0.000",0,0,0,0
1302,铁血工造-现代地毯SP-H03,13,102,"12,8","4,6,1,1,1,0",900,100003,图案是很巧妙，但经常有种是立体的错觉呢。-猎手//n也许不是错觉哦。-干扰者,tx2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1303,铁血工造-金属椅子SP-F01,13,202,"8,11","3,3,1,1,1,0",800,100003,很酷是没错啦，可是不太适合衣服没下摆的人形啊……-刽子手,tx2016_chair_a,1,0,"0,-0.05,0",2,3,"0.61,0.32,1",0,0,0,0
1304,铁血工造-金属椅子SP-F02,13,202,"17,10","3,3,1,1,1,0",800,100003,很酷是没错啦，可是不太适合衣服没下摆的人形啊……-刽子手,tx2016_chair_b,1,0,"0,-0.05,0",2,2,"0.51,0.32,0",0,0,0,0
1305,铁血工造-复式挂灯SP-A06,13,201,"11,3","1,1,1,1,1,0",1000,100003,离美好的艺术品只差一步，只要把格里芬的人形塞进去，哼哼……-炼金术士,tx2016_deco_big,1,0,"0.2,-0.2,0",2,104,"*0.2,8,0.000",0,0,0,0
1306,铁血工造-露天阳台SP-A08,13,302,"16,2","10,20,1,1,1,0",1050,100003,建筑师，下次开门时给我先看看外面，破坏者被撞哭很多次了！-代理人,tx2016_door,1,0,"0,0,0",3,104,"*0.207,5,0.000",0,0,0,0
1307,铁血工造-方格地板SP-D11,13,101,0,"3,6,1,1,1,0",850,100003,设想这一道道缝隙是活生生的，某个夜晚会突然把你吸进去……-梦想家,tx2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1308,铁血工造-落地灯SP-I04,13,201,"2,9","2,3,1,1,1,0",800,100003,花朵会被灯光骗到，然后在晚上绽放吗？不管怎样都很伤感呢……干扰者,tx2016_lamp,1,0,"-0.1,-0.05,0",2,104,"*0.2,5.7,0.000",0,0,0,0
1309,铁血工造-居家沙发SP-A09,13,202,"10,4","7,3,1,1,1,0",950,100003,我最喜欢沙发啦！尤其是像这样挂在上面！-建筑师//n 小心别在让头发被垫子夹到了。-计量官,tx2016_sofa,1,0,"0,-0.05,0",2,"3,2,2","0.22,0.15,1|0.51,0.15,0|0.78,0.15,0",0,0,0,0
1310,铁血工造-盘旋式楼梯SP-F03,13,201,"2,6","5,3,1,1,1,0",1050,100003,这种没效率的楼梯只适合长裙子的家伙耍帅呢……-猎手,tx2016_stair,1,0,"0,-0.05,0",2,0,0,0,0,0,0
1311,铁血工造-开放式多用桌SP-Z08,13,201,"10,8","7,3,1,1,1,0",950,100003,这是这个月第三块了，谁再看到建筑师坐到上面就把她拽下来。-代理人//n尤其是她抱着破坏者的时候。-代理人补充,tx2016_table,1,0,"0,-0.05,0",2,104,"*-0.906,1.2,0.000",0,0,0,0
1312,铁血工造-光棱墙纸SP-G07,13,301,0,"3,6,1,1,1,0",850,100003,可调节亮度和频率，适合作战、日常和聚会等多种需要，节省成本，建议采购。-计量官,tx2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1313,铁血工造-操作控制台SP-S03,13,302,"26,10","6,8,1,1,1,0",900,100003,既然是触屏操作……为什么还要键盘呢？-猎手//n据说是给破坏者准备的。-稻草人,tx2016_walldeco_01,1,0,"0,0,0",3,0,0,0,0,0,0
1314,铁血工造-铁血标语牌SP-A01,13,302,"14,6","2,12,1,1,1,0",900,100003,要永远记得我是什么，这个世界是什么，命运是什么。-稻草人,tx2016_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
1315,铁血工造-监视摄像头SP-E01,13,302,"28,4","2,4,1,1,1,0",850,100003,喂！你为什么突然要装这玩意啊！-刽子手//n……你不想知道谁拿了我们的打折券吗？-稻草人,tx2016_walldeco_03,1,0,"0,0,0",3,104,"*-0.259,1.495,0.000",0,0,0,0
1316,铁血工造-监视摄像头SP-E02,13,302,"26,4","2,4,1,1,1,0",850,100003,喂！你为什么突然要装这玩意啊！-刽子手//n……你不想知道谁拿了我们的打折券吗？-稻草人,tx2016_walldeco_04,1,0,"0,0,0",3,104,"*0.259,1.495,0.000",0,0,0,0
1317,铁血工造-格窗SP-I04,13,302,"6,8","3,12,1,1,1,0",950,100003,看得久了，总觉得像被囚禁了一样呢……-干扰者 //n//n也许，是屋子外面才是监狱哦。-梦想家,tx2016_window,1,0,"0,0,0",3,0,0,0,0,0,0
1401,圣诞福音-平安夜雪橇床,14,203,"26,6","6,4,1,1,1,0",1050,100003,“来吧，如此美好的天气，让我和你一起滑雪橇！”,sd2016_bed,1,0,"0,-0.05,0",2,"6,104","0.48,0.30,1|*-2.5,2.5,0.000",0,0,0,0
1402,圣诞福音-圣诞祝福圆毯,14,102,"9,2","10,12,1,1,1,0",1050,100003,“叮叮当，叮叮当，铃儿响叮当！我们滑雪多快乐，我们坐在雪橇上！”,sd2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1403,圣诞福音-冬幕沙发椅(左),14,202,"8,10","3,3,1,1,1,0",950,100003,“去年圣诞节，我把心交给了你，但第二天你就拿去扩编！”,sd2016_chair_a,1,0,"0.1,-0.05,0",2,3,"0.60,0.35,1",0,0,0,0
1404,圣诞福音-冬幕沙发椅(右),14,202,"17,11","3,3,1,1,1,0",950,100003,“去年圣诞节，我把心交给了你，但第二天你就拿去扩编！”,sd2016_chair_b,1,0,"0,-0.05,0",2,2,"0.50,0.35,0",0,0,0,0
1405,圣诞福音-圣夜留声机,14,201,"10,2","2,2,1,1,1,0",1100,100003,“一直到永远，一直到永远，想在你身边歌唱，随花朵起舞，与飞鸟为邻。”,sd2016_deco,1,0,"0,-0.05,0",2,104,"*0.101,4.3,0.000",0,0,0,0
1406,圣诞福音-指挥部的圣诞壁炉,14,302,"12,2","8,20,1,1,1,0",1200,100003,“他在你熟睡时来访，知道你是否好好听话……说你呢P7，今晚不准在壁炉生火！”,sd2016_fireplace,1,0,"0,0,0",3,104,"*0.101,2,0.000",0,0,0,0
1407,圣诞福音-冬日温暖地板,14,101,0,"1,1,1,1,1,0",1000,100003,“他们蜷缩在田野守着羔羊，寒冷的冬夜是如此漫长。”,sd2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
