id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
115003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
115103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115201,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115202,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
115203,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
115303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
115402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
115403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
115503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
115602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
115603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115701,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115702,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
115703,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115705,wait,157172,0,"Emoji__1603,Emoji__1604,Emoji__1601,Emoji_0203,Emoji__1001,Emoji__1302,Emoji__1304",0,0,0,0,,,,1,0.0,,0,0,,
115800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115801,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115802,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
115803,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
115804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
115900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
115901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
115903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
115904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116001,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116002,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
116003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116201,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
116202,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
116203,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
116204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116205,wait,162188,0,"Emoji__1005,Emoji__1602,Emoji_1758,Emoji_1711,Emoji_1725,,,",0,0,0,0,,,,1,0.0,,0,0,,
116300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116301,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116302,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
116303,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
116403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
116502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
116503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
116504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116601,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116602,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
116603,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116801,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116802,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
116803,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
116900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
116901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
116903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
116904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117001,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117002,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
117003,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117101,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117102,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
117103,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117105,wait,-1,sing,"|1,*117101|3,*117102|1,*117101|3,*117103|1,*117101|3,*117104|1,*117101|3,*117105",0,0,0,0,,,,1,0.0,,0,0,,
117200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117201,wait,0,0,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117202,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117205,wait,157172,0,"Emoji__1303,Emoji_0401,Emoji__1601,Emoji__1602,Emoji__1101,Emoji__1603",0,0,0,0,,,,1,0.0,,0,0,,
117206,sp1,-1,sp1,"Emoji__1603,Emoji__0511,Emoji__1207,Emoji__1505,Emoji__1203",0,0,0,0,,,,1,0.0,,0,0,,
117300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117301,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117302,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
117303,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117401,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
117402,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
117403,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
117404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117601,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
117602,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
117603,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
117604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117605,wait,176093,0,"Emoji__1101,Emoji_1716,Emoji_1707,Emoji_1708,Emoji_1709,,,",0,0,0,0,,,,1,0.0,,0,0,,
117700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
117803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
117900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
117901,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117902,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
117903,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
117904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118001,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118002,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
118003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118101,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118102,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
118103,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118201,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118202,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
118203,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118301,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118302,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
118303,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
118403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118501,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118502,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
118503,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
118805,wait,-1,sing,"|3,*118801|3,*118802|3,*118803|3,*118804|3,*118805|3,*118806|3,*118807|3,*118808",0,0,0,0,,,,1,0.0,,0,0,,
118806,wait,162188,0,"Emoji__1101,Emoji_0202,Emoji_1724,Emoji_1726,Emoji_1759,,,",0,0,0,0,,,,1,0.0,,0,0,,
118900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
118901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
118903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
118904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119201,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119202,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
119203,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119301,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119302,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119303,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
119405,wait,-1,sing,"|3,*119401|3,*119402|3,*119403|3,*119404|3,*119405|3,*119406|3,Emoji__1101",0,0,0,0,,,,1,0.0,,0,0,,
119500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
119501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
119503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
119504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
