id,item_id,sub_type,mp,ammo,mre,part,gem,item_ids,onsale,in_gasha,code,order,rarity,decompose_gift,skin,is_live2d,filter_type
1068,2068,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_3,1,5,,0,0,1
1069,2069,1,0,0,0,0,160,508-4000,1,0,profilePic_AprilFool2022_M4 SOPMOD II ,1,5,,574,0,4
1070,2070,1,0,0,0,0,200,508-5000,1,0,profilePic_OfficeLady2022_CZ75,1,5,,7001,0,4
1071,2071,1,0,0,0,0,160,508-4000,1,0,profilePic_OfficeLady2022_FX05,1,5,,7002,0,4
1072,2072,1,0,0,0,0,160,508-4000,1,0,profilePic_OfficeLady2022_RexZero1,1,5,,7003,0,4
1073,2073,1,0,0,0,0,80,508-2000,1,0,profilePic_OfficeLady2022_C14,1,5,,7004,0,4
1074,2074,2,0,0,0,0,0,508-5000,0,0,card_4years_US,1,5,,0,0,1
1075,2075,1,0,0,0,0,0,,0,0,profilePic_rank4_PPKMod,1,5,,0,0,5
1076,2076,1,0,0,0,0,0,,0,0,profilePic_rank5_MG3Mod,1,5,,0,0,5
1077,2077,1,0,0,0,0,0,,0,0,profilePic_rank6_KP31Mod,1,5,,0,0,5
1078,2078,1,0,0,0,0,0,,0,0,profilePic_rank4_OBRMod,1,5,,0,0,5
1079,2079,1,0,0,0,0,0,,0,0,profilePic_sangvis_Cerberus,1,5,,0,0,5
1080,2080,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_ZB26,1,5,,7101,0,4
1081,2081,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_Type100,1,5,,7102,0,4
1082,2082,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_Rhino,1,5,,7103,0,4
1083,2083,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2022_ColtDefender,1,5,,7104,0,4
1084,2084,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2022_MP443,1,5,,7105,0,4
1085,2085,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2022_88type,1,5,,7106,0,4
1086,2086,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2022_M1895,1,5,,7107,0,4
1087,2087,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2022_64type,1,5,,7108,0,4
1088,2088,1,0,0,0,0,200,508-5000,0,0,profilePic_6years_A,1,5,,0,0,1
1089,2089,2,0,0,0,0,400,508-10000,0,0,card_6years_A,1,5,,0,0,1
1090,2090,1,0,0,0,0,200,508-5000,0,0,profilePic_mask_6years,1,5,,0,0,1
1091,2091,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_1,1,5,,0,0,1
1092,2092,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_2,1,5,,0,0,1
1093,2093,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_3,1,5,,0,0,1
1094,2094,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_VSK,1,5,,7201,0,4
1095,2095,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_95type,1,5,,7202,0,4
1096,2096,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_Px4Storm,1,5,,7203,0,4
1097,2097,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2022_Tabuk,1,5,,7204,0,4
1098,2098,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2022_MG3,1,5,,7205,0,4
1099,2099,1,0,0,0,0,80,508-2000,1,0,profilePic_Children2022_56typeR,1,5,,7206,0,4
