id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset
900203,1,AA-02 负罪者,耶格尔75夜,Ares,46000,26,40,5,20,30,1,180,20,50,0,40,46000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029",0.66,221,,"1,2",1.0,,,,,80,
900204,1,AA-02 负罪者,耶格尔140夜,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,260000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029",0.8,221,,"1,2",1.0,,,,,80,
900205,1,涅托,黑涅托30昼,Nyto_black,8000,16,30,10,10,40,1,180,0,0,0,90,8000,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302",0.8,221,,"1,2,3",1.0,,,,,50,
900206,1,涅托,黑涅托60昼,Nyto_black,26000,24,50,20,10,40,1,180,10,20,0,90,26000,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302",0.83,221,,"1,2,3",1.0,,,,,50,
900207,1,涅托,黑涅托120昼,Nyto_black,120000,52,75,35,10,40,1,180,30,30,0,90,120000,5000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302",0.53,221,,"1,2,3",1.0,,,,,50,
900208,3,涅托,涅托-60昼,Nyto_black,1600,22,40,12,16,30,1,180,10,0,0,40,0,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,900107,"900452,119029,407302,755000",1.0,,,"1,2,3",1.0,,,,,50,
900209,3,涅托,涅托-140昼,Nyto_black,5200,32,80,30,16,30,1,180,20,0,0,40,0,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,900107,"900452,119029,407302,755000",0.4,,,"1,2,3",1.0,,,,,50,"0,2.5,0"
900210,1,M16A1,M16A1-70昼格里芬,M16A1Griffin,39000,32,30,12,16,30,1,180,10,10,0,40,39000,99999,0,0.0,100,精英//cM16A1//c装甲,0,900556,"900557,900558,900559,900560,900561,900562,900563,119029",0.41,,,"1,2,3",1.0,,,,,44,
900211,1,M16A1,M16A1-130夜格里芬,M16A1Griffin,230000,56,50,25,16,30,1,180,20,40,0,40,230000,99999,0,0.0,100,精英//cM16A1//c装甲,0,900556,"900557,900558,900559,900560,900561,900562,900563,119029",0.43,,,"1,2,3",1.0,,,,,44,
900212,4,AA-02 负罪者,耶格尔75昼非BOSS,Ares,46000,32,40,15,20,30,1,180,20,50,0,40,46000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000",0.66,221,,"1,2",1.0,,,,,80,
900213,4,AA-02 负罪者,耶格尔140昼非BOSS,Ares,320000,46,60,25,20,30,1,180,20,120,0,40,320000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900214,4,AA-02 负罪者,假耶格尔140昼非BOSS,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,260000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900215,4,AA-02 负罪者,耶格尔130昼BOSS,Ares,260000,42,60,20,20,30,1,180,20,120,0,40,0,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900216,4,AA-02 负罪者,耶格尔150昼BOSS,Ares,380000,52,60,30,20,30,1,180,20,120,0,40,0,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000",0.8,221,,"1,2",1.0,,,,,80,
900217,1,M16A1,M16A1-130昼铁血,M16A1_Boss,140000,52,50,25,16,30,1,180,20,40,0,40,140000,99999,0,0.0,100,精英//cM16A1//c装甲,0,900450,"900459,900453,920458,900481,900482,900484,119029",0.43,,,"1,2,3",1.0,,,,,44,
900218,1,伊莱莎,伊莱莎-145昼,Eliza_boss,320000,68,90,40,20,30,1,180,20,0,0,40,320000,99999,0,0.0,100,精英//c？？？？,0,406202,"406203,406204,406205,406206,406221,406201,406222,406227,119029",1.0,,,"1,2,3",1.0,,,,,81,
900219,1,AA-02 负罪者,耶格尔120昼BOSS,Ares,220000,38,50,15,20,30,1,180,20,120,0,40,220000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029",0.8,221,,"1,2",1.0,,,,,80,
900220,1,海莉艾塔,Hen无战斗,HenEnemy,100000,52,75,35,10,40,1,180,30,30,0,90,100000,5000,0,0.0,100,精英//c危险,0,300301,119029,0.84,221,,"1,2,3",1.0,,,,,92,
900221,1,卡尔卡诺M91/38,神枪BOSS难度1,CarcanoEnemy,56000,42,120,20,10,40,1,180,10,0,0,25,56000,5000,0,0.0,100,精英//c精准//c弱化,0,900790,"900791,900792,900794,119029",0.8,221,,"1,2,3",1.0,,,,,91,
900222,1,卡尔卡诺M91/38,神枪BOSS难度2,CarcanoEnemy,320000,72,240,40,10,40,1,180,30,0,0,40,320000,5000,0,0.0,100,精英//c精准//c弱化,0,900790,"900791,900792,900794,119029",0.5,221,,"1,2,3",1.0,,,,,91,
900223,1,莉可,rico无战斗,RicoEnemy,100000,52,75,35,10,40,1,180,30,30,0,90,100000,5000,0,0.0,100,精英//c危险,0,300301,119029,0.84,221,,"1,2,3",1.0,,,,,93,
900224,1,梦想家,梦想家70昼,Dreamer,32000,42,60,60,16,40,1,180,40,0,0,60,32000,99999,0,0.0,100,精英//c梦想家,0,411101,"411102,411103,411104,411105,411106,411107,119029",1.0,,,"1,2,3",1.0,,,,,24,
900225,1,破坏者,御姐破坏者-70昼,DestroyerPlus,35000,52,20,30,20,50,1,180,60,20,0,40,35000,99999,0,0.0,100,精英//c破坏者,0,411304,"401901,401902,200303,411303,411301,119029",1.03,,,,1.0,,,,,34,
900226,1,ELID感染者头目,大僵尸-70昼,Smasher,85000,35,60,20,12,30,1,180,20,0,0,50,85000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900227,1,计量官,计量官-100夜,BossGager,116000,80,80,20,20,30,1,180,0,0,0,40,116000,99999,0,0.0,100,精英//c计量官,0,411002,"411003,411004,411005,411006,411007,411008,411009,411010,411011,119029",1.0,,,"1,2,3",1.0,,,,,26,
900228,2,衔尾蛇,衔尾蛇-75昼,Weaver,55000,35,40,40,5,60,1,180,0,0,0,45,55000,99999,0,0.0,100,精英//c衔尾蛇//c装甲,0,411204,"411201,411202,411203,411205,411206,411207,119029",1.5,,,"1,2,3",1.0,,,,,21,
900229,1,衔尾蛇,衔尾蛇-90昼,Weaver,92000,52,60,80,5,60,1,180,0,0,0,55,92000,99999,0,0.0,100,精英//c衔尾蛇//c装甲,0,411204,"411201,411202,411203,411205,411206,411207,119029",1.5,,,"1,2,3",1.0,,,,,21,
900230,1,破坏者,破坏者-120昼,DestroyerPlus,135000,65,35,30,20,50,1,180,60,20,0,40,135000,99999,0,0.0,100,精英//c破坏者,0,411304,"401901,401902,200303,411303,411301,119029",1.04,,,,1.0,,,,,34,
900231,1,梦想家,梦想家-120昼,Dreamer,178000,62,80,60,16,60,1,180,40,0,0,60,178000,99999,0,0.0,100,精英//c梦想家,0,411101,"411102,411103,411104,411105,411106,411107,119029",1.0,,,"1,2,3",1.0,,,,,24,
900232,1,衔尾蛇,衔尾蛇-130昼,Weaver,230000,70,75,120,5,40,1,180,0,0,0,60,230000,99999,0,0.0,100,精英//c衔尾蛇//c装甲,0,411204,"411201,411202,411203,411205,411206,411207,119029",1.5,,,"1,2,3",1.0,,,,,21,
900233,2,衔尾蛇,衔尾蛇-130昼,Weaver,230000,70,75,120,5,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c衔尾蛇//c装甲,0,411204,"411201,411202,411203,411205,411206,411207,119029,755000",1.5,,,"1,2,3",1.0,,,,,21,
900234,2,地狱火_Vector,联动-V(80级）夜70,VectorBoss,52000,26,50,30,5,50,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c地狱火//c机动掩体//c燃烧投掷,0,411509,"411501,411503,411505,411506,411507,411508,119029,755000",1.5,,,"1,2,3",1.0,,,,,100024,
900235,2,獠牙_HK416,联动-416（80级）夜70,HK416Boss,42000,36,60,10,10,35,1,180,0,0,0,40,0,99999,0,0.0,100,精英//c獠牙//c自动炮台//c分裂威胁,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,,,,,100023,
900236,2,罗伯特,联动-焚烧者（60级）夜50,DivBurn,35000,30,60,5,5,30,1,180,0,0,0,50,0,99999,0,0.0,100,精英//c焚烧者//c火焰喷射//c燃烧投掷,0,411401,"411402,411403,411404,411406,411407,119029,755000",1.0,221,,"1,2",1.0,,,,"0,1,0",100022,
900237,2,Vector,敌方-V(70级）夜60,Vector_enemy,120000,80,75,40,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c普通,0,411601,"411602,411603,119029,755000",1.5,,,"1,2,3",1.0,,,,,100027,
900238,2,AK-47,AK-47(普通）,AK47_enemy,9999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900239,2,獠牙_HK416,联动-416（65级）夜55,HK416Boss,24000,32,50,30,10,35,1,180,0,0,0,40,0,99999,0,0.0,100,精英//c獠牙//c自动炮台//c分裂威胁,0,901132,"901127,901128,901129,91131,119029,755000",0.4,,,"1,2,3",1.0,,,,,100023,
900240,2,地狱火_Vector,联动-V(140级）,VectorBoss,380000,42,75,120,5,50,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c地狱火//c机动掩体//c燃烧投掷,0,411509,"411501,411503,411505,411506,411507,411508,119029,755000",1.5,,,"1,2,3",1.0,,,,,100024,
900241,2,獠牙_HK416,联动-416（140级）,HK416Boss,320000,65,120,50,10,35,1,180,0,0,0,50,0,99999,0,0.0,100,精英//c獠牙//c自动炮台//c分裂威胁,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,,,,,100023,
900242,2,罗伯特,联动-焚烧者（120级）,DivBurn,185000,45,80,30,5,30,1,180,0,0,0,50,0,99999,0,0.0,100,精英//c焚烧者//c火焰喷射//c燃烧投掷,0,411401,"411402,411403,411404,411406,411407,119029,755000",1.0,221,,"1,2",1.0,,,,"0,1,0",100022,
900243,2,Vector,敌方-V(130级）,Vector_enemy,460000,120,90,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c普通,0,411601,"411602,411603,119029,755000",1.5,,,"1,2,3",1.0,,,,,100027,
900244,2,AK-47,AK-47(困难）,AK47_enemy,999999,300,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900245,2,獠牙_HK416,联动-416（125级）,HK416Boss,260000,52,90,40,10,35,1,180,0,0,0,40,0,99999,0,0.0,100,精英//c獠牙//c自动炮台//c分裂威胁,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,,,,,100023,
900246,2,春田,春田,M1903_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900247,2,97式,97式,97type_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900248,2,MP7,MP7,MP7_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900249,2,AA-12,AA-12,AA12_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900250,2,M870,M870,M870_enemy,999999,300,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,精英//c强袭专注,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,,,,,100021,
900251,1,RPK-16,RPK-16(非战不接敌）,RPK16_BOSS,999999,99,999,999,16,30,1,180,0,0,0,40,0,99999,0,0.0,100,,0,900449,"900459,910481,910483,910484",0.4,,,"1,2,3",1.0,,,,,0,
900252,2,玛赫莲,玛赫莲（NPC非战）,Rogue_M,999999,99,999,999,16,30,1,180,0,0,0,40,0,99999,0,0.0,100,,0,900450,"900459,900453,920458,900481,900482,900484,755000",0.4,,,"1,2,3",1.0,,,,,0,
900253,1,娜希斯,娜希斯65级昼战,Narciss,38000,24,35,90,5,40,1,180,0,0,0,40,38000,600,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900254,1,娜希斯,娜希斯80级昼战,Narciss,56000,28,40,120,5,40,1,180,0,0,0,40,56000,900,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900255,1,默莉朵,默莉朵80级昼战,Morridow,8000,60,50,40,9,50,1,180,0,0,0,40,0,800,0,0.0,100,精英//c弱化//c必杀,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302",1.0,,,"1,2,3",1.0,,,,,112,
900256,1,格雷夫人,格雷夫人100级昼战,Mrsgray,150000,46,60,30,9,30,1,180,0,0,0,40,150000,2000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900257,1,格雷夫人,格雷夫人130昼战,Mrsgray,360000,56,80,45,9,30,1,180,0,0,0,40,360000,6000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900258,1,娜希斯,娜希斯115昼战,Narciss,165000,40,60,180,5,30,1,180,0,0,0,40,165000,3000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900259,1,娜希斯,娜希斯135昼战,Narciss,260000,46,80,260,5,30,1,180,0,0,0,40,260000,6000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900260,1,默莉朵,默莉朵135昼战,Morridow,36000,80,90,120,9,50,1,180,0,0,0,40,36000,5000,0,0.0,100,精英//c弱化//c必杀,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302",1.0,,,"1,2,3",1.0,,,,,112,
900261,1,娜希斯,娜希斯（强但不无敌）,Narciss,560000,72,120,360,5,30,1,180,0,0,0,40,560000,8000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900262,1,娜希斯,娜希斯（强无敌）,Narciss,9999999,99,99,999,5,30,1,180,0,0,0,60,9999999,10000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900263,1,娜希斯,娜希斯140级（夜）,Narciss,260000,46,90,120,5,30,1,180,0,0,0,40,260000,7000,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900264,1,默莉朵,默莉朵140级（夜）,Morridow,28000,80,90,60,9,50,1,180,0,0,0,40,28000,6000,0,0.0,100,精英//c弱化//c必杀,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302",1.0,,,"1,2,3",1.0,,,,,112,
900265,1,娜希斯,娜希斯80级（夜）,Narciss,65000,24,60,60,5,30,1,180,0,0,0,40,70000,1500,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900266,1,默莉朵,默莉朵便服55级昼,Morridow_nor,10000,0,0,0,100,0,1,0,0,0,0,0,10000,500,0,0.0,100,精英//c？？？？,0,900107,"902355,404305,404306,404307,404308,404317,404318,404319,404320,404321,404322,404323,404324,404325,119029,407302",1.0,,,,1.0,,,,,111,
900267,1,默莉朵,默莉朵便服115级昼,Morridow_nor,10000,0,0,0,100,0,1,0,0,0,0,0,10000,1500,0,0.0,100,精英//c？？？？,0,900107,"902355,404305,404306,404307,404308,404317,404326,404327,404328,404329,404330,404331,404332,404333,119029,407302",1.0,,,,1.0,,,,,111,
900268,2,白涅托,白色近战双子兔洞,Nyto_white,42000,32,120,15,9,50,1,180,20,60,0,60,0,600,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404229,404220,404221,404222,404223,404224,404225,404226,404230,119029,407302,755000",0.56,,,"1,2",1.0,,,,,51,
900269,2,黑涅托,黑色远程双子兔洞,Nyto_black,32000,26,60,25,10,40,1,180,30,40,0,90,0,400,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404127,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000",0.54,221,,"1,2,3",1.0,,,,,50,
900270,2,白涅托,白色近战双子140,Nyto_white,160000,62,180,20,9,50,1,180,20,60,0,60,0,3000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404232,404220,404221,404222,404223,404224,404225,404226,404230,119029,407302,755000",0.56,221,,"1,2",1.0,,,,,51,
900271,2,黑涅托,黑色远程双子140,Nyto_black,120000,46,90,35,10,40,1,180,30,40,0,90,0,2000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404129,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000",0.54,221,,"1,2,3",1.0,,,,,50,
900272,2,蜂鸟,蜂鸟-狮鹫小队,Kolibri_E,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,,0,411701,"411702,755000",1.5,,,"1,2,3",1.0,,,,,0,
900273,2,德林加,德林加-狮鹫小队,Derringer_E,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,,0,411701,"411702,755000",1.5,,,"1,2,3",1.0,,,,,0,
900274,2,VP1915,VP1915-狮鹫小队,VP1915_E,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,,0,411701,"411702,755000",1.5,,,"1,2,3",1.0,,,,,0,
900275,2,Savage 99,Savage 99-狮鹫小队,Savage99_E,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,,0,411701,"411702,755000",1.5,,,"1,2,3",1.0,,,,,0,
900276,2,菲德洛夫,菲德洛夫-狮鹫小队,Fedorov_E,999999,300,75,120,8,40,1,180,0,0,0,60,0,99999,0,0.0,100,,0,411701,"411702,755000",1.5,,,"1,2,3",1.0,,,,,0,
900277,1,娜希斯,娜希斯120秃洞,Narciss,220000,42,80,220,5,30,1,180,0,0,0,40,220000,3500,0,0.0,100,精英//c必杀//c义体,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302",1.0,,,"1,2,3",1.0,,,,,109,
900278,1,ELID感染者头目,120级困难秃洞,Smasher,245000,32,60,30,12,30,1,180,20,0,0,50,245000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900279,1,格雷夫人,格雷夫人秃洞（打不过）,Mrsgray,1500000,46,60,30,9,30,1,180,0,0,0,40,1500000,10000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900280,1,格雷夫人,格雷夫人秃洞（NPC不打）,Mrsgray,360000,56,80,45,9,30,1,180,0,0,0,40,360000,8000,0,0.0,100,精英//c弱化//c骇入//c支援,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302",1.0,,,"1,2,3",1.0,,,,,110,
900281,1,涅托,黑色远程涅托（秃洞100级）,Nyto_black,180000,76,150,35,10,40,1,180,30,40,0,80,180000,1500,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404130,404119,404120,404121,404122,404123,404124,404125,404131,119029,407302",0.65,,,"1,2,3",1.0,,,,,50,
900282,2,涅托,白色近战双子,Nyto_white,90000,62,250,15,9,50,1,180,20,60,0,35,0,1200,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,300316,"119029,407302,755000",0.67,221,,"1,2",1.0,,,,,51,
900283,1,AA-02 负罪者,耶格尔60-泳装2021,Ares,32000,26,40,10,20,30,1,180,20,50,0,40,32000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029",0.66,221,,"1,2",1.0,,,,,80,
900284,1,AA-02 负罪者,耶格尔80-泳装2021,Ares,58000,36,40,15,20,30,1,180,20,50,0,40,58000,99999,0,0.0,100,精英//c装甲//c支援//c弱化,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029",0.66,221,,"1,2",1.0,,,,,80,
900285,1,虚假百合玲,百合玲70级,Dropkick_YurineBoss,60000,28,20,10,12,30,1,180,50,0,0,60,60000,99999,0,0.0,100,精英//c制造//c必杀,0,755020,"755013,755014,755016,755017,755018,119029",1.0,221,,"1,2,3",1.0,,,,,100034,
900286,1,虚假百合玲,百合玲120级,Dropkick_YurineBoss,400000,120,20,60,16,30,1,180,50,0,0,60,400000,99999,0,0.0,100,精英//c制造//c必杀,0,755020,"755013,755014,755016,755017,755018,755019,755024,755028,119029",1.0,221,,"1,2,3",1.0,,,,,100034,
900287,1,愤怒化的米诺斯,米诺斯无敌,Dropkick_MinosBoss,9999999,999,999,999,12,30,1,180,999,999,0,60,9999999,99999,0,0.0,100,精英//c必杀,0,300301,"755025,755026,755027,119029",0.5,221,,"1,2,3",1.0,,,,,100035,
900288,1,建筑师-NVW型,捕获Boss,BossArchitect_Summer,40000,200,100,40,20,40,1,180,0,35,0,50,40000,99999,0,0.0,100,精英//c建筑师//c装甲,0,300307,,1.06,,,"1,2,3",1.0,,,,,126,
900289,2,玛赫莲,玛赫莲（特别用途）,Rogue_M,9,9,9,9,16,30,1,180,0,0,0,40,0,99999,0,0.0,100,精英,0,300301,755000,0.4,,,"1,2,3",1.0,,,,,136,
900290,1,默莉朵,默莉朵（100级夜）,Morridow,28000,65,60,50,9,50,1,180,0,0,0,40,28000,1200,0,0.0,100,精英//c弱化//c必杀,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302",1.0,,,"1,2,3",1.0,,,,,112,
900291,1,默莉朵,默莉朵（150级夜）,Morridow,68000,80,90,80,9,50,1,180,0,0,0,40,68000,5000,0,0.0,100,精英//c弱化//c必杀,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302",1.0,,,"1,2,3",1.0,,,,,112,
900292,1,缇,缇（90级夜）,Teal,16000,36,30,15,3,100,1,180,50,0,0,40,16000,800,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900293,1,缇,缇（130级夜）,Teal,260000,56,50,30,3,100,1,180,50,0,0,40,260000,7000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900294,1,厄琉息斯秘仪,巨神兵（40级夜),Obelisk,1200,16,30,5,12,0,1,180,20,20,0,100,1200,200,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.69,221,,"1,2",1.0,,,,,137,
900295,1,厄琉息斯秘仪,巨神兵（55级夜),Obelisk,2200,20,40,8,12,0,1,180,20,30,0,100,2200,300,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.7,221,,"1,2",1.0,,,,,137,
900296,1,厄琉息斯秘仪,巨神兵（70级夜),Obelisk,5800,26,60,12,12,0,1,180,20,40,0,100,5800,600,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.71,221,,"1,2",1.0,,,,,137,
900297,1,厄琉息斯秘仪,巨神兵（95级夜),Obelisk,18000,36,80,20,12,0,1,180,20,50,0,100,18000,1000,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.72,221,,"1,2",1.0,,,,,137,
900298,1,厄琉息斯秘仪,巨神兵（115级夜),Obelisk,220000,52,90,25,12,0,1,180,20,60,0,100,220000,3000,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.73,221,,"1,2",1.0,,,,,137,
900299,1,厄琉息斯秘仪,巨神兵（135级夜),Obelisk,350000,65,120,30,12,0,1,180,20,120,0,100,350000,6000,0,0.0,100,精英//c致盲//c贯穿//c装甲,0,755062,"755059,755060,755061,755063,755064,119029",0.73,221,,"1,2",1.0,,,,,137,
900300,1,缇,缇(65级）,Teal,8200,22,20,30,4,100,1,180,50,0,0,40,8200,300,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
900301,1,缇,缇(120级）,Teal,220000,52,50,60,4,100,1,180,50,0,0,40,220000,5000,0,0.0,100,"精英//c""涅托""//c刺杀者",0,755065,"755066,755067,755068,755069,755070,755072,755073,755074,119029,407302",1.0,,,"1,2,3",1.0,,,,,138,
