id,name,description,rank,category,type,pow,hit,dodge,speed,rate,critical_harm_rate,critical_percent,armor_piercing,armor,shield,damage_amplify,damage_reduction,night_view_percent,bullet_number_up,skill_effect_per,skill_effect,slow_down_percent,slow_down_rate,slow_down_time,dot_percent,dot_damage,dot_time,retire_mp,retire_ammo,retire_mre,retire_part,code,develop_duration,company,skill_level_up,fit_guns,equip_introduction,powerup_mp,powerup_ammo,powerup_mre,powerup_part,exclusive_rate,bonus_type,skill,passive_skill,max_level,auto_select_id,equip_group_id,is_addition,is_show,obtain_ids
248,9A高性能芯片,伤害+<pow>//n射速+<rate>技能增加$9A-91专用,5,3,20,"8,10",,,,"12,16",,,,,,,,,,0,0,0,0,0,0,0,0,4,3,0,2,人形_芯片_9A91,3060,IOP,0,118,专为9A-91准备的升级芯片，对人形性能有极大的提升。,0.3,0.23,0.15,0.38,3.0,"pow:500,rate:600",0,756117,10,20042,0,0,1,3011
249,SR3特制消音,伤害+<pow> 命中+<hit>//n回避+<dodge>$SR-3MP专用,5,1,18,"6,6","10,10","10,10",,,,,,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊人形_SR3MP,3600,IOP,0,135,在SR-3MP的原消音的基础上改造设计的全新消音，长度上针对了近距离战斗进行了缩减，同时保持了应有的消音效果。,0.55,0.23,0.23,0.23,3.0,"pow:700,hit:1000",0,0,10,18077,0,0,1,3036
250,轻量骨骼MkQ,伤害+<pow>//n回避+<dodge>技能增加$蜜獾专用,5,3,20,"8,10",,"20,25",,,,,,,,,,,,0,0,0,0,0,0,0,0,4,2,0,4,人形_特殊_PDW,3120,AO,0,203,专为蜜獾设计，开发代号Q的新型特种机动外骨骼，流线型的外表和玫瑰金色的骨架极具现代感。,0.3,0.25,0.12,0.38,3.0,"pow:500,dodge:400",0,759011,10,20043,0,0,1,3012
251,摇摆魔铃,命中+<hit>//n回避+<dodge>$米诺斯专用,5,1,18,,"12,18","3,5",,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_米诺斯,3000,IOP,0,1034,来自米诺斯父亲的礼物，使用方法是在米诺斯不敌对手时摇响。但因为这种情况从未发生，所以无人知晓铃铛的音色。,0.45,0.15,0.3,0.15,3.0,hit:1000,0,0,10,18075,0,1,1,3062
252,魔导书下卷,暴击概率+<critical_percent><%>//n伤害+<pow> 命中+<hit>$百合铃专用,5,1,18,"3,5","1,3",,,,,"18,25",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_百合铃,2700,IOP,0,1033,百合铃的秘密藏品，记载着各种用途的咒语，唯独缺少了最关键的那一条。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,hit:700,pow:1000",0,0,10,18076,0,1,1,3062
253,奇迹咖喱勺,回避+<dodge> 伤害+<pow>//n$小邪神专用,5,3,20,"3,5",,"20,25",,,,,,,,,,,,0,0,0,0,0,0,0,0,4,2,0,4,人形装备_特殊_小邪神,3600,IOP,0,1030,“没有什么事是一顿咖喱解决不了的，如果有，那就——”小邪神搅拌着锅中的咖喱如是说，下一秒百合铃的面前只剩下了这把咖喱勺。,0.3,0.25,0.12,0.38,3.0,"dodge:450,pow:1000",0,0,10,20039,0,1,1,3062
254,美梦多纳滋,暴击伤害+<critical_harm_rate><%>//n移速<speed>$佩可拉专用,5,3,20,,,,"-3,-3",,"20,25",,,,,,,,,0,0,0,0,0,0,0,0,4,0,5,0,人形_特殊_佩柯拉,3360,IOP,0,1031,佩可拉分清梦境和现实的重要道具，凡是能吃到如此美味的多纳滋的地方，都是在梦里的天国。,0.55,0.16,0.6,0.16,3.0,critical_harm_rate:800,0,0,10,20040,0,1,1,3062
255,纸袋头盔,伤害+<pow> 射速+<rate>//n暴击伤害<critical_harm_rate><%>$美杜莎专用,5,3,20,"10,12",,,,"12,16","-50,-50",,,,,,,,,0,0,0,0,0,0,0,0,4,2,0,4,人形装备_外骨骼_美杜莎,3120,IOP,0,1032,头盔并非全都坚不可摧，有的头盔不过是一张薄薄的牛皮纸做成。但戴上它，世间将不再有人类被石化；摘下它，自己就获得了守护朋友的力量。,0.3,0.25,0.12,0.38,3.0,"pow:500,rate:600",0,0,10,20041,0,1,1,3062
256,MICO,暴击概率+<critical_percent><%>//n弹量+<bullet_number_up>$M249 SAW专用,5,3,20,,,,,,,"12,15",,,,,,,"3,4",0,0,0,0,0,0,0,0,1,1,1,5,人形_特殊_M249SAW,3420,TYRT,0,79,TYRT为机枪开发的机枪专用弹药背包，经过IOP的调整后成为了M249SAW的专用背包。,0.1,0.1,0.1,0.55,3.0,"bullet_number_up:500,critical_percent:700",0,0,10,20044,0,0,1,3003
257,EKP-8-18,命中+<hit>//n暴击概率+<critical_percent><%>$DP28专用,5,1,18,,"14,16",,,,,"18,20",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_DP28,3600,AXI,0,82,Kobra红点的一种，经过特殊的调整后成为了DP28的专用品。,0.45,0.15,0.3,0.15,3.0,"hit:1000,critical_percent:1000",0,0,10,18077,0,0,1,3003
258,7.92反坦克弹,穿甲+<armor_piercing>//n伤害+<pow>$PzB39专用,5,2,19,"3,5",,,,,,,"110,120",,,,,,,0,0,0,0,0,0,0,0,0,4,2,3,弹匣_特殊_PzB39,3300,IOP,0,180,在旧世界战场中使用的一种特殊口径子弹，专为PzB39设计，经过IOP的调整后可以对现有的装甲目标造成可观的伤害。,0.08,0.5,0.3,0.3,3.0,"armor_piercing:500,pow:1000",0,0,10,19033,0,0,1,3003
259,陈旧的迷彩服,暴击伤害+<critical_harm_rate><%>$蒙德拉贡M1908专用,5,3,20,,,,,,"20,25",,,,,,,,,0,0,0,0,0,0,0,0,4,0,5,0,人形_特殊_MondragonM1908,3360,IOP,0,317,一直被蒙德拉贡携带在身上的老旧迷彩披风，战斗中留下的各种伤痕和污迹诉说着过去战场上的荣耀。,0.55,0.16,0.6,0.16,3.0,critical_harm_rate:800,0,759012,10,20045,0,0,1,3013
260,4X辅助处理器,移速+<speed>//n回避+<dodge>$G36C专用,5,3,20,,,"16,20","3,3",,,,,,,,,,,0,0,0,0,0,0,0,0,4,2,0,4,人形_特殊_G36C,3120,IOP,0,"104,20104",IOP为G36C设计的专用辅助处理器，能够极大地提升G36C的心智运算能力。,0.3,0.25,0.12,0.38,3.0,dodge:1000,0,0,10,20046,0,0,1,3016
261,客制T1红点瞄准,伤害+<pow>//n命中+<hit>$利贝罗勒专用,5,1,18,"4,6","11,15",,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_利贝罗勒,3600,IOP,0,"171,20171",IOP为利贝罗勒特别设计的T1红点瞄准，直接使用焊接将一块皮轨和枪机连接后才能搭载的配件，极大地提升了瞄准效率。,0.45,0.15,0.3,0.15,3.0,"pow:700,hit:1000",0,0,10,18078,0,0,1,3016
262,B32穿甲弹,伤害+<pow>//n穿甲+<armor_piercing>$猎豹M1专用,5,2,19,"3,5",,,,,,,"95,100",,,,,,,0,0,0,0,0,0,0,0,0,4,2,3,弹匣_特殊_猎豹M1,3300,IOP,0,"201,20201",IOP为猎豹M1重新改良设计的B32燃烧穿甲弹，能对装甲目标造成非常可观的伤害。,0.08,0.5,0.3,0.3,3.0,"armor_piercing:1000,pow:600",0,0,10,19034,0,0,1,3016
263,SP81,命中+<hit>//n梯队命中+10%$MP-443专用,5,2,19,,"8,12",,,,,,,,,,,,,0,150,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_MP443,3600,KP/Z,0,"220,20220",在过去的战争中使用的信号枪，是MP443的爱用品之一。,0.48,0.48,0.08,0.25,3.0,hit:700,0,300903,10,19035,0,0,1,3016
264,PK专用三脚架,伤害+<pow> 命中+<hit>//n暴击概率+<critical_percent><%>技能增加$PK专用,5,1,18,"3,5","3,5",,,,,"20,25",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_PK,3600,IOP,0,85,专为PK机枪准备的三脚架，在过去是十分常见的配件，比起普通的双脚架有更加优秀的稳定性。,0.45,0.15,0.3,0.15,3.0,"pow:1000,critical_percent:1000",0,759018,10,18079,0,0,1,3014
265,聚合物手枪握把,伤害+<pow>//n命中+<hit>技能增加$M37专用,5,1,18,"3,5","11,15",,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_M37,3000,ITC,0,153,为M37设计的无托手枪握把，适合抵在腰部进行快速射击，向敌人宣泄火力的最佳途径！,0.45,0.15,0.3,0.15,3.0,"pow:600,hit:1000",0,759019,10,18080,0,0,1,3015
266,ImpulsIIA/C,回避+<dodge>//n暴击概率+<critical_percent><%>$Px4 风暴专用,5,1,18,,,"12,15",,,,"8,10",,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_Px4Storm,2820,B&T,0,233,为Px4风暴专门定制9毫米消音器，紧凑版本缩短了长度使其更适合在狭小的空间里作战，是Px4风暴的爱用品之一。,0.55,0.23,0.23,0.23,3.0,"dodge:700,critical_percent:1000",0,0,10,18081,0,0,1,3063
267,K型短枪管,暴击概率+<critical_percent><%>//n回避+<dodge> 命中+<hit>$P38专用,5,1,18,,"3,3","10,12",,,,"12,15",,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_P38,2820,IOP,0,9,原本是为P38K设计的短枪管，经过IOP的调整后可以安装在P38上了，相比起原本的长枪管，短枪管在行动时更加的灵巧，也便于隐蔽携带了。,0.55,0.23,0.23,0.23,3.0,"dodge:700,critical_percent:350",0,0,10,18082,0,0,1,3003
268,DBP10（03型）,伤害+<pow>//n暴击伤害+<critical_harm_rate><%>$03式专用,5,2,19,"8,12",,,,,"6,10",,,,,,,,,0,0,0,0,0,0,0,0,0,5,3,2,弹匣_特殊_Type03,3480,IOP,0,239,IOP专为03式重新调整的DBP10弹药，和普通的DBP10相比，初速有显著的提升。,0.15,0.6,0.38,0.23,3.0,"pow:700,critical_harm_rate:500",0,0,10,19036,0,0,1,3003
269,ILWLP,回避+<dodge>//n夜视能力+<night_view_percent><%>$Mk23专用,5,1,18,,,"6,10",,,,,,,,,,"95,100",,0,0,0,0,0,0,0,0,3,0,4,2,配件_特殊_Mk23,2940,Insight,0,99,专为Mk23设计的下挂战术模组，同时拥有可见/IR镭射指示功能，附加可见/IR照明功能，功能非常齐全。,0.33,0.22,0.5,0.18,3.0,dodge:1000,0,0,10,18083,0,0,1,3003
270,OMEGA滑架,命中+<hit> 暴击概率+<critical_percent><%>//n伤害+<pow>技能增加$CZ75专用,5,1,18,"1,3","10,12",,,,,"13,15",,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_CZ75,3540,CZ,0,166,全尺寸的CZ75B型上滑夹，配合OMEGA扳机组，使得快速射击更加流畅。,0.45,0.15,0.3,0.15,3.0,"pow:700,hit:700,critical_percent:1000",0,759029,10,18084,0,0,1,3064
271,.357平头铅弹,伤害+<pow> 穿甲<armor_piercing>//n$蟒蛇专用,5,2,19,"10,10",,,,,,,"-7,-7",,,,,,,0,0,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_蟒蛇,3600,IOP,0,4,IOP专为蟒蛇调整的200gr装药平头铅弹，更大的火药装量和沉重的铅弹头换来了非同寻常的破坏力。,0.48,0.48,0.08,0.25,3.0,pow:1000,0,0,10,19037,0,0,1,3076
272,托卡列夫被帽空尖弹,伤害+<pow> 穿甲<armor_piercing>//n$PPSh-41专用,5,2,19,"6,10",,,,,,,"-10,-7",,,,,,,0,0,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_PPsh41,3600,IOP,0,"21,20021",为PPSh-41定制的专属托卡列夫被帽空尖弹，极大地提升了武器的杀伤力。,0.48,0.48,0.08,0.25,3.0,pow:1000,0,0,10,19038,0,0,1,3016
273,ISM-V,伤害+<pow> 命中+<hit>//n射速<rate>$XM8专用,5,1,18,"4,6","11,15",,,"-6,-4",,,,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_XM8,3600,Insight,0,"216,20216",为XM8系统量身定制的复合瞄准系统，内置了红点和激光系统用于提升瞄准效率，是XM8的爱用品之一。,0.45,0.15,0.3,0.15,3.0,"pow:1000,hit:1000",0,0,10,18085,0,0,1,3016
274,AN94现代化套件,暴击概率+<critical_percent><%>//n暴击伤害+<critical_harm_rate><%>$AN-94专用,5,1,18,,,,,,"10,15","20,24",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_AN94,3600,IOP,0,"205,20205",过去一位知名的枪械设计师为AN-94专门设计的消音器与皮轨套件，为AN-94增加了更加全面的挂载能力。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,critical_harm_rate:700",0,0,10,18086,0,0,1,3016
275,Perst4,伤害+<pow> 回避+<dodge>//n暴击伤害+<critical_harm_rate><%>$AK-15专用,5,3,20,"6,10",,"8,12",,,"8,10",,,,,,,,,0,0,0,0,0,0,0,0,4,3,0,2,人形_特殊_AK15,3060,ZNT,0,"293,20293",为AK-15改造后准备的专用Perst4镭射照准器，内部经过改造安装了忤逆小队专用的芯片，使得镭射照准的信息能够在小队中共有。,0.3,0.23,0.15,0.38,3.0,"pow:1000,dodge:700,critical_harm_rate:1000",0,0,10,20047,0,0,1,3016
276,M13框架,暴击概率+<critical_percent><%>//n回避+<dodge>技能增强$P7专用,5,1,18,,,"7,10",,,,"12,15",,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_P7,2820,HK,0,100,针对P7原框架的缺点做出了改进的新框架，特点是增宽的握把以适应双排弹匣和握把侧面新增的弹匣释放，同时将扳机护圈增大以及增添了防热挡板。,0.55,0.23,0.23,0.23,3.0,"dodge:1500,critical_percent:350",0,759030,10,18087,0,0,1,3065
277,DHG延长护木,移速+<speed> 命中+<hit>//n回避+<dodge>技能增强$P90专用,5,1,18,,"4,6","7,10","3,3",,,,,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_P90,2820,DHG,0,245,DHG工作室为P90专门订制的带有Mlok系统的，极大地提升了P90的客制搭载能力。,0.55,0.23,0.23,0.23,3.0,"dodge:1000,hit:700",0,759031,10,18088,0,0,1,3066
278,P22镭射指示器,暴击概率+<critical_percent><%>//n回避+<dodge>$P22专用,5,1,18,,,"8,10",,,,"12,15",,,,,,,,0,0,0,0,0,0,0,0,4,2,2,2,配件_特殊_P22,2820,WTR,0,242,为P22专门设计的小尺寸激光瞄准器，经过IOP的优化使得瞄准数据能够实时反应在P22的运算系统当中。,0.55,0.23,0.23,0.23,3.0,"dodge:1000,critical_percent:700",0,0,10,18089,0,0,1,3077
279,M5刺刀,暴击概率+<critical_percent><%>//n射速+<rate>$M1加兰德专用,5,1,18,,,,,"1,2",,"17,24",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_加兰德,3600,IOP,0,34,一种专为加兰德准备的刺刀，特色是没有一般刺刀上面的环形卡扣用于固定在枪管上面，所以看起来比起刺刀更像是一把战斗匕首。,0.45,0.15,0.3,0.15,3.0,"rate:1000,critical_percent:1000",0,0,10,18090,0,0,1,3003
280,Wolf9毫米空尖弹,伤害+<pow> 命中+<hit>//n射速<rate>$T77专用,5,2,19,"7,12","1,3",,,"-6,-6",,,,,,,,,,0,0,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_T77,3180,WOLF,0,218,由WOLF专门为T77调整的9毫米空尖弹，极大地降低了故障率和射击手感。,0.48,0.48,0.08,0.25,3.0,"pow:900,hit:700",0,0,10,19039,0,0,1,3003
281,57-N-323S,穿甲+<armor_piercing>//n伤害+<pow>$SVT-38专用,5,2,19,"3,5",,,,,,,"110,120",,,,,,,0,0,0,0,0,0,0,0,0,4,2,3,弹匣_特殊_SVT38,3300,IOP,0,40,一种早期的钢芯弹，重量轻巧便于携带，由IOP为SVT-38专门调整后成了她的专属弹药。,0.08,0.5,0.3,0.3,3.0,"armor_piercing:500,pow:1000",0,0,10,19040,0,0,1,3003
282,64式狙击镜,暴击概率+<critical_percent><%>//n暴击伤害+<critical_harm_rate><%>$64式自专用,5,1,18,,,,,,"6,10","17,24",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_64式自,3600,IOP,0,243,一款专为64式自设计的2.2倍光学镜，虽然说实质上是退役的M84狙击镜，但是也是陪伴64式自战斗多年的可靠的伙伴。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,critical_harm_rate:800",0,759032,10,18091,0,0,1,3067
283,Barrett QDL,暴击概率+<critical_percent><%>//n伤害+<pow>$M82A1专用,5,1,18,"3,5",,,,,,"17,24",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_M82A1,2700,BRT,0,231,专为M82A1定制的快拆消音，体积十分惊人，可以根据任务需求进行快速安装。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,pow:1000",0,759040,10,18092,0,0,1,3068
284,34号信号枪,命中+<hit>//n梯队命中+10%$PPK专用,5,2,19,,"6,10",,,,,,,,,,,,,0,150,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_PPK,3600,IOP,0,"10,20010",在过去战争中活跃的信号枪，PPK的爱用品之一，体积小巧方便携带。,0.48,0.48,0.08,0.25,3.0,hit:1000,0,300903,10,19041,0,0,1,3016
285,KWS后拖,暴击概率+<critical_percent><%>//n伤害+<pow> 命中+<hit>$MG3专用,5,1,18,"3,5","1,3",,,,,"18,25",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_MG3,3600,IOP,0,"88,20088",以KWS升级计划中出现的后拖加以改造而成的现代化产物，能够根据使用情景调整高度。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,hit:700,pow:1000",0,0,10,18093,0,0,1,3016
286,M43信号枪,命中+<hit>//n梯队命中+20%$索米专用,5,2,19,,"12,15",,,,,,,,,,,,,0,150,0,0,0,0,0,0,4,4,0,2,弹匣_特殊_索米,3600,VKT,0,"115,20115",在过去的战争中使用的信号枪，索米的爱用品之一，经过IOP的改造后能发射更多的信号弹种。,0.48,0.48,0.08,0.25,3.0,hit:700,0,759034,10,19042,0,0,1,3016
287,HARRIS脚架,暴击概率+<critical_percent><%>//n伤害+<pow>$OBR专用,5,1,18,"3,5",,,,,,"17,24",,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_OBR,2700,HARRIS,0,"230,20230",HARRIS的经典双脚架，通过larue的转接口安装在OBR的皮轨上，结构简单可靠。,0.45,0.15,0.3,0.15,3.0,"critical_percent:1000,pow:1000",0,0,10,18094,0,0,1,3016
288,CS红点,伤害+<pow> 命中+<hit>//n射速<rate>$Ak 5专用,5,1,18,"3,5","15,20",,,"-4,-4",,,,,,,,,,0,0,0,0,0,0,0,0,4,0,3,2,配件_特殊_Ak5,3600,AP,0,187,AP社的一款经典红点产品，经过了IOP为Ak 5的定制调整。,0.45,0.15,0.3,0.15,3.0,"pow:1000,hit:750",0,759041,10,18095,0,0,1,3069
