id,gun_id,gun_level,location,position,life,pow,hit,dodge,rate,skill1,skill2,number,equip1,equip2,equip3,skin,eat_lv,if_modification
3664,170,100,1,7,550,43,36,32,20,10,10,5,3004,3032,3058,0,100,0
3665,171,100,1,7,550,43,39,35,22,10,10,5,3004,3032,3058,0,100,0
3666,172,100,1,7,525,47,61,44,20,10,10,5,3004,3032,3058,0,100,0
3667,175,100,1,7,580,35,47,43,24,10,10,5,3004,3032,3058,0,100,0
3668,181,100,1,7,620,32,38,40,24,10,10,5,3004,3032,3058,0,100,0
3669,187,100,1,7,580,32,42,33,24,10,10,5,3004,3032,3058,0,100,0
3670,193,100,1,7,620,34,38,35,24,10,10,5,3004,3032,3058,0,100,0
3671,194,100,1,7,635,31,44,36,24,10,10,5,3004,3032,3058,0,100,0
3672,196,100,1,7,605,36,42,36,25,10,10,5,3004,3032,3058,0,100,0
3673,206,100,1,7,550,38,55,46,28,10,10,5,3004,3032,3058,0,100,0
3674,205,100,1,7,580,38,60,43,28,10,10,5,3004,3032,3058,0,100,0
3675,207,100,1,7,550,30,38,40,24,10,10,5,3004,3032,3058,0,100,0
3676,215,100,1,7,595,36,44,36,25,10,10,5,3004,3032,3058,0,100,0
3677,216,100,1,7,540,30,40,36,25,10,10,5,3004,3032,3058,0,100,0
3678,73,100,1,7,605,36,50,40,25,10,10,5,3004,3032,3058,0,100,0
3679,223,100,1,7,550,31,39,35,23,10,10,5,3004,3032,3058,0,100,0
3680,227,100,1,7,565,33,43,32,24,10,10,5,3004,3032,3058,0,100,0
3681,236,100,1,7,675,35,47,32,26,10,10,5,3004,3032,3058,0,100,0
3682,237,100,1,7,580,26,39,32,23,10,10,5,3004,3032,3058,0,100,0
3683,239,100,1,7,580,31,40,33,21,10,10,5,3004,3032,3058,0,100,0
3684,243,100,1,7,625,45,55,38,23,10,10,5,3004,3032,3058,0,100,0
3685,258,100,1,7,580,31,41,38,24,10,10,5,3004,3032,3058,0,100,0
3686,262,100,1,7,595,36,42,42,19,10,10,5,3004,3032,3058,0,100,0
3687,265,100,1,7,525,31,44,40,23,10,10,5,3004,3032,3058,0,100,0
3688,214,100,1,7,605,34,48,40,28,10,10,5,3004,3032,3058,0,100,0
3689,274,100,1,7,580,36,48,42,27,10,10,5,3004,3032,3058,0,100,0
3690,279,100,1,7,550,31,45,39,23,10,10,5,3004,3032,3058,0,100,0
3691,75,100,1,7,785,62,27,29,38,10,10,5,3020,3004,3068,0,100,0
3692,77,100,1,7,1075,60,15,13,28,10,10,5,3020,3004,3068,0,100,0
3693,78,100,1,7,910,58,22,22,35,10,10,5,3020,3004,3068,0,100,0
3694,79,100,1,7,785,53,31,32,49,10,10,5,3020,3004,3068,0,100,0
3695,80,100,1,7,910,60,22,19,30,10,10,5,3020,3004,3068,0,100,0
3696,84,100,1,7,825,54,30,30,41,10,10,5,3020,3004,3068,0,100,0
3697,85,100,1,7,950,60,18,20,26,10,10,5,3020,3004,3068,0,100,0
3698,86,100,1,7,825,58,20,22,42,10,10,5,3020,3004,3068,0,100,0
3699,88,100,1,7,990,53,22,18,40,10,10,5,3020,3004,3068,0,100,0
3700,89,100,1,7,870,57,27,24,33,10,10,5,3020,3004,3068,0,100,0
3701,109,100,1,7,990,53,23,23,37,10,10,5,3020,3004,3068,0,100,0
3702,112,100,1,7,870,56,31,32,49,10,10,5,3020,3004,3068,0,100,0
3703,121,100,1,7,870,54,21,22,32,10,10,5,3020,3004,3068,0,100,0
3704,125,100,1,7,910,56,30,30,49,10,10,5,3020,3004,3068,0,100,0
3705,149,100,1,7,825,55,25,24,37,10,10,5,3020,3004,3068,0,100,0
3706,173,100,1,7,825,60,27,25,40,10,10,5,3020,3004,3068,0,100,0
3707,185,100,1,7,705,57,34,37,55,10,10,5,3020,3004,3068,0,100,0
3708,195,100,1,7,745,52,30,30,45,10,10,5,3020,3004,3068,0,100,0
3709,199,100,1,7,870,57,22,20,35,10,10,5,3020,3004,3068,0,100,0
3710,208,100,1,7,845,60,25,29,45,10,10,5,3020,3004,3068,0,100,0
3711,238,100,1,7,825,57,29,31,43,10,10,5,3020,3004,3068,0,100,0
3712,240,100,1,7,810,52,30,32,49,10,10,5,3020,3004,3068,0,100,0
3713,249,100,1,7,845,55,27,24,39,10,10,5,3020,3004,3068,0,100,0
3714,253,100,1,7,950,68,27,27,40,10,10,5,3020,3004,3068,0,100,0
3715,254,100,1,7,845,55,22,22,34,10,10,5,3020,3004,3068,0,100,0
3716,263,100,1,7,910,57,30,32,46,10,10,5,3020,3004,3068,0,100,0
3717,264,100,1,7,870,66,30,26,27,10,10,5,3020,3004,3068,0,100,0
3718,271,100,1,7,825,50,26,30,44,10,10,5,3020,3004,3068,0,100,0
3719,275,100,1,7,950,56,22,20,41,10,10,5,3020,3004,3068,0,100,0
3720,276,100,1,7,990,68,19,18,34,10,10,5,3020,3004,3068,0,100,0
3721,151,100,1,7,1375,25,10,10,7,10,10,5,3044,3076,3004,0,100,0
3722,152,100,1,7,1265,21,9,9,8,10,10,5,3044,3076,3004,0,100,0
3723,153,100,1,7,1265,19,10,10,7,10,10,5,3044,3076,3004,0,100,0
3724,154,100,1,7,1320,18,9,8,8,10,10,5,3044,3076,3004,0,100,0
3725,155,100,1,7,1320,19,9,8,9,10,10,5,3044,3076,3004,0,100,0
3726,156,100,1,7,1210,18,12,16,10,10,10,5,3044,3076,3004,0,100,0
3727,157,100,1,7,1265,17,11,10,9,10,10,5,3044,3076,3004,0,100,0
3728,158,100,1,7,1375,23,7,8,7,10,10,5,3044,3076,3004,0,100,0
3729,159,100,1,7,1210,18,9,11,8,10,10,5,3044,3076,3004,0,100,0
3730,160,100,1,7,1320,17,10,9,10,10,10,5,3044,3076,3004,0,100,0
3731,161,100,1,7,1320,20,10,11,8,10,10,5,3044,3076,3004,0,100,0
3732,162,100,1,7,1375,19,9,7,9,10,10,5,3044,3076,3004,0,100,0
3733,163,100,1,7,1345,18,10,9,12,10,10,5,3044,3076,3004,0,100,0
3734,164,100,1,7,1300,18,11,10,8,10,10,5,3044,3076,3004,0,100,0
3735,165,100,1,7,1375,19,10,9,10,10,10,5,3044,3076,3004,0,100,0
3736,188,100,1,7,1410,17,11,10,9,10,10,5,3044,3076,3004,0,100,0
3737,189,100,1,7,1300,17,9,8,11,10,10,5,3044,3076,3004,0,100,0
3738,190,100,1,7,1265,20,10,9,8,10,10,5,3044,3076,3004,0,100,0
3739,229,100,1,7,1320,20,11,10,9,10,10,5,3044,3076,3004,0,100,0
3740,278,100,1,7,1210,21,11,11,9,10,10,5,3044,3076,3004,0,100,0
3741,281,100,1,7,1235,18,10,11,10,10,10,5,3044,3076,3004,0,100,0
3742,282,100,1,7,1265,19,11,11,9,10,10,5,3044,3076,3004,0,100,0
3743,283,100,1,7,1155,23,10,13,10,10,10,5,3044,3076,3004,0,100,0
9101,212,100,1,7,66,18,45,70,19,1,0,1,0,0,0,0,100,0
9102,99,100,2,17,80,18,46,57,19,1,0,1,0,0,0,0,100,0
9201,25,100,3,19,185,18,11,50,24,1,0,1,0,0,0,0,100,0
9202,27,100,4,19,159,15,11,72,30,1,0,1,0,0,0,0,100,0
9301,36,100,5,9,420,83,63,35,11,10,0,5,0,0,0,0,100,0
9302,270,100,1,7,420,72,65,32,13,10,0,5,0,0,0,0,100,0
9401,70,100,2,7,550,32,40,32,23,10,0,5,0,0,0,0,100,0
9402,171,100,3,9,550,43,39,35,22,10,0,5,0,0,0,0,100,0
9501,199,100,4,19,174,57,22,20,35,1,0,1,0,0,0,0,100,0
9502,121,100,5,9,174,54,21,22,32,1,0,1,0,0,0,0,100,0
9601,159,100,1,18,1210,18,9,11,8,10,0,5,0,0,0,0,100,0
9602,162,100,2,8,1375,19,9,7,9,10,0,5,0,0,0,0,100,0
9701,30156,120,3,8,565,104,102,92,158,10,10,5,3016,3004,3032,0,120,3
9702,30164,120,4,7,565,100,100,100,160,10,10,5,3004,3032,3099,0,120,3
9703,30229,120,5,9,540,100,100,104,156,10,10,5,3016,3004,3032,0,120,3
10001,55,30,1,8,216,9,13,13,8,10,0,3,0,0,0,0,30,0
10002,57,30,1,8,204,9,13,13,8,10,0,3,0,0,0,0,30,0
10003,56,30,1,8,216,9,13,12,7,10,0,3,0,0,0,0,30,0
10004,143,30,1,8,378,5,4,18,9,10,0,3,0,0,0,0,30,0
10005,96,100,3,8,430,25,45,58,18,10,0,5,3224,3072,3058,0,100,0
10006,130,100,4,7,580,35,45,40,24,10,0,5,3004,3032,3234,0,100,0
10007,57,100,5,9,525,31,44,44,25,10,0,5,3004,3224,3032,0,100,0
10008,28,100,1,13,990,18,11,59,26,10,0,5,3040,3072,3066,0,100,0
10009,336,100,2,14,925,16,11,65,27,10,0,5,3040,3072,3066,0,100,0
10010,36,100,1,7,420,83,63,35,11,10,0,5,3020,3040,3090,0,100,0
10011,43,100,2,8,400,83,70,29,12,10,0,5,3020,3040,3090,0,100,0
10012,37,100,3,9,420,67,61,23,13,10,0,5,3020,3040,3090,0,100,0
10013,10,100,4,13,285,16,52,88,21,10,0,5,3066,3072,3040,0,100,0
10014,114,100,5,14,400,19,63,80,19,10,0,5,3066,3072,3040,0,100,0
10015,112,100,1,7,870,56,31,32,49,10,0,5,3020,3224,3068,0,100,0
10016,75,100,2,8,785,62,27,29,38,10,0,5,3020,3224,3067,0,100,0
10017,81,100,3,9,870,56,20,18,25,10,0,5,3020,3224,3068,0,100,0
10018,96,100,4,13,430,25,45,58,18,10,0,5,3224,3072,3058,0,100,0
10019,162,100,5,18,1375,19,9,7,9,10,0,5,3044,3076,3012,0,100,0
10020,55,20,1,8,132,6,8,8,5,10,0,2,322,0,0,0,20,0
10021,57,20,2,7,126,6,9,9,5,10,0,2,322,0,0,0,20,0
10022,56,20,3,9,132,6,8,8,5,10,0,2,322,0,0,0,20,0
10023,103,25,4,13,230,5,3,16,7,10,0,2,322,0,0,0,25,0
10024,233,25,5,14,84,6,15,20,5,10,0,2,322,0,0,0,25,0
10025,50,9,1,7,43,8,6,3,1,10,0,1,0,0,0,0,9,0
10026,36,9,2,8,46,7,6,3,1,10,0,1,0,0,0,0,9,0
10027,48,9,3,9,48,7,6,3,1,10,0,1,0,0,0,0,9,0
10028,37,90,1,8,400,60,55,21,12,10,0,5,0,0,0,0,90,0
10029,53,90,2,9,440,98,59,23,9,10,0,5,0,0,0,0,90,0
10030,96,90,3,12,410,22,41,52,17,10,0,5,0,0,0,0,90,0
10031,114,90,4,13,380,17,57,72,17,10,0,5,0,0,0,0,90,0
10032,10,90,5,14,270,14,47,79,19,10,0,5,0,0,0,0,90,0
10033,55,29,1,8,142,9,12,12,7,10,0,2,0,0,0,0,29,0
10034,57,29,2,7,136,9,13,13,7,10,0,2,0,0,0,0,29,0
10035,56,29,3,9,142,9,12,11,7,10,0,2,0,0,0,0,29,0
10036,103,29,4,13,238,5,4,18,8,10,0,2,0,0,0,0,29,0
10037,101,29,5,14,226,5,4,19,8,10,0,2,0,0,0,0,29,0
10038,55,30,1,8,216,9,13,13,8,10,0,3,0,0,0,0,30,0
10039,57,30,2,7,204,9,13,13,8,10,0,3,0,0,0,0,30,0
10040,56,30,3,9,216,9,13,12,7,10,0,3,0,0,0,0,30,0
10041,103,30,4,13,360,5,4,19,8,10,0,3,0,0,0,0,30,0
10042,101,30,5,14,342,5,4,20,8,10,0,3,0,0,0,0,30,0
10043,55,9,1,8,60,3,4,4,2,10,0,1,0,0,0,0,9,0
10044,57,9,2,7,57,3,4,4,2,10,0,1,0,0,0,0,9,0
10045,56,9,3,9,60,3,4,4,2,10,0,1,0,0,0,0,9,0
10046,103,9,4,13,100,2,1,6,3,10,0,1,0,0,0,0,9,0
10047,101,9,5,14,96,2,1,6,3,10,0,1,0,0,0,0,9,0
10048,55,18,1,8,130,5,8,8,5,10,0,2,0,0,0,0,18,0
10049,57,18,2,7,124,6,8,8,5,10,0,2,0,0,0,0,18,0
10050,56,18,3,9,130,6,8,7,5,10,0,2,0,0,0,0,18,0
10051,103,18,4,13,218,3,2,11,5,10,0,2,0,0,0,0,18,0
10052,101,18,5,14,208,3,3,12,5,10,0,2,0,0,0,0,18,0
10053,57,30,1,7,204,9,13,13,8,10,0,3,0,0,0,0,30,0
10054,56,30,2,9,216,9,13,12,7,10,0,3,0,0,0,0,30,0
10055,10,30,3,8,111,5,16,26,7,10,0,3,0,0,0,0,30,0
10056,103,30,4,12,360,5,4,19,8,10,0,3,0,0,0,0,30,0
10057,143,30,5,13,378,5,4,18,9,10,0,3,0,0,0,0,30,0
10058,50,30,1,7,156,27,20,10,4,10,0,3,0,0,0,0,30,0
10059,48,30,2,9,171,25,22,8,4,10,0,3,0,0,0,0,30,0
10060,253,30,1,7,369,20,8,8,12,10,0,3,0,0,0,0,30,0
10061,173,30,2,9,321,18,8,8,12,10,0,3,0,0,0,0,30,0
10062,55,20,1,8,132,6,8,8,5,1,0,2,0,0,0,0,20,0
10063,57,20,2,7,126,6,9,9,5,1,0,2,0,0,0,0,20,0
10064,56,20,3,9,132,6,8,8,5,1,0,2,0,0,0,0,20,0
10065,103,20,4,13,222,4,3,13,5,1,0,2,0,0,0,0,20,0
10066,143,20,5,12,232,4,3,12,6,1,0,2,0,0,0,0,20,0
100011,9001,100,5,7,550,50,150,150,25,10,0,5,2098,0,0,0,100,0
100012,9006,100,4,13,550,50,150,150,25,1,0,5,2098,0,0,0,100,0
100013,9007,100,3,9,550,50,150,150,25,1,0,5,2098,0,0,0,100,0
100014,9058,100,2,17,3300,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100015,9059,100,1,19,3300,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100021,9001,100,5,7,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
100022,9006,100,4,8,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
100023,9011,100,3,13,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100024,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100025,9010,100,1,14,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100031,9001,100,5,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100032,9006,100,4,13,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100033,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100034,9004,100,2,17,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100035,9010,100,1,19,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100041,9001,100,5,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100042,9006,100,4,8,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100043,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100044,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100045,9010,100,1,14,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100061,9001,100,1,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100062,9006,100,2,8,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100063,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100081,9001,100,5,7,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
100082,9006,100,4,8,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
100083,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
100084,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100085,9010,100,1,13,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
100091,55,100,1,13,100,10,10,10,10,10,0,5,0,0,0,0,100,0
100092,56,100,2,14,100,10,10,10,10,10,0,5,0,0,0,0,100,0
100093,143,100,3,12,100,10,10,10,10,10,0,5,0,0,0,0,100,0
100094,197,100,4,7,100,10,10,10,10,10,0,5,0,0,0,0,100,0
100095,198,100,5,9,100,10,10,10,10,10,0,5,0,0,0,0,100,0
100101,20057,100,1,8,525,260,100,100,50,10,0,5,3016,3100,3060,0,100,0
100102,205,100,1,8,580,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100103,55,100,1,8,550,250,100,100,50,10,0,5,0,0,0,0,100,0
100104,206,100,1,8,550,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100105,20055,100,1,8,550,255,100,100,50,10,0,5,3016,3032,3099,0,100,0
100201,103,100,1,8,925,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
100202,101,100,1,8,880,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
100203,65,100,1,8,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100204,122,100,1,8,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100531,103,100,1,13,925,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
100532,101,100,2,14,880,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
100533,65,100,3,7,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100534,122,100,4,9,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100535,1,82,5,8,288,20,35,55,13,8,0,4,231,232,0,0,82,0
100581,20055,100,1,13,550,255,100,100,50,10,0,5,3016,3032,3099,0,100,0
100582,206,100,2,7,550,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100583,20057,100,3,9,525,260,100,100,50,10,0,5,3016,3100,3060,0,100,0
100584,205,100,4,14,580,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
100585,1,82,5,8,288,20,35,55,13,8,0,4,231,232,0,0,82,0
100601,1,82,1,8,100,20,35,55,13,8,0,4,231,232,0,0,82,0
100671,103,100,1,13,925,17,11,64,25,10,0,5,3040,3072,3016,0,100,0
100672,101,100,2,14,880,16,12,66,27,10,0,5,3040,3072,3016,0,100,0
100673,65,100,3,7,605,32,40,38,24,10,0,5,3016,3032,3058,0,100,0
100674,122,100,4,9,605,27,38,35,29,10,0,5,3016,3032,3058,0,100,0
100681,20055,100,1,13,550,31,42,42,25,10,0,5,3016,3032,3099,0,100,0
100682,206,100,2,7,550,38,55,46,28,10,0,5,3016,3032,3058,0,100,0
100683,20057,100,3,9,525,31,45,44,25,10,0,5,3016,3100,3060,0,100,0
100684,205,100,4,14,580,38,60,43,28,10,0,5,3016,3100,3060,0,100,0
100791,9012,100,1,8,550,234,144,180,82,10,0,5,3016,3032,3099,0,100,0
500001,9055,100,1,8,429,19,40,57,16,1,0,1,0,0,0,0,100,0
500410,9076,100,1,8,750,15,36,53,14,10,0,5,0,0,0,0,100,0
500411,253,100,1,8,950,68,27,27,40,10,0,5,0,0,0,6901,100,0
500412,256,100,1,8,440,89,62,24,10,10,0,5,0,0,0,6908,100,0
500413,127,100,1,8,970,19,10,60,25,10,0,5,0,0,0,6904,100,0
500414,130,100,1,8,580,35,45,40,24,10,0,5,0,0,0,6902,100,0
500416,81,100,1,8,870,56,20,18,25,10,0,5,0,0,0,6909,100,0
500417,212,100,1,8,330,18,45,70,19,10,0,5,0,0,0,6905,100,0
500418,34,100,1,8,440,73,53,24,11,10,0,5,0,0,0,6907,100,0
500419,242,100,1,8,350,18,58,97,21,10,0,5,0,0,0,6903,100,0
500420,218,100,1,8,925,14,9,59,26,10,0,5,0,0,0,6906,100,0
510200,9098,100,1,8,1210,216,140,38,23,1,0,1,3097,0,3098,0,100,0
510201,9010,100,2,12,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
510202,9010,100,3,14,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
510300,9010,100,1,13,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
510301,9010,100,2,7,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
510302,9010,100,3,9,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
510400,9100,100,1,8,880,18,11,72,25,1,0,1,0,0,0,0,100,0
510500,359,100,1,8,990,150,212,0,128,10,0,5,0,0,0,0,100,0
510507,9085,100,1,8,4224,400,440,0,25,10,0,3,0,0,0,0,100,0
510700,20143,120,1,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3
510701,20056,120,2,8,550,138,150,46,29,10,10,5,3126,3004,3032,0,120,3
510702,20103,120,3,12,950,20,14,77,30,10,10,5,3044,3044,3044,0,120,3
510703,20101,120,4,14,880,20,17,83,32,10,10,5,3092,3072,3066,0,120,3
510704,20143,120,3,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3
510705,20056,120,4,8,550,138,150,46,29,10,10,5,3126,3004,3032,0,120,3
510706,20103,120,1,12,950,20,14,77,30,10,10,5,3044,3044,3044,0,120,3
510707,20101,120,2,14,880,20,17,83,32,10,10,5,3092,3072,3066,0,120,3
510800,341,100,1,7,1100,18,11,361,30,10,0,5,3040,3072,3066,0,100,0
510801,357,100,2,8,365,122,168,168,19,10,0,5,3066,3072,3040,0,100,0
510802,361,100,3,9,605,136,244,40,125,10,0,5,3004,3032,3058,0,100,0
510901,20216,120,1,8,540,40,52,48,32,10,0,5,3004,3032,3058,0,120,3
513700,9090,100,1,8,300,32,50,0,33,1,1,1,0,0,0,0,100,0
513701,9091,100,2,7,100,349,82,0,6,1,1,1,0,0,0,0,100,0
513702,9092,100,3,9,600,19,13,0,37,1,1,1,0,0,0,0,100,0
513703,9093,100,4,12,150,33,50,0,17,1,1,1,0,0,0,0,100,0
513704,9094,100,5,14,400,33,0,0,49,1,1,1,0,0,0,0,100,0
9321901,248,100,1,19,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
9321902,1018,100,3,17,400,120,47,135,69,10,0,5,3066,3072,3040,0,100,0
9322001,1019,100,1,18,880,118,13,127,77,10,0,5,0,0,0,0,100,0
9322101,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
9322201,156,100,1,18,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
9322202,93,100,1,18,750,117,13,125,76,10,0,5,0,0,0,0,100,0
9322301,1019,100,1,18,880,118,13,127,57,10,0,5,0,0,0,0,100,0
9322302,1020,100,2,7,450,177,74,82,62,10,0,5,3020,3004,3090,0,100,0
9322303,1018,100,3,13,400,120,47,35,69,10,0,5,3066,3072,3040,0,100,0
9322304,48,100,1,8,440,183,72,76,63,10,0,5,3020,3004,3090,0,100,0
9322401,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
9322402,248,100,1,18,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
9322403,156,100,1,18,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
9322501,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
9322502,1017,100,2,13,425,119,51,117,67,10,0,5,3066,3072,3040,0,100,0
9322503,1021,100,1,8,975,157,27,70,92,10,0,5,3020,3004,0,0,100,0
9322504,248,100,2,13,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
9322505,1019,100,1,18,880,118,13,577,77,10,0,5,0,0,0,0,100,0
9322506,1018,100,2,13,400,120,47,285,69,10,0,5,3066,3072,3040,0,100,0
9322507,1020,100,3,9,450,277,174,82,62,10,0,5,3020,3004,3090,0,100,0
9322508,48,100,4,7,440,283,172,76,63,10,0,5,3020,3004,3090,0,100,0
9322509,156,100,1,19,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
9322510,93,100,2,17,750,117,13,125,76,10,0,5,0,0,0,0,100,0
9322601,9081,100,1,13,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
9322602,9082,120,2,8,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
9322603,9083,100,3,12,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
9322604,9084,100,4,9,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
9490301,228,100,1,7,1060,18,12,58,24,10,10,5,3040,3072,3066,0,100,0
9490302,312,100,1,7,440,88,70,28,13,10,10,5,3066,3072,3040,0,100,0
9490303,5,100,1,7,350,21,40,81,15,10,0,5,0,0,0,0,100,0
9490401,164,100,1,13,1300,118,61,10,68,10,10,5,3044,3076,3004,0,100,0
