id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
188,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
189,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
190,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
191,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
192,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,44,34,89,86,36,39,38",,560,90008,1,,,38,,0,,,,,,,0,1,0,
193,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,89,86,77,80,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
194,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
195,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
196,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
197,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,1,60",,0,20007,1,,,,,0,,,,,,,0,1,0,
198,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
199,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
200,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
201,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
202,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,26,42",,0,20005,1,,,,,0,,,,,,,0,1,0,
203,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
204,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
205,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
206,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
207,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
208,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
209,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,66,99",,0,20006,1,,,,,0,,,,,,,0,1,0,
210,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
211,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
212,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
213,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
214,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20003,0,,,,,0,,,,,,,0,1,0,
215,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
216,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
217,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
218,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,36,101,38",,560,900012,1,,,38,,0,,,,,,,0,1,0,
219,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
220,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,,0,1,0,
221,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,,0,1,0,
222,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,58,61,44,37,34,89,1,42,69,75",,0,20005,0,,,,,0,,,,,,,0,1,0,
223,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,,0,1,0,
224,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,,0,1,0,
225,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,,0,1,0,
226,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,,0,1,0,
227,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20007,0,,,,,0,,,,,,,0,1,0,
228,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20008,0,,,,,0,,,,,,,0,1,0,
229,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20005,0,,,,,0,,,,,,,0,1,0,
230,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,,0,1,0,
231,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,,0,1,0,
232,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20004,0,,,,,0,,,,,,,0,1,0,
233,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20008,0,,,,,0,,,,,,,0,1,0,
234,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,,0,1,0,
235,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,,0,1,0,
236,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,,0,1,0,
237,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,,0,1,0,
238,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,,0,1,0,
239,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,,0,1,0,
240,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,,0,1,0,
241,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20008,0,,,,,0,,,,,,,0,1,0,
242,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,,0,1,0,
243,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,,0,1,0,
244,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,,0,1,0,
245,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,,0,1,0,
246,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,,0,1,0,
247,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,,0,1,0,
248,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,,0,1,0,
249,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,,0,1,0,
250,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,,0,1,0,
251,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,,0,1,0,
252,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,,0,1,0,
253,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,,0,1,0,
254,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,,0,1,0,
255,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,,0,1,0,
256,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,,0,1,0,
257,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20008,0,,,,,0,,,,,,,0,1,0,
258,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,,0,1,0,
259,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,,0,1,0,
260,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,,0,1,0,
261,,,0,20004,0,,,,,0,,,,,,,0,1,0,
262,,,0,20005,0,,,,,0,,,,,,,0,1,0,
263,,,0,20004,0,,,,,0,,,,,,,0,1,0,
264,,,0,20005,0,,,,,0,,,,,,,0,1,0,
265,,,0,20003,0,,,,,0,,,,,,,0,1,0,
266,,,0,20004,0,,,,,0,,,,,,,0,1,0,
267,,,0,20005,0,,,,,0,,,,,,,0,1,0,
268,,,0,20005,0,,,,,0,,,,,,,0,1,0,
269,,,0,20004,0,,,,,0,,,,,,,0,1,0,
270,,,0,20005,0,,,,,0,,,,,,,0,1,0,
271,,,0,20006,0,,,,,0,,,,,,,0,1,0,
272,,,0,20005,0,,,,,0,,,,,,,0,1,0,
273,,,0,20004,0,,,,,0,,,,,,,0,1,0,
274,,,0,20005,0,,,,,0,,,,,,,0,1,0,
275,,,0,20005,0,,,,,0,,,,,,,0,1,0,
276,,,0,20007,0,,,,,0,,,,,,,0,1,0,
277,,,0,20003,0,,,,,0,,,,,,,0,1,0,
278,,,0,20004,0,,,,,0,,,,,,,0,1,0,
279,,,0,20007,0,,,,,0,,,,,,,0,1,0,
280,,,0,20006,0,,,,,0,,,,,,,0,1,0,
281,,,0,20005,0,,,,,0,,,,,,,0,1,0,
282,,,0,20005,0,,,,,0,,,,,,,0,1,0,
283,,,0,20007,0,,,,,0,,,,,,,0,1,0,
284,,,0,20004,0,,,,,0,,,,,,,0,1,0,
285,,,0,20007,0,,,,,0,,,,,,,0,1,0,
286,,,0,20005,0,,,,,0,,,,,,,0,1,0,
287,,,0,20006,0,,,,,0,,,,,,,0,1,0,
288,,,0,20005,0,,,,,0,,,,,,,0,1,0,
289,,,0,20001,0,,,,,0,,,,,,,0,1,0,
290,,,0,20005,0,,,,,0,,,,,,,0,1,0,
291,,,0,20005,0,,,,,0,,,,,,,0,1,0,
292,,,0,20004,0,,,,,0,,,,,,,0,1,0,
293,,,0,20005,0,,,,,0,,,,,,,0,1,0,
294,,,0,20007,0,,,,,0,,,,,,,0,1,0,
295,,,0,20008,0,,,,,0,,,,,,,0,1,0,
296,,,0,20004,0,,,,,0,,,,,,,0,1,0,
297,,,0,20005,0,,,,,0,,,,,,,0,1,0,
298,,,0,20007,0,,,,,0,,,,,,,0,1,0,
299,,,0,20004,0,,,,,0,,,,,,,0,1,0,
300,,,0,20008,0,,,,,0,,,,,,,0,1,0,
301,,,0,20008,0,,,,,0,,,,,,,0,1,0,
302,,,0,20005,0,,,,,0,,,,,,,0,1,0,
303,,,0,20005,0,,,,,0,,,,,,,0,1,0,
304,,,0,20004,0,,,,,0,,,,,,,0,1,0,
305,,,0,20007,0,,,,,0,,,,,,,0,1,0,
306,,,0,0,0,,,,,0,,,,,,,0,1,0,
307,,,0,20005,0,,,,,0,,,,,,,0,1,0,
308,,,0,20008,0,,,,,0,,,,,,,0,1,0,
309,,,0,20008,0,,,,,0,,,,,,,0,1,0,
310,,,0,900016,0,,,,,0,,,,,,,0,1,0,
311,,,0,90002,0,,,,,0,,,,,,,0,1,0,
312,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
313,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
314,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
315,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
316,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
317,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,1,60",,0,20007,0,,,,,0,,,,,,,0,1,0,
318,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
319,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
320,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
321,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
322,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
323,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
324,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
325,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
326,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
327,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
328,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,26,42",,0,20007,0,,,,,0,,,,,,,0,1,0,
329,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20002,0,,,,,0,,,,,,,0,1,0,
330,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
331,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
332,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
333,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
334,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
335,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
336,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
337,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
338,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
339,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
340,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
341,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
342,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
343,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,66,99",,0,20004,0,,,,,0,,,,,,,0,1,0,
344,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
345,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
346,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
347,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
348,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
349,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
350,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
351,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
352,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
353,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,36,101",,0,20007,0,,,,,0,,,,,,,0,1,0,
354,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
355,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
356,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
357,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,0",,0,20008,0,,,,,0,,,,,,,0,1,0,
358,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
359,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
360,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,0",,0,20004,0,,,,,0,,,,,,,0,1,0,
361,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,0",,0,20006,0,,,,,0,,,,,,,0,1,0,
362,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20007,0,,,,,0,,,,,,,0,1,0,
363,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20005,0,,,,,0,,,,,,,0,1,0,
