id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code
420213,扳道打开标记,,,420213,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420213,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420301,记忆碎片标记,,,420301,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420301,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1020,0,0,0,1,0,0,
420311,碎片1标记,,,420311,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420311,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420312,碎片2标记,,,420312,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420312,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420313,碎片3标记,,,420313,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420313,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420314,碎片4标记,,,420314,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420314,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420315,碎片5标记,,,420315,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420315,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420316,碎片6标记,,Console,420316,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420316,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420321,[avg]-42-3-2,,,420321,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420321,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420322,[avg]-42-3-3,,,420322,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420322,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420323,[avg]-42-3-4,,,420323,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420323,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420324,[avg]-42-3-5,,,420324,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420324,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420325,[avg]-42-3-6,,,420325,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420325,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420326,[avg]-42-3-7,,,420326,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420326,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420401,机场可用标记,,,420401,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420401,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420501,传送标记,,,420501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1013,0,0,0,1,0,0,
420502,扳道1标记,,,420502,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420502,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420503,扳道2标记,,,420503,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420503,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420504,两边扳道标记,,,420504,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420504,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420512,扳道1生效标记,,,420512,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420512,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420513,扳道2生效标记,,,420513,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420513,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420514,两边扳道打开标记,,,420514,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420514,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420600,中心传送点标记,,,420600,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420600,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1013,0,0,0,1,0,0,
420601,中心传送点标记,,,420601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1013,0,0,0,1,0,0,
420602,内圈1标记,,,420602,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420602,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420603,内圈2标记,,,420603,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420603,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420604,内圈3标记,,,420604,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420604,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420605,外圈1标记,,,420605,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420605,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420606,外圈2标记,,,420606,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420606,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420607,外圈3标记,,,420607,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420607,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1011,0,0,0,1,0,0,
420613,密码箱1标记,,,420613,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420613,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420614,密码箱2标记,,,420614,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420614,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
420615,密码箱3标记,,,420615,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,420615,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
440010,迷雾点1,,,440010,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440010,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440020,迷雾点2,,,440020,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440020,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440030,迷雾点3,,,440030,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440030,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440040,迷雾点4,,,440040,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440040,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440050,迷雾点5,,,440050,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440050,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440060,迷雾点6,,,440060,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440060,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440070,迷雾点7,,,440070,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440070,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440080,迷雾点8,,,440080,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440080,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440090,迷雾点9,,,440090,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440090,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000045,0,0,0,1,0,0,
440201,鲨鱼剧情触发点1,,,440201,3,1,440203,0,0,-1,0,-1,"0,1,2,3",1,0,0,440201,0;1,0-0;0-3,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440202,鲨鱼剧情触发点2,,,440202,3,1,440204,0,0,-1,0,-1,"0,1,2,3",1,0,0,440202,0;1,0-0;0-5,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440203,[avg]-44-B1-1-1point,,,440203,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440203,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440204,[avg]-44-B1-1-2point,,,440204,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440204,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440301,玛赫莲绑架点,,,440301,1,99,440302,0,0,"1,8,301",0,-1,"0,1,2,3",1,0,0,440301,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440302,[avg]-44-B1-2First,搜寻目标,TargetPoint_Radar,440302,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440302,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440311,夜战视野触发点,,,440311,1,99,0,0,440301,301,0,-1,"0,1,2,3",1,0,0,440311,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440500,[avg]-44-L-C-1-4,,,440500,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440500,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440501,GK1标记,,,440501,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440501,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440502,GK2标记,,,440502,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440502,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440503,GK3标记,,,440503,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440503,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440504,GK4标记,,,440504,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440504,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440505,GK5标记,,,440505,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440505,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440510,GK临时标记,,,440510,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440510,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440511,G标记,狮鹫印记,gkemblem,440511,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440511,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440512,GK临时标记2,,,440512,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440512,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,1000051,0,0,0,0,0,1,0,0,
440521,G标记映射,,,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440521,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440601,酒吧标记1,,,440601,1,99,440611,0,0,"1,8,301",0,-1,"0,1,2,3",1,0,0,440601,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440602,酒吧标记2,,,440602,1,99,440612,0,0,"1,8,301",0,-1,"0,1,2,3",1,0,0,440602,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440603,酒吧标记3,,,440603,1,99,440613,0,0,"1,8,301",0,-1,"0,1,2,3",1,0,0,440603,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440604,酒吧标记4,,,440604,1,99,440614,0,0,"1,8,301",0,-1,"0,1,2,3",1,0,0,440604,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440611,[avg]-44-B2-1-A,搜寻目标,TargetPoint_Radar,440611,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440611,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440612,[avg]-44-B2-1-B,搜寻目标,TargetPoint_Radar,440612,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440612,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440613,[avg]-44-B2-1-C,搜寻目标,TargetPoint_Radar,440613,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440613,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440614,酒吧标记,未知胜利目标,TargetPoint_Radar,440614,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440614,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440800,记忆碎片可读取标记,读取记忆,Memorys,440800,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440800,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000047,0,0,0,1,0,0,
440801,[avg]-44-B2-3-A,,Memorys,440801,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440801,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440802,[avg]-44-B2-3-B,,Memorys,440802,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440802,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440803,[avg]-44-B2-3-C,,Memorys,440803,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440803,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440804,[avg]-44-B2-3-D,,Memorys,440804,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440804,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440900,最终剧情点标记,深度探索,TargetPoint_Radar,440900,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440900,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440902,传送点标记,,,440902,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440902,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440903,召唤点标记,,,440903,1,99,0,0,440000,301,0,-1,"0,1,2,3",1,0,0,440903,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440907,最终传送标记,,,440907,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440907,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000056,0,0,0,1,0,0,
440908,传送标记1,,,440908,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440908,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000055,0,0,0,1,0,0,
440909,传送标记2,,,440909,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440909,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000055,0,0,0,1,0,0,
440910,剧情标记,,,440910,1,99,440911,0,0,"1,8",3,-1,"0,1,2,3",1,0,0,440910,0;3,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
440911,[avg]-44-B2-4-2-1point,,,440911,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440911,0;0,0-0;0-0,0,"0,0,0","0,0,440912",0,0,0,0,0,0,0,0,1,0,0,
440912,[avg]-44-B2-4-2-2point,,,440912,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,440912,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
442011,解锁1标记,,,442011,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,442011,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
442012,解锁2标记,,,442012,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,442012,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
442013,解锁3标记,,,442013,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,442013,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
442014,解锁4标记,,,442014,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,442014,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
442015,解锁5标记,,,442015,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,442015,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,1,0,0,
460502,【标记】衔尾蛇标记,,,460502,1,99,460503,0,0,-1,0,-1,"0,1,2,3",1,0,0,460502,0;3,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
460503,[avg]-46-5-SS-1,,Weaver,460503,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,460503,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
460504,【标记】检测boss,,,460504,3,1,460505,0,0,"4,5,6",0,"4,5,6","0,1,2,3",1,0,0,460504,0;3,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,1000070,0,0,0,0,0,0,
460505,【标记】银章,,,460505,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,460505,0;0,0-0;0-0,0,"460502,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480001,【标记】禁飞检测,,,480001,1,99,480002,0,0,-1,99,-1,"0,1,2,3",1,0,0,480001,0;3,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,1,0,0,
480002,【标记】禁飞生效,,,480002,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480002,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,1,0,0,
480100,[avg]-48-EXT-01,,,480100,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480100,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480101,【标记】传送节点,,,480101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480101,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1013,0,0,0,1,0,0,
480102,【标记】EMP手雷塔,,,480102,1,99,480104,0,0,-1,0,-1,"0,1,2,3",1,0,0,480102,0;1,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480103,【标记】数据站,,,480103,1,99,480105,0,0,-1,0,-1,"0,1,2,3",1,0,0,480103,0;1,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480104,【标记】EMP手雷可拾取,,,480104,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480104,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480105,【标记】数据站可下载,,,480105,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480105,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480106,【标记】引爆,,,480106,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,480106,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480108,【标记】门神,,,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480108,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480109,【标记】EMP手雷塔,,,480109,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480109,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480131,【标记】数据站下载1,,,480131,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480131,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480132,【标记】数据站下载2,,,480132,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480132,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480133,【标记】数据站下载3,,,480133,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480133,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480134,【标记】数据站下载4,,,480134,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480134,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480135,【标记】数据站下载5,,,480135,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480135,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480136,【标记】数据站下载6,,,480136,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480136,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
480161,【标记】传送,,,480161,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480161,0;0,0-0;0-0,0,"0,0,0","0,0,480163",-1,0,0,0,1008,0,0,0,1,0,0,
480162,【标记】接受,,,480162,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480162,0;0,0-0;0-0,0,"0,0,0","0,0,480164",-1,0,0,0,1011,0,0,0,1,0,0,
480163,【标记】传送CD,,,480163,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480163,0;0,0-0;0-0,0,"0,0,0","0,0,480161",-1,0,0,0,0,0,0,0,0,0,0,
480164,【标记】接受CD,,,480164,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,480164,0;0,0-0;0-0,0,"0,0,0","0,0,480162",-1,0,0,0,0,0,0,0,0,0,0,
481400,【标记】挂雷,,,481400,1,99,0,0,481400,"1,7,8,301,303",0,"1,7,8,301,303","0,1,2,3",1,0,0,481400,3;0,0-1;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481402,【标记】数据接口,,,481402,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481402,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481403,【标记】数据接口,,,481403,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481403,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481404,【标记】炸药,,TargetPoint_Radar,481404,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481404,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,2,0,0,0,0,0,0,
481412,[avg]-48-4-4-point1,,Console,481412,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481412,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481413,[avg]-48-4-4-point2,,Console,481413,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481413,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481801,【标记】防线,,,481801,1,99,481811,0,0,-1,0,"4,5,6","0,1,2,3",1,1,0,481801,0;1,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481802,【标记】EMP初始化,,,481802,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481802,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481803,【标记】变电站初始化,,,481803,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481803,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481811,【标记】防线突破,,Hydra,481811,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481811,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481812,EMP启动,,,481812,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,481812,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",-1,0,1000016,0,0,0,0,0,1,0,0,
481813,变电站启动,,,481813,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481813,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481814,【标记】变电站过载,,,481814,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481814,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000018,0,0,0,0,0,0,
481901,[avg]-48-EXT-5-2-3,,,481901,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481901,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481902,【标记】电梯标记,,,481902,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481902,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481903,【标记】控制台标记,,,481903,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481903,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481904,[avg]-48-EXT-5-2,,,481904,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481904,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,4,
481905,【标记】密码锁标记,,,481905,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481905,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
481907,【标记】失败标记,,M1928A1,481906,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,481906,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
