id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
31016,402,motions/broken_2.mtn,body,0,1.0,GUN|KP31|RETREAT,GUN|KP31|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
31017,402,motions/broken_3.mtn,leg,0,1.0,GUN|KP31|MOOD2,,,,交互3,1,1,0,0,0,,MOOD2
31018,402,motions/broken_4.mtn,body,0,1.0,GUN|KP31|AGREE,,,,交互4,1,1,0,0,0,,AGREE
31019,402,motions/broken_5.mtn,leg,0,1.0,GUN|KP31|LOWMOOD,GUN|KP31|LOWMOOD,,,交互5,1,1,0,0,0,,LOWMOOD
31020,200,motions/bonus.mtn,head,0,1.0,GUN|KP31|ACCEPT,,,,交互6,1,0,0,0,0,,ACCEPT
31021,301,motions/shake.mtn,0,0,1.0,GUN|KP31|MOOD2,,,,晃动响应,1,1,0,0,0,,MOOD2
31022,403,motions/wait_1.mtn,0,"3,6",0.5,,,,,特殊待机,1,1,0,0,0,,
40501,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
40502,102,motions/wait_1.mtn,0,"12,15",0.5,,,,,特殊待机1,1,0,0,0,0,,
40503,102,motions/wait_2.mtn,0,"20,30",0.5,,,,,特殊待机2,1,0,0,0,0,,
40504,200,motions/touch_1.mtn,body,0,1.0,GUN|95type|DIALOGUE1,GUN|95type|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
40505,200,motions/touch_2.mtn,body,0,1.0,GUN|95type|DIALOGUE2,GUN|95type|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
40506,200,motions/touch_3.mtn,body,0,1.0,GUN|95type|DIALOGUE3,GUN|95type|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
40507,200,motions/touch_4.mtn,head,0,1.0,GUN|95type|MOOD1,,,,交互4,1,0,0,0,0,,MOOD1
40508,200,motions/touch_5.mtn,leg,0,1.0,,,,,交互5,1,0,0,0,0,,
40509,200,motions/newyear.mtn,head,0,1.0,GUN|95type|NEWYEAR,GUN|95type|NEWYEAR,,,节日交互,1,0,0,0,0,,NEWYEAR
40510,200,motions/wedding_touch.mtn,body,0,1.0,GUN|95type|DIALOGUEWEDDING,GUN|95type|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
40517,500,motions/wedding.mtn,body,0,1.0,GUN|95type|SOULCONTRACT,GUN|95type|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
40518,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
40519,1000,motions/login.mtn,0,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,上线响应,1,0,0,0,0,,HELLO
40520,401,motions/daiji_idle_02.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
40521,402,motions/broken_1.mtn,body,0,1.0,GUN|95type|RETREAT,GUN|95type|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
40522,402,motions/broken_2.mtn,body,0,1.0,,,,,交互2,1,1,0,0,0,,
40523,402,motions/broken_3.mtn,body,0,1.0,GUN|95type|BREAK,GUN|95type|BREAK,,,交互3,1,1,0,0,0,,BREAK
40524,1001,motions/login_2.mtn,,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,上线响应,1,1,0,0,0,,HELLO
40525,301,motions/shake_broken.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
40526,403,motions/wait_03.mtn,0,"10,15",0.5,,,,,特殊待机1,1,1,0,0,0,,
40527,403,motions/wait_02.mtn,0,"10,15",0.5,,,,,特殊待机2,1,1,0,0,0,,
40601,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
40602,200,,body,0,1.0,GUN|97type|DIALOGUE1,GUN|97type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
40603,200,,body,0,1.0,GUN|97type|DIALOGUE2,GUN|97type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
40604,200,,body,0,1.0,GUN|97type|DIALOGUE3,GUN|97type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
40605,200,,body,0,1.0,GUN|97type|DIALOGUEWEDDING,GUN|97type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
40606,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
40607,402,,body,0,1.0,GUN|97type|DIALOGUE1,GUN|97type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
40608,402,,body,0,1.0,GUN|97type|DIALOGUE2,GUN|97type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
40609,402,,body,0,1.0,GUN|97type|DIALOGUE3,GUN|97type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
40610,402,,body,0,1.0,GUN|97type|DIALOGUEWEDDING,GUN|97type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
40611,1000,,0,0,1.0,GUN|97type|HELLO,GUN|97type|HELLO,,,待机,0,0,0,0,0,,HELLO
40612,1001,,0,0,1.0,GUN|97type|HELLO,GUN|97type|HELLO,,,待机,0,0,0,0,0,,HELLO
40613,200,,body,0,1.0,GUN|97type|NEWYEAR,GUN|97type|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
40614,402,,body,0,1.0,GUN|97type|NEWYEAR,GUN|97type|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
55001,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
55002,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
55003,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
55004,200,motions/touch_1.mtn,head,0,1.0,GUN|M4A1Mod|WIN,GUN|M4A1Mod|WIN,,,交互1,1,0,0,0,0,,WIN
55005,200,motions/touch_2.mtn,head,0,1.0,GUN|M4A1Mod|BLACKACTION,GUN|M4A1Mod|BLACKACTION,,,交互2,1,0,0,0,0,,BLACKACTION
55006,200,motions/touch_3.mtn,body,0,1.0,GUN|M4A1Mod|DIALOGUE1,GUN|M4A1Mod|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
55007,200,motions/touch_4.mtn,leg,0,1.0,GUN|M4A1Mod|DIALOGUE2,GUN|M4A1Mod|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
55008,200,motions/touch_5.mtn,leg,0,1.0,GUN|M4A1Mod|DIALOGUE3,GUN|M4A1Mod|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
55009,200,motions/wedding_touch.mtn,body,0,1.0,GUN|M4A1Mod|DIALOGUEWEDDING,GUN|M4A1Mod|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
55010,500,motions/wedding.mtn,0,0,1.0,GUN|M4A1Mod|SOULCONTRACT,GUN|M4A1Mod|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
55011,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
55012,1000,motions/login.mtn,0,0,1.0,GUN|M4A1Mod|HELLO,GUN|M4A1Mod|HELLO,,,上线响应,1,0,0,0,0,,HELLO
55013,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
55014,402,motions/touch_1.mtn,head,0,1.0,GUN|M4A1Mod|SKILL3,GUN|M4A1Mod|SKILL3,,,交互1,1,1,0,0,0,,SKILL3
55015,402,motions/touch_2.mtn,body,0,1.0,GUN|M4A1Mod|RETREAT,GUN|M4A1Mod|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
55016,402,motions/touch_3.mtn,body,0,1.0,GUN|M4A1Mod|BREAK,GUN|M4A1Mod|BREAK,,,交互3,1,1,0,0,0,,BREAK
55017,402,motions/touch_4.mtn,leg,0,1.0,GUN|M4A1Mod|FIX,GUN|M4A1Mod|FIX,,,交互4,1,1,0,0,0,,FIX
55018,402,motions/touch_5.mtn,leg,0,1.0,GUN|M4A1Mod|COMBINE,GUN|M4A1Mod|COMBINE,,,交互5,1,1,0,0,0,,COMBINE
55019,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
55020,1001,motions/login.mtn,0,0,1.0,GUN|M4A1Mod|HELLO,GUN|M4A1Mod|HELLO,,,上线响应,1,1,0,0,0,,HELLO
55101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
55102,102,motions/wait_1.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
55103,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
55104,200,motions/touch_1.mtn,head,0,1.0,GUN|M4 SOPMOD II|DIALOGUE1,GUN|M4 SOPMOD II|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
55105,200,motions/touch_2.mtn,head,0,1.0,GUN|M4 SOPMOD II|LOADING,GUN|M4 SOPMOD II|LOADING,,,交互2,1,0,0,0,0,,LOADING
55106,200,motions/touch_3.mtn,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE2,GUN|M4 SOPMOD II|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
55107,200,motions/touch_4.mtn,body,0,1.0,GUN|M4 SOPMOD II|OPERATIONOVER,GUN|M4 SOPMOD II|OPERATIONOVER,,,交互4,1,0,0,0,0,,OPERATIONOVER
55108,200,motions/touch_5.mtn,leg,0,1.0,GUN|M4 SOPMOD II|SKILL3,GUN|M4 SOPMOD II|SKILL3,,,交互5,1,0,0,0,0,,SKILL3
55109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUEWEDDING,GUN|M4 SOPMOD II|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
55110,500,motions/wedding.mtn,0,0,1.0,GUN|M4 SOPMOD II|SOULCONTRACT,GUN|M4 SOPMOD II|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
55111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
55112,1000,motions/login.mtn,0,0,1.0,GUN|M4 SOPMOD II|HELLO,GUN|M4 SOPMOD II|HELLO,,,上线响应,1,0,0,0,570,,HELLO
55113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
55114,402,motions/broken_1.mtn,head,0,1.0,GUN|M4 SOPMOD II|DIALOGUE3,GUN|M4 SOPMOD II|DIALOGUE3,,,交互1,1,1,0,0,0,,DIALOGUE3
55115,402,motions/broken_2.mtn,body,0,1.0,GUN|M4 SOPMOD II|RETREAT,GUN|M4 SOPMOD II|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
55116,402,motions/broken_3.mtn,body,0,1.0,GUN|M4 SOPMOD II|BREAK,GUN|M4 SOPMOD II|BREAK,,,交互3,1,1,0,0,0,,BREAK
55117,402,motions/broken_4.mtn,leg,0,1.0,GUN|M4 SOPMOD II|FIX,GUN|M4 SOPMOD II|FIX,,,交互4,1,1,0,0,0,,FIX
55118,402,motions/broken_5.mtn,leg,0,1.0,GUN|M4 SOPMOD II|SKILL1,GUN|M4 SOPMOD II|SKILL1,,,交互5,1,1,0,0,0,,SKILL1
55119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
55120,1001,motions/login.mtn,0,0,1.0,GUN|M4 SOPMOD II|HELLO,GUN|M4 SOPMOD II|HELLO,,,上线响应,1,1,0,0,0,,HELLO
55601,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
55602,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
55603,102,motions/wait_2.mtn,0,"25,27",0.5,,,,,特殊待机2,1,0,0,0,0,,
55604,200,motions/touch_1.mtn,head,0,1.0,GUN|UMP9|DIALOGUE1,GUN|UMP9|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
55605,200,motions/touch_2.mtn,head,0,1.0,GUN|UMP9|DIALOGUE2,GUN|UMP9|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
55606,200,motions/touch_3.mtn,body,0,1.0,GUN|UMP9|WIN,GUN|UMP9|WIN,,,交互3,1,0,0,0,0,,WIN
55607,200,motions/touch_4.mtn,body,0,1.0,GUN|UMP9|OPERATIONBEGIN,GUN|UMP9|OPERATIONBEGIN,,,交互4,1,0,0,0,0,,OPERATIONBEGIN
55608,200,motions/touch_5.mtn,leg,0,1.0,GUN|UMP9|LOADING,GUN|UMP9|LOADING,,,交互5,1,0,0,0,0,,LOADING
55609,200,motions/wedding_touch.mtn,body,0,1.0,GUN|UMP9|DIALOGUEWEDDING,GUN|UMP9|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
55610,500,motions/wedding.mtn,0,0,1.0,GUN|UMP9|SOULCONTRACT,GUN|UMP9|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
55611,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
55612,1000,motions/login.mtn,0,0,1.0,GUN|UMP9|HELLO,GUN|UMP9|HELLO,,,上线响应,1,0,0,0,0,,HELLO
55613,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
55614,402,motions/broken_1.mtn,head,0,1.0,GUN|UMP9|BREAK,GUN|UMP9|BREAK,,,交互1,1,1,0,0,0,,BREAK
55615,402,motions/broken_2.mtn,body,0,1.0,GUN|UMP9|RETREAT,GUN|UMP9|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
55616,402,motions/broken_3.mtn,body,0,1.0,GUN|UMP9|TIP,GUN|UMP9|TIP,,,交互3,1,1,0,0,0,,TIP
55617,402,motions/broken_4.mtn,leg,0,1.0,GUN|UMP9|FIX,GUN|UMP9|FIX,,,交互4,1,1,0,0,0,,FIX
55618,402,motions/broken_5.mtn,head,0,1.0,GUN|UMP9|OPERATIONOVER,GUN|UMP9|OPERATIONOVER,,,交互5,1,1,0,0,0,,OPERATIONOVER
55619,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
55620,1001,motions/login.mtn,0,0,1.0,GUN|UMP9|HELLO,GUN|UMP9|HELLO,,,上线响应,1,1,0,0,3300,,HELLO
56001,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
56002,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
56003,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
56004,200,motions/touch_1.mtn,head,0,1.0,GUN|M4 SOPMOD IIMod|DIALOGUE1,GUN|M4 SOPMOD IIMod|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
56005,200,motions/touch_2.mtn,body,0,1.0,GUN|M4 SOPMOD IIMod|DIALOGUE3,GUN|M4 SOPMOD IIMod|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
56006,200,motions/touch_3.mtn,body,0,1.0,GUN|M4 SOPMOD IIMod|SKILL3,GUN|M4 SOPMOD IIMod|SKILL3,,,交互3,1,0,0,0,0,,SKILL3
56007,200,motions/touch_4.mtn,leg,0,1.0,GUN|M4 SOPMOD IIMod|DIALOGUE2,GUN|M4 SOPMOD IIMod|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
56008,200,motions/touch_5.mtn,leg,0,1.0,GUN|M4 SOPMOD IIMod|GOATTACK,GUN|M4 SOPMOD IIMod|GOATTACK,,,交互5,1,0,0,0,0,,GOATTACK
56009,200,motions/wedding_touch.mtn,head,0,1.0,GUN|M4 SOPMOD IIMod|DIALOGUEWEDDING,GUN|M4 SOPMOD IIMod|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
56010,500,motions/wedding.mtn,0,0,1.0,GUN|M4 SOPMOD IIMod|SOULCONTRACT,GUN|M4 SOPMOD IIMod|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
56011,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
56012,1000,motions/login.mtn,0,0,1.0,GUN|M4 SOPMOD IIMod|HELLO,GUN|M4 SOPMOD IIMod|HELLO,,,上线响应,1,0,0,0,0,,HELLO
56013,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
56014,402,motions/broken_1.mtn,head,0,1.0,GUN|M4 SOPMOD IIMod|WIN,GUN|M4 SOPMOD IIMod|WIN,,,交互1,1,1,0,0,0,,WIN
56015,402,motions/broken_2.mtn,body,0,1.0,GUN|M4 SOPMOD IIMod|MEET,GUN|M4 SOPMOD IIMod|MEET,,,交互2,1,1,0,0,0,,MEET
56016,402,motions/broken_3.mtn,body,0,1.0,GUN|M4 SOPMOD IIMod|BREAK,GUN|M4 SOPMOD IIMod|BREAK,,,交互3,1,1,0,0,0,,BREAK
56017,402,motions/broken_4.mtn,leg,0,1.0,GUN|M4 SOPMOD IIMod|RETREAT,GUN|M4 SOPMOD IIMod|RETREAT,,,交互4,1,1,0,0,0,,RETREAT
56018,402,motions/broken_5.mtn,leg,0,1.0,GUN|M4 SOPMOD IIMod|FIX,GUN|M4 SOPMOD IIMod|FIX,,,交互5,1,1,0,0,0,,FIX
56019,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
56020,1001,motions/login.mtn,0,0,1.0,GUN|M4 SOPMOD IIMod|HELLO,GUN|M4 SOPMOD IIMod|HELLO,,,上线响应,1,1,0,0,0,,HELLO
56301,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
56302,102,motions/wait_1.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
56303,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
56304,200,motions/touch_1.mtn,head,0,1.0,GUN|GeneralLiu|OPERATIONBEGIN,GUN|GeneralLiu|OPERATIONBEGIN,,,交互1,1,0,0,0,0,,OPERATIONBEGIN
56305,200,motions/touch_2.mtn,head,0,1.0,GUN|GeneralLiu|DIALOGUE3,GUN|GeneralLiu|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
56306,200,motions/touch_3.mtn,body,0,1.0,GUN|GeneralLiu|DIALOGUE2,GUN|GeneralLiu|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
56307,200,motions/touch_4.mtn,body,0,1.0,GUN|GeneralLiu|BLACKACTION,GUN|GeneralLiu|BLACKACTION,,,交互4,1,0,0,0,0,,BLACKACTION
56308,200,motions/touch_5.mtn,leg,0,1.0,GUN|GeneralLiu|LOADING,GUN|GeneralLiu|LOADING,,,交互5,1,0,0,0,0,,LOADING
56309,200,motions/wedding_touch.mtn,body,0,1.0,GUN|GeneralLiu|DIALOGUEWEDDING,GUN|GeneralLiu|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
56310,500,motions/wedding.mtn,0,0,1.0,GUN|GeneralLiu|SOULCONTRACT,GUN|GeneralLiu|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
56311,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
56312,1000,motions/login.mtn,0,0,1.0,GUN|GeneralLiu|HELLO,GUN|GeneralLiu|HELLO,,,上线响应,1,0,0,0,1000,,HELLO
56313,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
56314,402,motions/broken_1.mtn,head,0,1.0,GUN|GeneralLiu|DIALOGUE1,GUN|GeneralLiu|DIALOGUE1,,,交互1,1,1,0,0,0,,DIALOGUE1
56315,402,motions/broken_2.mtn,head,0,1.0,GUN|GeneralLiu|RETREAT,GUN|GeneralLiu|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
56316,402,motions/broken_3.mtn,leg,0,1.0,GUN|GeneralLiu|BREAK,GUN|GeneralLiu|BREAK,,,交互3,1,1,0,0,0,,BREAK
56317,402,motions/broken_4.mtn,leg,0,1.0,GUN|GeneralLiu|SKILL3,GUN|GeneralLiu|SKILL3,,,交互4,1,1,0,0,0,,SKILL3
56318,402,motions/broken_5.mtn,leg,0,1.0,GUN|GeneralLiu|GOATTACK,GUN|GeneralLiu|GOATTACK,,,交互5,1,1,0,0,0,,GOATTACK
56319,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
56320,1001,motions/login.mtn,0,0,1.0,GUN|GeneralLiu|HELLO,GUN|GeneralLiu|HELLO,,,上线响应,1,1,0,0,5080,,HELLO
57001,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
57002,102,motions/wait_1.mtn,0,"10,13",0.5,GUN|AR15Mod_Live2D|MOOD1,GUN|AR15Mod_Live2D|FEED,,,特殊待机1,1,0,0,0,0,,MOOD1
57003,102,motions/wait_2.mtn,0,"12,15",0.5,GUN|AR15Mod_Live2D|MOOD2,,,,特殊待机2,1,0,0,0,0,,
57004,200,motions/touch_1.mtn,head,0,1.0,GUN|AR15Mod|DIALOGUE1,GUN|AR15Mod|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
57005,200,motions/touch_2.mtn,head,0,1.0,GUN|AR15Mod|PHRASE,GUN|AR15Mod|PHRASE,,,交互2,1,0,0,0,0,,PHRASE
57006,200,motions/touch_3.mtn,body,0,1.0,GUN|AR15Mod|WIN,GUN|AR15Mod|WIN,,,交互3,1,0,0,0,0,,WIN
57007,200,motions/touch_4.mtn,leg,0,1.0,GUN|AR15Mod|DIALOGUE2,GUN|AR15Mod|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
57008,200,motions/touch_5.mtn,leg,0,1.0,GUN|AR15Mod|DIALOGUE3,GUN|AR15Mod|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
57009,200,motions/wedding_touch.mtn,body,0,1.0,GUN|AR15Mod|DIALOGUEWEDDING,GUN|AR15Mod|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
57010,500,motions/wedding.mtn,0,0,1.0,GUN|AR15Mod|SOULCONTRACT,GUN|AR15Mod|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
57011,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
57012,1000,motions/login.mtn,0,0,1.0,GUN|AR15Mod|HELLO,GUN|AR15Mod|HELLO,,,上线响应,1,0,0,0,0,,HELLO
57013,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
57014,402,motions/broken_1.mtn,head,0,1.0,GUN|AR15Mod_Live2D|SKILL1,GUN|AR15Mod_Live2D|SKILL1,,,交互1,1,1,0,0,0,,SKILL1
57015,402,motions/broken_2.mtn,body,0,1.0,GUN|AR15Mod_Live2D|FEED,GUN|AR15Mod_Live2D|FEED,,,交互2,1,1,0,0,0,,FEED
57016,402,motions/broken_3.mtn,body,0,1.0,GUN|AR15Mod_Live2D|BREAK,GUN|AR15Mod_Live2D|BREAK,,,交互3,1,1,0,0,0,,BREAK
57017,402,motions/broken_4.mtn,leg,0,1.0,GUN|AR15Mod_Live2D|RETREAT,GUN|AR15Mod_Live2D|RETREAT,,,交互4,1,1,0,0,0,,RETREAT
57018,402,motions/broken_5.mtn,leg,0,1.0,GUN|AR15Mod_Live2D|SKILL3,GUN|AR15Mod_Live2D|SKILL3,,,交互5,1,1,0,0,0,,SKILL3
57019,301,motions/shake.mtn,0,0,1.0,GUN|AR15Mod_Live2D|ATTACK,,,,晃动响应,1,1,0,0,0,,
57020,1001,motions/login.mtn,0,0,1.0,GUN|AR15Mod_Live2D|HELLO,GUN|AR15Mod_Live2D|HELLO,,,上线响应,1,1,0,0,0,,HELLO
60401,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
60402,102,motions/wait_1.mtn,0,"12,15",0.5,,,,,特殊待机1,1,0,0,0,0,,
60403,102,motions/wait_2.mtn,0,"20,30",0.5,,,,,特殊待机2,1,0,0,0,0,,
60404,200,motions/touch_1.mtn,body,0,1.0,GUN|MLEMK1|FORMATION,GUN|MLEMK1|FORMATION,,,交互1,1,0,0,0,0,,FORMATION
60405,200,motions/touch_2.mtn,body,0,1.0,GUN|MLEMK1|DIALOGUE3,GUN|MLEMK1|DIALOGUE3,,,交互2,1,0,0,0,0,,DIALOGUE3
60406,200,motions/touch_3.mtn,body,0,1.0,GUN|MLEMK1|DIALOGUE2,GUN|MLEMK1|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
60407,200,motions/touch_4.mtn,head,0,1.0,GUN|MLEMK1|MOOD1,,,,交互4,1,0,0,0,0,,MOOD1
60408,200,motions/touch_5.mtn,hand,0,1.0,,,,,交互5,1,0,0,0,0,,
60409,200,motions/login.mtn,head,0,1.0,GUN|MLEMK1|DIALOGUE1,GUN|MLEMK1|DIALOGUE1,,,交互6,1,0,0,0,0,,DIALOGUE1
60410,200,motions/wedding_touch.mtn,body,0,1.0,GUN|MLEMK1|DIALOGUEWEDDING,GUN|MLEMK1|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
60417,500,motions/wedding.mtn,,0,1.0,GUN|MLEMK1|SOULCONTRACT,GUN|MLEMK1|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
60418,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
60419,1000,motions/login.mtn,0,0,1.0,GUN|MLEMK1|HELLO,GUN|MLEMK1|HELLO,,,上线响应,0,0,0,0,0,,HELLO
60420,401,motions/daiji_idle_02.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
60421,402,motions/broken_1.mtn,body,0,1.0,GUN|MLEMK1|RETREAT,GUN|MLEMK1|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
60422,402,motions/broken_2.mtn,body,0,1.0,,,,,交互2,1,1,0,0,0,,
60423,402,motions/broken_3.mtn,body,0,1.0,GUN|MLEMK1|FIX,GUN|MLEMK1|FIX,,,交互3,1,1,0,0,0,,FIX
60424,402,motions/broken_4.mtn,head,0,1.0,GUN|MLEMK1|RETREAT,GUN|MLEMK1|RETREAT,,,交互4,1,1,0,0,0,,RETREAT
60425,402,motions/broken_5.mtn,leg,0,1.0,GUN|MLEMK1|BREAK,GUN|MLEMK1|BREAK,,,交互5,1,1,0,0,0,,BREAK
60426,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
60427,403,motions/wait_3.mtn,0,"10,15",0.5,,,,,特殊待机,1,1,0,0,0,,
65001,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
65002,102,motions/wait_1.mtn,0,"10,13",0.5,,,,,特殊待机1,1,0,0,0,0,,
65003,102,motions/wait_2.mtn,0,"12,15",0.5,,,,,特殊待机2,1,0,0,0,0,,
65004,200,motions/touch_1.mtn,head1,0,1.0,GUN|HK416Mod_Live2D|DIALOGUE2,GUN|HK416Mod|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
65005,200,motions/touch_2.mtn,head2,0,1.0,GUN|HK416Mod|MOOD1,,,,交互2,1,0,0,0,0,,MOOD1
