id,formula
4347,@dodge*1
4348,@rate*1
4349,100-sbuffidtier(7860)*20
4350,tbuffidtier(7838)=3?7865:0
4351,tbuffidtier(7839)<#formation?0:7858
4352,tbuffidtier(7839)<#formation?0:7866
4353,tbuffidtier(7839)<#formation?0:1
4354,tbuffidtier(7862)=0?7862:0
4355,tbuffidtier(7862)=0?7845:0
4356,tbuffidtier(7862)=0?7854:0
4357,tbuffidtier(7862)=0?7855:0
4358,#formation-tbuffidtier(7839)
4359,tbuffidtier(7862)=0?7863:0
4360,tbuffidtier(7862)=0?7864:0
4361,sbuffidtier(7886)-@life>@maxlife*0.3?1:0
4362,#hit
4363,#hit*0.2
4364,100+tbuffidtier(7874)*50
4365,@maxlife*0.2
4366,@life
4367,tbuffidtier(7839)<#formation?0:7505
4368,tbuffidtier(7838)=3?7890:0
4369,#leader=1?7931:0
4370,#leader=1?7899:0
4371,@leader=1?7898:0
4372,@leader=1?7930:0
4373,80
4374,$1>5?$1:0
4375,$1>7?$1:0
4376,$1>8?$1:0
4377,$1>10?$1:0
4378,$1>12?$1:0
4379,$1>13?$1:0
4380,$1>15?$1:0
4381,$1>17?$1:0
4382,$1>18?$1:0
4383,$1>20?$1:0
4384,$1>6500?6500:$1
4385,$1>8000?8000:$1
4386,$1>9500?9500:$1
4387,$1>11000?11000:$1
4388,$1>12500?12500:$1
4389,$1>14000?14000:$1
4390,$1>15500?15500:$1
4391,$1>17000?17000:$1
4392,$1>18500?18500:$1
4393,$1>20000?20000:$1
4394,@life<@maxlife/@formation*(@formation-1)+2?1:0
4395,$1>30000?30000:$1<2?0:$1
4396,#life*0.06
4397,#life*0.07
4398,#life*0.08
4399,#life*0.09
4400,#life*0.10
4401,#life*0.11
4402,#life*0.12
4403,#life*0.13
4404,#life*0.14
4405,#life*0.15
4406,100-30/6*sbuffidtier(7955)
4407,100-33/7*sbuffidtier(7955)
4408,100-37/8*sbuffidtier(7955)
4409,100-40/9*sbuffidtier(7955)
4410,100-43/10*sbuffidtier(7955)
4411,100-47/11*sbuffidtier(7955)
4412,100-50/12*sbuffidtier(7955)
4413,100-53/13*sbuffidtier(7955)
4414,100-57/14*sbuffidtier(7955)
4415,100-60/15*sbuffidtier(7955)
4416,100-@Critical*100
4417,#maxlife*100-#life*100/#maxlife
4418,GetChance(84)?(GetChance(80)?(GetChance(75)?(GetChance(67)?(GetChance(50)?7992:7993):7994):7995):7996):7997
4419,@def=0?5:@maxdef>@def?5:0
4420,(4+200/@Rate)*30+58
4421,(#armor=0)&(sbuffidtier(8016)=1)?0:1
4422,#pow
4423,#rate
4424,#dodge
4425,#hit
4426,tvisualdebuffcount(101)>0?8025:0
4427,tvisualdebuffcount(104)>0?8026:0
4428,tvisualdebuffcount(102)>0?8027:0
4429,tvisualdebuffcount(103)>0?8028:0
4430,sbuffidtier(7994)+sbuffidtier(7995)+sbuffidtier(7996)+sbuffidtier(7997)>0?1:0
4431,sbuffidtier(7992)+sbuffidtier(7993)>0?1:0
4432,sbuffidtier(8062)=2?1:0
4433,sbuffidtier(8062)=3?1:0
4434,sbuffidtier(8062)=1?1:0
4435,sbuffidtier(8052)=1?97:sbuffidtier(8053)=1?96.8:sbuffidtier(8054)=1?96.6:sbuffidtier(8055)=1?96.3:sbuffidtier(8056)=1?96.1:sbuffidtier(8057)=1?95.9:sbuffidtier(8058)=1?95.7:sbuffidtier(8059)=1?95.4:sbuffidtier(8060)=1?95.2:95
4436,sbuffidtier(8052)=1?97:sbuffidtier(8053)=1?96.8:sbuffidtier(8054)=1?96.6:sbuffidtier(8055)=1?96.3:sbuffidtier(8056)=1?96.1:sbuffidtier(8057)=1?95.9:sbuffidtier(8058)=1?95.7:sbuffidtier(8059)=1?95.4:sbuffidtier(8060)=1?95.2:95
4437,sbuffidtier(8052)=1?150:sbuffidtier(8053)=1?159:sbuffidtier(8054)=1?171:sbuffidtier(8055)=1?180:sbuffidtier(8056)=1?189:sbuffidtier(8057)=1?201:sbuffidtier(8058)=1?210:sbuffidtier(8059)=1?219:sbuffidtier(8060)=1?231:240
4438,tbuffidtier(8052)=1?30:tbuffidtier(8053)=1?33:tbuffidtier(8054)=1?36:tbuffidtier(8055)=1?39:tbuffidtier(8056)=1?42:tbuffidtier(8057)=1?48:tbuffidtier(8058)=1?51:tbuffidtier(8059)=1?54:tbuffidtier(8060)=1?57:60
4439,tbuffidtier(8034)=0?$1:(sbuffidtier(8035)/100)*$1+$1
4440,tbuffidtier(8033)+tbuffidtier(8034)=0?0:tbuffidtier(8049)=2?8051:8050
4441,@Maxlife*2
4442,sbuffidtier(8069)=1?84:sbuffidtier(8070)=1?83:sbuffidtier(8071)=1?82:sbuffidtier(8072)=1?81:sbuffidtier(8073)=1?80:sbuffidtier(8074)=1?79:sbuffidtier(8075)=1?78:sbuffidtier(8076)=1?77:sbuffidtier(8077)=1?76:75
4443,sbuffidtier(8069)=1?68:sbuffidtier(8070)=1?66:sbuffidtier(8071)=1?64:sbuffidtier(8072)=1?62:sbuffidtier(8073)=1?60:sbuffidtier(8074)=1?58:sbuffidtier(8075)=1?56:sbuffidtier(8076)=1?54:sbuffidtier(8077)=1?52:50
4444,sbuffidtier(8069)=1?45:sbuffidtier(8070)=1?45:sbuffidtier(8071)=1?45:sbuffidtier(8072)=1?45:sbuffidtier(8073)=1?45:sbuffidtier(8074)=1?45:sbuffidtier(8075)=1?45:sbuffidtier(8076)=1?45:sbuffidtier(8077)=1?45:45
4445,sbuffidtier(8069)=1?60:sbuffidtier(8070)=1?70:sbuffidtier(8071)=1?80:sbuffidtier(8072)=1?90:sbuffidtier(8073)=1?100:sbuffidtier(8074)=1?110:sbuffidtier(8075)=1?120:sbuffidtier(8076)=1?130:sbuffidtier(8077)=1?140:150
4446,sbuffidtier(8086)=1?6:sbuffidtier(8087)=1?7:sbuffidtier(8088)=1?8:sbuffidtier(8089)=1?9:sbuffidtier(8090)=1?10:sbuffidtier(8091)=1?11:sbuffidtier(8092)=1?12:sbuffidtier(8093)=1?13:sbuffidtier(8094)=1?14:15
4447,@rate>119?1:0
4448,@critical>0.99?1:0
4449,@formation
4450,@formation<sbuffidtier(8115)
4451,sbuffidtier(3543)=0?1000:2000
4452,sbuffidtier(3543)=0?1200:2400
4453,sbuffidtier(3543)=0?1300:2600
4454,sbuffidtier(3543)=0?1500:3000
4455,sbuffidtier(3543)=0?1700:3400
4456,sbuffidtier(3543)=0?1800:3600
4457,sbuffidtier(3543)=0?2000:4000
4458,sbuffidtier(3543)=0?2200:4400
4459,sbuffidtier(3543)=0?2300:4600
4460,sbuffidtier(3543)=0?2500:5000
4461,@gundetail=13?8120:8119
4462,sbuffidtier(8069)=1?150:sbuffidtier(8070)=1?159:sbuffidtier(8071)=1?171:sbuffidtier(8072)=1?180:sbuffidtier(8073)=1?189:sbuffidtier(8074)=1?201:sbuffidtier(8075)=1?210:sbuffidtier(8076)=1?219:sbuffidtier(8077)=1?231:240
4463,sbuffidtier(8086)=1?90:sbuffidtier(8087)=1?96:sbuffidtier(8088)=1?102:sbuffidtier(8089)=1?111:sbuffidtier(8090)=1?117:sbuffidtier(8091)=1?123:sbuffidtier(8092)=1?129:sbuffidtier(8093)=1?138:sbuffidtier(8094)=1?144:150
4464,sbuffidtier(8086)=1?70:sbuffidtier(8087)=1?70:sbuffidtier(8088)=1?70:sbuffidtier(8089)=1?70:sbuffidtier(8090)=1?70:sbuffidtier(8091)=1?70:sbuffidtier(8092)=1?70:sbuffidtier(8093)=1?70:sbuffidtier(8094)=1?70:70
4465,sbuffidtier(8086)=1?70:sbuffidtier(8087)=1?70:sbuffidtier(8088)=1?70:sbuffidtier(8089)=1?70:sbuffidtier(8090)=1?70:sbuffidtier(8091)=1?70:sbuffidtier(8092)=1?70:sbuffidtier(8093)=1?70:sbuffidtier(8094)=1?70:70
4466,sbuffidtier(8086)=1?130:sbuffidtier(8087)=1?132:sbuffidtier(8088)=1?134:sbuffidtier(8089)=1?137:sbuffidtier(8090)=1?139:sbuffidtier(8091)=1?141:sbuffidtier(8092)=1?143:sbuffidtier(8093)=1?146:sbuffidtier(8094)=1?148:150
4467,sbuffidtier(8086)=1?130:sbuffidtier(8087)=1?132:sbuffidtier(8088)=1?134:sbuffidtier(8089)=1?137:sbuffidtier(8090)=1?139:sbuffidtier(8091)=1?141:sbuffidtier(8092)=1?143:sbuffidtier(8093)=1?146:sbuffidtier(8094)=1?148:150
4468,220*(1+sbuffidtier(4689)/100)
4469,270*(1+sbuffidtier(4689)/100)
4470,320*(1+sbuffidtier(4689)/100)
4471,360*(1+sbuffidtier(4689)/100)
4472,410*(1+sbuffidtier(4689)/100)
4473,460*(1+sbuffidtier(4689)/100)
4474,510*(1+sbuffidtier(4689)/100)
4475,550*(1+sbuffidtier(4689)/100)
4476,600*(1+sbuffidtier(4689)/100)
4477,650*(1+sbuffidtier(4689)/100)
4478,$1=0
4479,@maxlife*0.002
4480,@maxlife*0.5
4481,#Maxlife*0.15
4482,@maxdef*0.05
4483,0
4484,sbuffidtier(8160)*10
4485,sbuffidtier(8086)=1?90:sbuffidtier(8087)=1?96:sbuffidtier(8088)=1?102:sbuffidtier(8089)=1?111:sbuffidtier(8090)=1?117:sbuffidtier(8091)=1?123:sbuffidtier(8092)=1?129:sbuffidtier(8093)=1?138:sbuffidtier(8094)=1?144:150
4486,#enemytype=1?0:1
4487,#mre=0?0:#ammo=0?0:1
4488,#shield<1?50:sbuffidtier(8203)=1?100:sbuffidtier(8203)=2?150:sbuffidtier(8203)=3?200:50
4489,#shield<1?10*sbuffidtier(8205):sbuffidtier(8203)=1?20*sbuffidtier(8205):sbuffidtier(8203)=2?30*sbuffidtier(8205):sbuffidtier(8203)=3?40*sbuffidtier(8205):10*sbuffidtier(8205)
4490,tbuffidtier(8197)=1?$1*#life*sbuffidtier(8206)*0.0001*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):$1*0
4491,@pow*0.5+@ap-#armor>0?$1*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):sbuffidtier(8203)=1?2:sbuffidtier(8203)=2?3:sbuffidtier(8203)=3?4:1
4492,tbuffidtier(8197)=1?0:100
4493,tbuffidtier(8213)=1?0:#formation=1?8197:0
4494,tbuffidtier(8213)=1?0:#formation=1?8198:0
4495,tbuffidtier(8213)=1?0:#formation=1?8199:0
4496,(svisualbuffcount(101)>0?1:0)+(svisualbuffcount(102)>0?1:0)+(svisualbuffcount(103)>0?1:0)+(svisualbuffcount(104)>0?1:0)+(svisualbuffcount(105)>0?1:0)+(svisualbuffcount(106)>0?1:0)+(svisualbuffcount(108)>0?1:0)+(svisualbuffcount(109)>0?1:0)
4497,100+sbuffidtier(8209)*4
4498,100+sbuffidtier(8209)*4.4
4499,100+sbuffidtier(8209)*4.8
4500,100+sbuffidtier(8209)*5.4
4501,100+sbuffidtier(8209)*5.8
4502,100+sbuffidtier(8209)*6.2
4503,100+sbuffidtier(8209)*6.6
4504,100+sbuffidtier(8209)*7.2
4505,100+sbuffidtier(8209)*7.6
4506,100+sbuffidtier(8209)*8
4507,100+sbuffidtier(8209)*6
4508,100+sbuffidtier(8209)*6.4
4509,100+sbuffidtier(8209)*6.8
4510,100+sbuffidtier(8209)*7.4
4511,100+sbuffidtier(8209)*7.8
4512,100+sbuffidtier(8209)*8.2
4513,100+sbuffidtier(8209)*8.6
4514,100+sbuffidtier(8209)*9.2
4515,100+sbuffidtier(8209)*9.6
4516,100+sbuffidtier(8209)*10
4517,(svisualbuffcount(110)>0?1:0)+(svisualbuffcount(112)>0?1:0)
4518,tbuffidtier(8197)=1?$1*0.0001*#life*sbuffidtier(8206)*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):$1*0
4519,#formation=1?1:0
4520,#shield<1?0:sbuffidtier(8203)=1?50:sbuffidtier(8203)=2?33:sbuffidtier(8203)=3?25:0
4521,@pow*0.1*sbuffidtier(8205)+@ap-#armor>0?$1*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):sbuffidtier(8203)=1?2:sbuffidtier(8203)=2?3:sbuffidtier(8203)=3?4:1
4522,tbuffidtier(8197)=1?8216:0
4523,sbuffidtier(8222)=1?108:sbuffidtier(8223)=1?109:sbuffidtier(8224)=1?111:sbuffidtier(8225)=1?112:sbuffidtier(8226)=1?113:sbuffidtier(8227)=1?115:sbuffidtier(8228)=1?116:sbuffidtier(8229)=1?117:sbuffidtier(8230)=1?119:120
4524,svisualbuffcount(101)>sbuffidtier(8244)?1:0
4525,svisualbuffcount(102)>sbuffidtier(8245)?1:0
4526,svisualbuffcount(103)>sbuffidtier(8246)?1:0
4527,svisualbuffcount(104)>sbuffidtier(8247)?1:0
4528,svisualbuffcount(105)>sbuffidtier(8248)?1:0
4529,svisualbuffcount(106)>sbuffidtier(8249)?1:0
4530,svisualbuffcount(112)>sbuffidtier(8250)?1:0
4531,svisualbuffcount(101)
4532,svisualbuffcount(102)
4533,svisualbuffcount(103)
4534,svisualbuffcount(104)
4535,svisualbuffcount(105)
4536,svisualbuffcount(106)
4537,svisualbuffcount(112)
4538,sbuffidtier(8235)
4539,@maxlife*2/100
4540,@maxlife*2.5/100
4541,@maxlife*3/100
4542,@maxlife*3.5/100
4543,@maxlife*4/100
4544,sbuffidtier(8259)=0?90:150
4545,sbuffidtier(8259)=0?150:210
4546,@shield=0?1:0
4547,tbuffidtier(8265)=1?0:8262
4548,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8275:0
4549,tbuffidtier(8275)*40
4550,tbuffidtier(8275)*42
4551,tbuffidtier(8275)*44
4552,tbuffidtier(8275)*47
4553,tbuffidtier(8275)*49
4554,tbuffidtier(8275)*51
4555,tbuffidtier(8275)*53
4556,tbuffidtier(8275)*56
4557,tbuffidtier(8275)*58
4558,tbuffidtier(8275)*60
4559,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8278:0
4560,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8276:0
4561,sbuffidtier(8277)=1&tbuffidtier(459)=1?1:0
4562,tbuffidtier(8275)>0?8279:0
4563,sbuffidtier(8272)=0?1:sbuffidtier(8273)>0?0:1
4565,sbuffidtier(8301)=1?8302:0
4566,sbuffidtier(8301)=1&@pow>#armor&GetChance(60)?0:1
4567,(#maxlife-#life)*100/#maxlife
4568,#life*100/#maxlife>20?0:tbuffidtier(8347)=0?0:99999
4569,@Maxlife*0.3
4570,@Maxlife*0.35
4571,@Maxlife*0.4
4572,@Maxlife*0.45
4573,@Maxlife*0.5
4574,getchance(50)?8332:8333
4575,((#maxlife-#life)*10000/#maxlife)-#distancex
4576,tbuffidtier(8314)=1?8341:8334
4577,tbuffidtier(8314)=1?8342:8335
4578,@shield>0?0:1
4579,sbuffidtier(8338)=1?120:60
4580,sbuffidtier(8307)=0?0:1
4581,sbuffidtier(8307)=0?0:100
4582,#life*100/#maxlife>20?0:30
4583,sbuffidtier(8345)=1?100:70
6000,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(221)+tbufftypetier(403)>0&sbuffidtier(6004)>0?1.1*$1:$1
6001,$1*(sbuffidtier(60007)*0.01+1)
6002,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))
6003,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))+tbufftypetier(601)
6004,$1*(1+(1-#life/#maxlife)*100*(0.001+0.0002*sbuffidtier(60006)))/#formation+tbufftypetier(601)
9220,(tbuffidtier(3164)>0)?37002:0
13280,100-tbuffidtier(3560)*75
13310,sbuffidtier(3600)%sbuffidtier(360401)=0?3601:0
13311,sbuffidtier(3600)%sbuffidtier(360401)=0?3602:0
13312,85-3*sbuffidtier(3604)
13313,85-3*sbuffidtier(3604)
38731,@Maxlife*((5+sbuffidtier(721601))*0.01)
38732,@pow*((30+sbuffidtier(721602))*0.01)
38733,@rate*((30+sbuffidtier(721603))*0.01)
331901,(sbuffidtier(3604)*15)
334901,100+5*sbuffidtier(3716)
354601,sbuffidtier(3784)*30
354602,sbuffidtier(3784)*32
354603,sbuffidtier(3784)*34
354604,sbuffidtier(3784)*37
354605,sbuffidtier(3784)*39
354606,sbuffidtier(3784)*41
354607,sbuffidtier(3784)*43
354608,sbuffidtier(3784)*46
354609,sbuffidtier(3784)*48
354610,sbuffidtier(3784)*50
355001,sbuffidtier(3776)=0
355002,sbuffidtier(3776)=1
355003,sbuffidtier(3776)=2
355004,sbuffidtier(3776)=3
355005,sbuffidtier(3777)=0
355006,sbuffidtier(3777)=1
355007,sbuffidtier(3777)=2
355008,sbuffidtier(3777)=3
355009,(sbuffidtier(377603)+sbuffidtier(377604)+sbuffidtier(377605))>0?1:0
355010,(sbuffidtier(377703)+sbuffidtier(377704)+sbuffidtier(377705))>0?1:0
355011,(sbuffidtier(377603)-sbuffidtier(377604)+sbuffidtier(377605))>0?1:0
355012,(sbuffidtier(377603)-sbuffidtier(377604))=0?1:0
355013,(sbuffidtier(377703)-sbuffidtier(377704)+sbuffidtier(377705))>0?1:0
355014,(sbuffidtier(377703)-sbuffidtier(377704))=0?1:0
356701,@characterstatus=-1?0:1
357201,#pow>@pow*0.25?@pow*0.25:#pow
357202,#pow>@pow*0.27?@pow*0.27:#pow
357203,#pow>@pow*0.3?@pow*0.3:#pow
357204,#pow>@pow*0.32?@pow*0.32:#pow
357205,#pow>@pow*0.34?@pow*0.34:#pow
357206,#pow>@pow*0.36?@pow*0.36:#pow
357207,#pow>@pow*0.39?@pow*0.39:#pow
357208,#pow>@pow*0.41?@pow*0.41:#pow
357209,#pow>@pow*0.43?@pow*0.43:#pow
357210,#pow>@pow*0.45?@pow*0.45:#pow
357301,#rate>@rate*0.20?@rate*0.20:#rate
357302,#rate>@rate*0.22?@rate*0.22:#rate
357303,#rate>@rate*0.24?@rate*0.24:#rate
357304,#rate>@rate*0.26?@rate*0.26:#rate
357305,#rate>@rate*0.28?@rate*0.28:#rate
357306,#rate>@rate*0.3?@rate*0.3:#rate
357307,#rate>@rate*0.32?@rate*0.32:#rate
357308,#rate>@rate*0.34?@rate*0.34:#rate
357309,#rate>@rate*0.37?@rate*0.37:#rate
357310,#rate>@rate*0.4?@rate*0.4:#rate
357401,#hit>@hit*0.50?@hit*0.50:#hit
357402,#hit>@hit*0.53?@hit*0.53:#hit
357403,#hit>@hit*0.56?@hit*0.56:#hit
357404,#hit>@hit*0.59?@hit*0.59:#hit
357405,#hit>@hit*0.62?@hit*0.62:#hit
357406,#hit>@hit*0.65?@hit*0.65:#hit
357407,#hit>@hit*0.68?@hit*0.68:#hit
357408,#hit>@hit*0.72?@hit*0.72:#hit
357409,#hit>@hit*0.76?@hit*0.76:#hit
357410,#hit>@hit*0.8?@hit*0.8:#hit
366301,tbuffidtier(3888)=1?388905:388901
366302,tbuffidtier(3888)=1?388906:388902
368101,$1*(1+tbuffidtier(3893)*0.01*sbuffidtier(3896))
368301,sbuffidtier(3901)*15
369001,88+(49+tbuffidtier(388802))*0.01*12
369002,86+(49+tbuffidtier(388802))*0.01*14
369003,84+(49+tbuffidtier(388802))*0.01*16
369004,82+(49+tbuffidtier(388802))*0.01*18
369005,80+(49+tbuffidtier(388802))*0.01*20
369006,78+(49+tbuffidtier(388802))*0.01*22
369007,76+(49+tbuffidtier(388802))*0.01*24
369008,74+(49+tbuffidtier(388802))*0.01*26
369009,72+(49+tbuffidtier(388802))*0.01*28
369101,92+(49+tbuffidtier(388802))*0.01*8
369102,91+(49+tbuffidtier(388802))*0.01*9
369103,89+(49+tbuffidtier(388802))*0.01*11
369104,88+(49+tbuffidtier(388802))*0.01*12
369105,87+(49+tbuffidtier(388802))*0.01*13
369106,85+(49+tbuffidtier(388802))*0.01*15
369107,84+(49+tbuffidtier(388802))*0.01*16
369108,83+(49+tbuffidtier(388802))*0.01*17
369109,81+(49+tbuffidtier(388802))*0.01*19
369201,95+tbuffidtier(3888)*2.5
369202,94+tbuffidtier(3888)*3
369203,94+tbuffidtier(3888)*3.5
369204,93+tbuffidtier(3888)*4.5
369205,93+tbuffidtier(3888)*5
369206,92+tbuffidtier(3888)*6
369207,92+tbuffidtier(3888)*6.5
369208,91+tbuffidtier(3888)*8
369209,91+tbuffidtier(3888)*8.5
371101,@MaxLife*0.09
371102,@MaxLife*0.105
371103,@MaxLife*0.12
371104,@MaxLife*0.135
371201,@MaxLife*0.05
371202,@MaxLife*0.06
371203,@MaxLife*0.07
371204,@MaxLife*0.08
372802,(@rate/14)*30
372803,(@rate/16)*30
372804,(@rate/18)*30
372805,(@rate/20)*30
374501,1200+sbufftypetier(602)
374502,1400+sbufftypetier(602)
374503,1600+sbufftypetier(602)
374504,1800+sbufftypetier(602)
374505,2000+sbufftypetier(602)
374701,@Maxlife*0.06
374702,@Maxlife*0.07
374703,@Maxlife*0.08
374704,@Maxlife*0.09
374705,@Maxlife*0.10
374706,@Maxlife*0.11
374707,@Maxlife*0.12
374708,@Maxlife*0.13
374709,@Maxlife*0.14
374710,@Maxlife*0.15
374801,tbuffidtier(394903)*sbuffidtier(394802)
374802,tbuffidtier(394904)*sbuffidtier(394802)
374803,tbuffidtier(394905)*sbuffidtier(394802)
374804,tbuffidtier(394906)*sbuffidtier(394802)
375501,sbuffidtier(3948)*0.12
375502,sbuffidtier(3948)*0.13
375503,sbuffidtier(3948)*0.14
375504,sbuffidtier(3948)*0.15
376001,@pow*3
376002,@pow*3.22
376003,@pow*3.44
376004,@pow*3.67
376005,@pow*3.89
376006,@pow*4.11
376007,@pow*4.33
376008,@pow*4.56
376009,@pow*4.78
376010,@pow*5
376101,sbuffidtier(3953)*sbuffidtier(3951)
376102,sbuffidtier(3953)*sbuffidtier(395101)
376201,@pow*1.5
376202,@pow*1.61
376203,@pow*1.72
376204,@pow*1.83
376205,@pow*1.94
376206,@pow*2.06
376207,@pow*2.17
376208,@pow*2.28
376209,@pow*2.39
376210,@pow*2.5
376301,100-@hit
376302,100+@hit
376401,@rate+60
377001,@armor*0.30
377002,@armor*0.35
377003,@armor*0.40
377004,@armor*0.45
377005,@armor*0.50
377006,@armor*0.55
377007,@armor*0.60
377008,@armor*0.65
377009,@armor*0.70
377010,@armor*0.8
377101,100+(sbuffidtier(7114)*10)
377102,100+(sbuffidtier(7114)*11)
377103,100+(sbuffidtier(7114)*12)
377104,100+(sbuffidtier(7114)*13)
377105,100+(sbuffidtier(7114)*14)
377106,100+(sbuffidtier(7114)*15)
377107,100+(sbuffidtier(7114)*16)
377108,100+(sbuffidtier(7114)*17)
377109,100+(sbuffidtier(7114)*18)
377110,100+(sbuffidtier(7114)*20)
377601,(@Maxlife-@Life)*0.3
377602,$1-@pow
377709,@speed>0?1:0
378001,@pow*0.3
378002,@hit*0.5
378003,@rate*1.5
378004,@dodge*0.5
381101,@hit/sbuffidnumber(715103)*0.05
381102,@hit/sbuffidnumber(715103)*0.055
381103,@hit/sbuffidnumber(715103)*0.06
381104,@hit/sbuffidnumber(715103)*0.07
381105,@hit/sbuffidnumber(715103)*0.075
381106,@hit/sbuffidnumber(715103)*0.08
381107,@hit/sbuffidnumber(715103)*0.085
381108,@hit/sbuffidnumber(715103)*0.09
381109,@hit/sbuffidnumber(715103)*0.095
381601,sbuffidtier(715502)*3
381701,100-(10*sbuffidtier(715102))
381702,100-(11*sbuffidtier(715102))
381703,100-(12*sbuffidtier(715102))
381704,100-(13*sbuffidtier(715102))
381705,100-(14*sbuffidtier(715102))
381706,100-(16*sbuffidtier(715102))
381707,100-(17*sbuffidtier(715102))
381708,100-(18*sbuffidtier(715102))
381709,100-(19*sbuffidtier(715102))
382101,tbuffidtier(395108)*300
382102,tbuffidtier(395108)*322
382103,tbuffidtier(395108)*344
382104,tbuffidtier(395108)*367
382105,tbuffidtier(395108)*389
382106,tbuffidtier(395108)*411
382107,tbuffidtier(395108)*433
382108,tbuffidtier(395108)*456
382109,tbuffidtier(395108)*478
382110,tbuffidtier(395108)*500
382701,sbuffidtier(7165)=5?7165:0
382702,sbuffidtier(7165)=5?716501:0
382703,sbuffidtier(716501)=1?716601:0
382704,sbuffidtier(716501)=1?716602:0
382901,sbuffidtier(716705)+100
382902,sbuffidtier(716703)+100
383001,sbuffidtier(716706)*15
383002,sbuffidtier(716704)*15
383101,tbuffidtier(7169)>0?716802:0
383201,@pow*(sbuffidtier(717001)*0.01)
383202,@hit*(sbuffidtier(717002)*0.01)
383203,@dodge*(sbuffidtier(717003)*0.01)
383204,@rate*(sbuffidtier(717004)*0.01)
383601,@gunid<20000?1:0
384201,tbuffidtier(717604)>0?0:99999
385301,sbufftypetier(201)>0?1:0
385302,sbufftypetier(204)>0?1:0
385303,sbufftypetier(205)>0?1:0
385701,@Maxlife*0.12/5
385702,@Maxlife*0.14/5
385703,@Maxlife*0.16/5
385704,@Maxlife*0.18/5
385705,@Maxlife*0.20/5
385706,@Maxlife*0.22/5
385707,@Maxlife*0.24/5
385708,@Maxlife*0.26/5
385709,@Maxlife*0.28/5
385710,@Maxlife*0.30/5
385901,@shield-@Life>0?100+(@shield-@Life)*1.5:100
386001,50+sbuffidtier(7201)
386101,sbuffidtier(730006)=1
386102,sbuffidtier(730006)=2
386103,sbuffidtier(730006)=3
386104,sbuffidtier(730006)=4
386105,sbuffidtier(730006)=5
386106,sbuffidtier(730006)=6
386107,sbuffidtier(730006)=7
386108,sbuffidtier(730006)=8
386109,sbuffidtier(730006)%4=1
386110,sbuffidtier(730006)%4=2
386111,sbuffidtier(730006)%4=3
386112,sbuffidtier(730006)%4=0
386201,150+@Maxlife-@Life
386301,100*(1+((sbuffidtier(730007)-1)/4)*0.5)
386302,3+((sbuffidtier(730007)-1)/4)
386303,200*(1+((sbuffidtier(730007)-2)/4)*0.5)
386304,4+((sbuffidtier(730007)-2)/4)
386305,350*(1+((sbuffidtier(730007)-2)/4)*0.5)
386306,10+((sbuffidtier(730007)-2)/4)*2
386307,200*(1+((sbuffidtier(730007)-3)/4)*1)
386308,8+((sbuffidtier(730007)-3)/4)
386309,100*(1+((sbuffidtier(730007)-3)/4)*0.4)
386310,3+((sbuffidtier(730007)-3)/4)
386311,300*(1+((sbuffidtier(730007)-4)/4)*0.5)
386312,4+((sbuffidtier(730007)-4)/4)
386313,500*(1+((sbuffidtier(730007)-4)/4)*0.5)
386314,10+((sbuffidtier(730007)-4)/4)*2
386315,300*(1+((sbuffidtier(730007)-4)/4)*1)
386316,8
386317,150*(1+((sbuffidtier(730007)-4)/4)*0.4)
386318,3+((sbuffidtier(730007)-4)/4)
386319,2000*(1+((sbuffidtier(730007)-4)/4)*0.4)
386320,6+((sbuffidtier(730007)-4)/2)
386321,sbuffidtier(730007)<26?15+((sbuffidtier(730007)-1)/4)*2.5:30
386501,$1*2
386701,sbuffidtier(720901)
386801,sbuffidtier(721001)
386901,sbuffidtier(721101)
387101,sbuffidtier(720302)
387201,@Life=1?1:0
387202,@Maxlife
387301,sbuffidtier(721410)>0?721411:0
387310,sbuffidtier(7215)*8
387311,sbuffidtier(7215)*4
387312,sbuffidtier(721604)>0?1:0
387313,@Maxlife-@Life
387314,@Maxlife*0.5
387315,@Maxlife*((15+sbuffidtier(721601))*0.01)*2
387316,@pow*((15+sbuffidtier(721602))*0.01)*2
387317,@rate*((15+sbuffidtier(721603))*0.01)*2
387501,sbuffidtier(7212)+sbuffidtier(721201)>100?1:0
387502,@Critical>300?300:@Critical-100
387601,sbuffidtier(720002)*30
387602,sbuffidtier(720003)*15
387603,sbuffidtier(720004)*30
387604,100-sbuffidtier(720602)
387605,100-sbuffidtier(720702)
387606,100-sbuffidtier(720803)
387701,sbuffidtier(722301)+5
387702,sbuffidtier(722302)>0?722303:0
387703,sbuffidtier(722304)*15+1
387704,sbuffidtier(722305)*30
